data,sample,sattr,strategy,n_sg,anony_mode,info_loss,alpha_adm,alpha_dm,k,w,l,reset_w,calgo,enforcer_str,enforcer,enforcer_name,max_dist,t,algo,galgo,adm,dm,am,radm,num_anonymized_fake_entities,num_anonymized_real_entities,num_real_edges,num_fake_edges,num_raw_entities,num_anonymized_entities,num_raw_edges,num_anonymized_edges,anonymized_anonymity,anonymized_attribute_anonymity,anonymized_degree_anonymity,num_removed_entities,num_removed_edges
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,4,4,km,ir,ir,ir,1.0,8,skga,ad2,0.27694791666666935,0.2772291666666693,0.27666666666666667,0.0005375459236764393,0,868,932,1091,1200,868,6926,2023,1,868,1,332,5994
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,4,2,km,gs#0.75,gs,gs,0.75,18,skga,ad2,0.011583034292290535,0.012656771899051627,0.010509296685529508,0.0010966668802597404,0,1224,5927,3537,1237,1224,7194,9464,10,1224,10,13,1267
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,4,2,km,ir,ir,ir,1.0,14,skga,ad2,0.30988708952135785,0.3100757275349709,0.30969845150774244,0.0003958690231095511,0,847,871,1115,1227,847,6728,1986,1,847,1,380,5857
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,4,2,km,gs#1.00,gs,gs,1.0,1,skga,ad2,0.10258239561078758,0.10483034306103928,0.10033444816053512,0.0027773075275355657,0,1076,4820,6761,1196,1076,6779,11581,1,1076,1,120,1959
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,1,-1,km,ir,ir,ir,1.0,16,skga,ad2,0.6325728970706808,0.6331785810266057,0.6319672131147541,0.0044717040094046975,0,449,1653,2199,1220,449,6609,3852,1,449,1,771,4956
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,4,4,km,gs#0.75,gs,gs,0.75,12,skga,ad2,0.002068550457480031,0.0032995799769366006,0.0008375209380234506,0.0012330941388330558,0,1193,6221,3645,1194,1193,6870,9866,1,1193,1,1,649
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,1,-1,km,gs#0.25,gs,gs,0.25,19,skga,ad2,0.5789940316850596,0.5799123535909398,0.5780757097791798,0.023319585893443292,10,535,2400,3549,1258,545,7135,5949,1,545,1,723,4735
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,2,-1,1,-1,hdbscan,ir,ir,ir,1.0,17,skga,ad2,0.38100873392647044,0.3823728798077055,0.37964458804523427,0.0035447014702690975,0,768,4240,4199,1238,768,7388,8439,1,768,1,470,3148
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,2,-1,1,-1,hdbscan,ir,ir,ir,1.0,12,skga,ad2,0.3165145240440053,0.3181211753911951,0.3149078726968174,0.0034231323342160842,0,818,4534,4643,1194,818,6870,9177,1,818,1,376,2336
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,1,3,km,gs#0.75,gs,gs,0.75,13,skga,ad2,0.18094404648545662,0.1826117771814404,0.17927631578947367,0.002475893671109754,0,998,5462,5137,1216,998,6731,10599,1,998,1,218,1269
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,4,2,km,ir,ir,ir,1.0,2,skga,ad2,0.41640583228614964,0.4168314339297986,0.4159802306425041,0.0012478092468185694,0,709,478,865,1214,709,7189,1343,1,709,1,505,6711
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,1,-1,hdbscan,ir,ir,ir,1.0,10,skga,ad2,0.5794739224944773,0.5805832794012225,0.5783645655877342,0.006240179573512895,0,495,1963,3975,1174,495,6544,5938,5,495,5,679,4581
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,4,2,hdbscan,ir,ir,ir,1.0,4,skga,ad2,0.1630570595585182,0.16369915313064265,0.16241496598639457,0.000915251616892985,0,985,2542,2912,1176,985,6461,5454,2,985,2,191,3919
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,4,-1,hdbscan,gs#0.75,gs,gs,0.75,0,skga,ad2,0.018965749009053616,0.020314048353677717,0.01761744966442953,0.0013970921231205875,0,1171,5486,4084,1192,1171,6502,9570,1,1171,1,21,1016
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,4,3,km,ir,ir,ir,1.0,15,skga,ad2,0.39239287542127455,0.39284152156291585,0.3919442292796282,0.0012134366505740732,0,785,530,901,1291,785,7866,1431,2,785,2,506,7336
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,1,-1,hdbscan,ir,ir,ir,1.0,17,skga,ad2,0.6404202476243659,0.6410989766703828,0.6397415185783522,0.005229594401656982,0,446,1454,2433,1238,446,7388,3887,1,446,1,792,5934
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,4,-1,1,-1,km,ir,ir,ir,1.0,4,skga,ad2,0.3020939987389526,0.3031675893146396,0.3010204081632653,0.002197402927995943,0,822,3895,3176,1176,822,6461,7071,1,822,1,354,2566
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,4,-1,1,-1,km,ir,ir,ir,1.0,2,skga,ad2,0.14787070259384658,0.14911867042657248,0.14662273476112025,0.0017136465616195407,0,1036,4684,4135,1214,1036,7189,8819,1,1036,1,178,2505
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,4,4,km,gs#1.00,gs,gs,1.0,13,skga,ad2,0.11239514126341725,0.11459291410578244,0.11019736842105263,0.0027758463993221285,0,1082,5551,6768,1216,1082,6731,12319,1,1082,1,134,1180
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,2,-1,1,-1,hdbscan,gs#1.00,gs,gs,1.0,10,skga,ad2,0.15066557786684154,0.1514163346093243,0.14991482112436116,0.0010389014501949708,0,998,5370,1922,1174,998,6544,7292,1,998,1,176,1174
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,4,2,km,ir,ir,ir,1.0,4,skga,ad2,0.3787930882386996,0.3791848159331783,0.3784013605442177,0.0010138277306914235,0,731,597,892,1176,731,6461,1489,1,731,1,445,5864
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,4,2,hdbscan,ir,ir,ir,1.0,5,skga,ad2,0.19855526656249617,0.19946545322591916,0.19764507989907484,0.0014138307644300158,0,954,2291,3556,1189,954,6500,5847,1,954,1,235,4209
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,4,4,km,gs#0.75,gs,gs,0.75,0,skga,ad2,0.0018103421580109083,0.0027817581415251627,0.0008389261744966443,0.0009730479294400092,0,1191,5998,2864,1192,1191,6502,8862,2,1191,2,1,504
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,4,1,hdbscan,gs#1.00,gs,gs,1.0,17,skga,ad2,0.0020722359530327803,0.0041444719060655605,0.0,0.0020722359530327803,0,1238,5521,6489,1238,1238,7388,12010,1,1238,1,0,1867
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,8,-1,1,-1,km,gs#1.00,gs,gs,1.0,15,skga,ad2,0.5045403109533282,0.5055949518834139,0.5034856700232379,0.0042780026333658705,0,641,2948,3767,1291,641,7866,6715,1,641,1,650,4918
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,1,3,km,gs#0.75,gs,gs,0.75,15,skga,ad2,0.00222568085914465,0.002902175041294633,0.001549186676994578,0.0006785950944947413,0,1289,7362,2324,1291,1289,7866,9686,1,1289,1,2,504
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,6,-1,1,-1,km,gs#1.00,gs,gs,1.0,3,skga,ad2,0.2713606298576008,0.27254284000407136,0.27017841971113,0.0022195313336432127,0,859,3734,3299,1177,859,6629,7033,1,859,1,318,2895
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,4,-1,1,-1,km,gs#1.00,gs,gs,1.0,3,skga,ad2,0.19485389391256533,0.1959949585982828,0.1937128292268479,0.0017552167941186044,0,949,4845,3164,1177,949,6629,8009,1,949,1,228,1784
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,4,4,km,gs#0.25,gs,gs,0.25,1,skga,ad2,0.13853050441270334,0.13993726300600634,0.13712374581939799,0.0018893940418243827,0,1032,4047,4443,1196,1032,6779,8490,1,1032,1,164,2732
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,4,1,hdbscan,gs#1.00,gs,gs,1.0,7,skga,ad2,0.0024579756658955646,0.004915951331791129,0.0,0.0024579756658955646,0,1173,5801,6901,1173,1173,6627,12702,1,1173,1,0,826
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,2,-1,hdbscan,gs#1.00,gs,gs,1.0,4,skga,ad2,0.4080672766555616,0.40967196827710833,0.4064625850340136,0.004555073439462742,0,698,2594,4758,1176,698,6461,7352,10,698,10,478,3867
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,4,1,hdbscan,gs#1.00,gs,gs,1.0,10,skga,ad2,0.01104858533414206,0.0135792831044,0.008517887563884156,0.002574367331514797,0,1164,5735,7064,1174,1164,6544,12799,1,1164,1,10,809
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,4,3,km,gs#0.75,gs,gs,0.75,3,skga,ad2,0.0019024361722016908,0.0029552546723558,0.0008496176720475786,0.0010546097690776917,0,1176,5383,3140,1177,1176,6629,8523,1,1176,1,1,1246
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,4,3,km,ir,ir,ir,1.0,13,skga,ad2,0.22207565518957606,0.22293420511599557,0.22121710526315788,0.0014155745537790063,0,947,2149,3552,1216,947,6731,5701,1,947,1,269,4582
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,4,4,hdbscan,gs#1.00,gs,gs,1.0,2,skga,ad2,0.2491745804711104,0.251232192243703,0.2471169686985173,0.0036300149869044336,0,914,4596,6645,1214,914,7189,11241,1,914,1,300,2593
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,4,3,km,gs#0.75,gs,gs,0.75,8,skga,ad2,0.2197960069444463,0.22209201388888838,0.2175,0.003749768917832295,0,939,4829,6974,1200,939,6926,11803,1,939,1,261,2097
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,4,-1,km,gs#0.00,gs,gs,0.0,4,skga,ad2,0.41205687355932497,0.4131001796805,0.41101356743814843,0.0969445594489819,77,738,4168,4926,1176,815,6461,9094,1,815,1,438,2293
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,4,4,km,gs#1.00,gs,gs,1.0,4,skga,ad2,0.0014186797167846682,0.0028373594335693365,0.0,0.0014186797167846682,0,1176,6051,3992,1176,1176,6461,10043,1,1176,1,0,410
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,4,1,hdbscan,ir,ir,ir,1.0,16,skga,ad2,0.1465029561945713,0.14874361730717575,0.14426229508196722,0.003059812686249447,0,1044,3023,7141,1220,1044,6609,10164,1,1044,1,176,3586
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,1,3,km,gs#0.75,gs,gs,0.75,17,skga,ad2,0.2561165541378174,0.2577904588410617,0.2544426494345719,0.0030114011848405087,0,923,4763,5567,1238,923,7388,10330,1,923,1,315,2625
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,4,1,km,ir,ir,ir,1.0,1,skga,ad2,0.24186617739175342,0.24209355879688318,0.24163879598662208,0.0003953691063868092,0,907,1160,1253,1196,907,6779,2413,1,907,1,289,5619
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,4,4,hdbscan,ir,ir,ir,1.0,1,skga,ad2,0.27928885722755026,0.28014962080961353,0.27842809364548493,0.0016531971658326325,0,863,2050,3165,1196,863,6779,5215,1,863,1,333,4729
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,4,1,km,ir,ir,ir,1.0,15,skga,ad2,0.3697399202366894,0.36999881801016743,0.3694810224632068,0.0006512263883271202,0,814,1122,1297,1291,814,7866,2419,1,814,1,477,6744
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,8,-1,1,-1,hdbscan,gs#1.00,gs,gs,1.0,3,skga,ad2,0.3317479097023168,0.3329945449781245,0.33050127442650806,0.002781249194774416,0,788,3723,3795,1177,788,6629,7518,1,788,1,389,2906
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,1,4,km,gs#0.75,gs,gs,0.75,4,skga,ad2,0.0023830854620759696,0.0030654906520431167,0.0017006802721088435,0.0006847322306998016,0,1174,4871,1933,1176,1174,6461,6804,1,1174,1,2,1590
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,4,1,km,gs#0.75,gs,gs,0.75,7,skga,ad2,0.002821729900307355,0.003938429962592579,0.0017050298380221654,0.0011205178374917352,0,1171,6018,3314,1173,1171,6627,9332,1,1171,1,2,609
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,4,-1,1,-1,hdbscan,ir,ir,ir,1.0,3,skga,ad2,0.2169186886291993,0.2188841062303611,0.21495327102803738,0.003189068327055337,0,924,5064,5690,1177,924,6629,10754,1,924,1,253,1565
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,4,2,km,gs#0.25,gs,gs,0.25,0,skga,ad2,0.023296212726904054,0.023941418742398874,0.022651006711409395,0.0006754591169481884,0,1165,4840,2264,1192,1165,6502,7104,1,1165,1,27,1662
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,4,-1,km,ir,ir,ir,1.0,15,skga,ad2,0.5298614431915918,0.5306756361895295,0.5290472501936483,0.0036709011426592913,0,608,2151,3211,1291,608,7866,5362,1,608,1,683,5715
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,4,4,hdbscan,ir,ir,ir,1.0,6,skga,ad2,0.27650649853958786,0.2782419729326305,0.27477102414654453,0.003299650295726172,0,871,3753,5455,1201,871,6809,9208,1,871,1,330,3056
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,4,3,hdbscan,gs#1.00,gs,gs,1.0,1,skga,ad2,0.13292986096352474,0.13458881891701427,0.13127090301003344,0.0021981971633715227,0,1039,4153,5217,1196,1039,6779,9370,1,1039,1,157,2626
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,6,-1,1,-1,hdbscan,ir,ir,ir,1.0,1,skga,ad2,0.056264051856243155,0.05818027762552969,0.05434782608695652,0.0021428107955136187,0,1131,5761,5664,1196,1131,6779,11425,1,1131,1,65,1018
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,4,4,km,gs#0.75,gs,gs,0.75,6,skga,ad2,0.22824096766433183,0.23083663974165253,0.22564529558701082,0.004328824141519258,0,930,5118,7750,1201,930,6809,12868,1,930,1,271,1691
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,1,1,km,gs#0.75,gs,gs,0.75,9,skga,ad2,0.001659144569425976,0.0024577039409173474,0.0008605851979345956,0.0007999356045346856,0,1161,6472,2226,1162,1161,6806,8698,1,1161,1,1,334
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,4,1,km,gs#0.75,gs,gs,0.75,15,skga,ad2,0.0032816717776227556,0.004239563539753597,0.0023237800154918666,0.0009623591875313516,0,1288,7339,3400,1291,1288,7866,10739,1,1288,1,3,527
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,4,3,km,ir,ir,ir,1.0,8,skga,ad2,0.3026772569444476,0.30368784722222547,0.3016666666666667,0.002072285416464932,0,838,2112,3598,1200,838,6926,5710,1,838,1,362,4814
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,3,-1,km,ir,ir,ir,1.0,17,skga,ad2,0.6547906754601838,0.6553002523743298,0.654281098546042,0.0042634727923836005,0,428,1260,1644,1238,428,7388,2904,1,428,1,810,6128
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,1,-1,km,gs#0.00,gs,gs,0.0,15,skga,ad2,0.5662529336827614,0.5671269669197592,0.5653789004457652,0.08980346679687501,55,585,2107,3424,1291,640,7866,5531,1,640,1,706,5759
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,4,3,km,ir,ir,ir,1.0,16,skga,ad2,0.2801056503628072,0.2807031040043,0.2795081967213115,0.001150922614771934,0,879,1579,2659,1220,879,6609,4238,1,879,1,341,5030
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,2,-1,km,ir,ir,ir,1.0,17,skga,ad2,0.5951780061123124,0.5958487424346434,0.5945072697899838,0.004079300328566236,0,502,1834,2358,1238,502,7388,4192,1,502,1,736,5554
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,8,-1,1,-1,hdbscan,gs#1.00,gs,gs,1.0,10,skga,ad2,0.5129417112392581,0.5139583798890789,0.5119250425894378,0.0042678228240575775,0,573,2685,3084,1174,573,6544,5769,1,573,1,601,3859
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,1,2,km,gs#0.75,gs,gs,0.75,6,skga,ad2,0.00995614257061664,0.01075325100301506,0.009159034138218152,0.0008119130004943132,0,1190,5903,2468,1201,1190,6809,8371,1,1190,1,11,906
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,1,3,km,gs#0.75,gs,gs,0.75,2,skga,ad2,0.29410125281925065,0.2957807593452561,0.29242174629324547,0.0033545381978936774,0,859,4949,5422,1214,859,7189,10371,1,859,1,355,2240
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,4,2,km,gs#0.75,gs,gs,0.75,3,skga,ad2,0.11198675549273861,0.11437283129133977,0.10960067969413764,0.0030096403181632527,0,1048,4975,7042,1177,1048,6629,12017,1,1048,1,129,1654
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,2,-1,hdbscan,ir,ir,ir,1.0,7,skga,ad2,0.4838076674014427,0.4850918906426133,0.4825234441602728,0.004795779063045368,0,607,2551,4104,1173,607,6627,6655,1,607,1,566,4076
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,1,-1,km,gs#0.50,gs,gs,0.5,17,skga,ad2,0.5727773377248723,0.5736645300539467,0.5718901453957996,0.004840690637237463,0,530,1548,2280,1238,530,7388,3828,1,530,1,708,5840
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,4,4,km,ir,ir,ir,1.0,6,skga,ad2,0.26902262269646254,0.2699353369832656,0.2681099084096586,0.0017038961173429872,0,879,2212,3424,1201,879,6809,5636,1,879,1,322,4597
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,4,-1,1,-1,km,ir,ir,ir,1.0,1,skga,ad2,0.12379213459581075,0.12467457019496425,0.12290969899665552,0.0011470818365304962,0,1049,3364,2937,1196,1049,6779,6301,1,1049,1,147,3415
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,8,-1,1,-1,hdbscan,gs#1.00,gs,gs,1.0,9,skga,ad2,0.44689756073717113,0.4480119889442205,0.4457831325301205,0.0036282116816480927,0,644,2568,3246,1162,644,6806,5814,1,644,1,518,4238
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,4,-1,hdbscan,gs#1.00,gs,gs,1.0,0,skga,ad2,0.0019977281428764475,0.003995456285752895,0.0,0.0019977281428764475,0,1192,6469,5705,1192,1192,6502,12174,1,1192,1,0,33
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,4,4,km,gs#0.75,gs,gs,0.75,10,skga,ad2,0.37873183600381854,0.3801212529275693,0.37734241908006816,0.0035837196202567223,0,731,3423,4242,1174,731,6544,7665,1,731,1,443,3121
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,2,-1,hdbscan,ir,ir,ir,1.0,13,skga,ad2,0.6111088380258833,0.6120203076307116,0.6101973684210527,0.005998638038775828,0,474,1440,3064,1216,474,6731,4504,1,474,1,742,5291
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,4,-1,1,-1,km,gs#1.00,gs,gs,1.0,8,skga,ad2,0.28449687500000165,0.2856604166666681,0.2833333333333333,0.002265413737155208,0,860,4192,3233,1200,860,6926,7425,1,860,1,340,2734
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,4,2,km,gs#0.75,gs,gs,0.75,4,skga,ad2,0.0028867095307510584,0.004072738789393282,0.0017006802721088435,0.0011900736862573242,0,1174,5589,3473,1176,1174,6461,9062,1,1174,1,2,872
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,4,4,hdbscan,gs#1.00,gs,gs,1.0,13,skga,ad2,0.11690599436244788,0.11950277819858016,0.11430921052631579,0.003310331925488547,0,1077,4810,8138,1216,1077,6731,12948,1,1077,1,139,1921
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,8,-1,1,-1,hdbscan,ir,ir,ir,1.0,17,skga,ad2,0.6213171486659647,0.6222788853771658,0.6203554119547657,0.0066727025803531015,0,470,1490,3120,1238,470,7388,4610,8,470,8,768,5898
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,4,1,km,gs#1.00,gs,gs,1.0,7,skga,ad2,0.0012304413963220582,0.0024608827926441163,0.0,0.0012304413963220582,0,1173,5203,3468,1173,1173,6627,8671,1,1173,1,0,1424
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,4,1,km,gs#0.75,gs,gs,0.75,1,skga,ad2,0.037159120144069954,0.03836506303061467,0.03595317725752508,0.0012975690701657711,0,1153,5233,3748,1196,1153,6779,8981,2,1153,2,43,1546
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,2,-1,1,-1,hdbscan,gs#1.00,gs,gs,1.0,18,skga,ad2,0.18271119072468567,0.1835307080459754,0.18189167340339532,0.0012244371885203763,0,1012,5323,2075,1237,1012,7194,7398,1,1012,1,225,1871
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,6,-1,1,-1,hdbscan,ir,ir,ir,1.0,10,skga,ad2,0.4305822999167071,0.4318630666136533,0.4293015332197615,0.003932390287369129,0,670,3325,3936,1174,670,6544,7261,1,670,1,504,3219
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,2,-1,1,-1,hdbscan,ir,ir,ir,1.0,11,skga,ad2,0.3237532622430058,0.3253415760324044,0.32216494845360827,0.0034569114937487984,0,789,4504,4420,1164,789,6725,8924,1,789,1,375,2221
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,1,2,km,gs#0.75,gs,gs,0.75,5,skga,ad2,0.17055363116201827,0.17205764079333902,0.16904962153069805,0.002178213460309132,0,988,4080,4601,1189,988,6500,8681,1,988,1,201,2420
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,1,-1,km,gs#1.00,gs,gs,1.0,19,skga,ad2,0.584211703199796,0.5850900730662617,0.5833333333333334,0.008816148115609126,2,525,1978,2937,1258,527,7135,4915,1,527,1,733,5157
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,4,2,km,gs#1.00,gs,gs,1.0,14,skga,ad2,0.016748764055690743,0.01801260553599432,0.015484922575387123,0.0013039107385640909,0,1208,6024,4083,1227,1208,6728,10107,1,1208,1,19,704
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,4,1,km,gs#0.75,gs,gs,0.75,13,skga,ad2,0.0033334325225069226,0.004199759781855943,0.0024671052631578946,0.0008706177716126909,0,1213,5805,2760,1216,1213,6731,8565,1,1213,1,3,926
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,4,-1,km,gs#0.25,gs,gs,0.25,14,skga,ad2,0.5273364143264869,0.5283143533893889,0.5263584752635847,0.014440534329215755,6,584,2812,3587,1227,590,6728,6399,1,590,1,643,3916
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,6,-1,1,-1,km,ir,ir,ir,1.0,16,skga,ad2,0.4949875705455524,0.49571284600913723,0.49426229508196723,0.0028356479961333205,0,617,2647,2351,1220,617,6609,4998,1,617,1,603,3962
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,4,3,hdbscan,ir,ir,ir,1.0,7,skga,ad2,0.1255382726870356,0.12916691195548652,0.12190963341858482,0.004706145725327541,0,1030,4432,10432,1173,1030,6627,14864,1,1030,1,143,2195
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,4,-1,km,gs#0.75,gs,gs,0.75,14,skga,ad2,0.5502011253187412,0.5510949971737515,0.5493072534637327,0.004400622610845341,0,553,2283,3102,1227,553,6728,5385,1,553,1,674,4445
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,1,-1,km,gs#1.00,gs,gs,1.0,14,skga,ad2,0.5525732151290343,0.5533941890192744,0.5517522412387939,0.004085950413223143,0,550,2008,2633,1227,550,6728,4641,1,550,1,677,4720
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,1,-1,hdbscan,gs#1.00,gs,gs,1.0,3,skga,ad2,0.3453930438184721,0.3466909304576749,0.3440951571792693,0.0030168595130070502,0,772,3411,3866,1177,772,6629,7277,1,772,1,405,3218
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,4,4,hdbscan,ir,ir,ir,1.0,8,skga,ad2,0.09945295138888827,0.10140590277777668,0.0975,0.0023977119744494255,0,1083,4797,6122,1200,1083,6926,10919,1,1083,1,117,2129
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,4,-1,hdbscan,ir,ir,ir,1.0,0,skga,ad2,0.15919116819062243,0.15982528940137805,0.15855704697986578,0.0008956182300555967,0,1003,2591,2720,1192,1003,6502,5311,1,1003,1,189,3911
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,4,-1,1,-1,hdbscan,ir,ir,ir,1.0,9,skga,ad2,0.3857415770779209,0.38766215587701186,0.3838209982788296,0.005058460254049476,0,716,3937,5518,1162,716,6806,9455,1,716,1,446,2869
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,4,4,km,gs#0.75,gs,gs,0.75,17,skga,ad2,0.08299171236112242,0.08520798045730152,0.08077544426494346,0.0026228838556836627,0,1138,6119,7143,1238,1138,7388,13262,1,1138,1,100,1269
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,4,3,hdbscan,ir,ir,ir,1.0,1,skga,ad2,0.2793023148510668,0.2801765360566471,0.27842809364548493,0.0016790441062933654,0,863,1838,3084,1196,863,6779,4922,1,863,1,333,4941
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,6,-1,1,-1,hdbscan,ir,ir,ir,1.0,0,skga,ad2,0.0024661051303995324,0.004932210260799065,0.0,0.0024661051303995324,0,1192,6438,7026,1192,1192,6502,13464,1,1192,1,0,64
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,4,-1,hdbscan,gs#0.50,gs,gs,0.5,4,skga,ad2,0.45275604927345287,0.45398148630200574,0.45153061224489793,0.00407367345712397,0,645,2768,4084,1176,645,6461,6852,1,645,1,531,3693
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,4,2,km,gs#1.00,gs,gs,1.0,11,skga,ad2,0.1640585329058468,0.16660503832028448,0.16151202749140894,0.003622020710158562,0,976,5445,7228,1164,976,6725,12673,1,976,1,188,1280
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,2,-1,1,-1,km,ir,ir,ir,1.0,17,skga,ad2,0.36610360918778323,0.3671022102980219,0.3651050080775444,0.0024773549844932744,0,786,4384,2856,1238,786,7388,7240,1,786,1,452,3004
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,2,-1,hdbscan,gs#1.00,gs,gs,1.0,12,skga,ad2,0.5813507094377521,0.5822994088252549,0.5804020100502513,0.005388424747311748,0,501,1757,2855,1194,501,6870,4612,1,501,1,693,5113
