data,sample,sattr,strategy,n_sg,anony_mode,info_loss,alpha_adm,alpha_dm,k,w,l,reset_w,calgo,enforcer_str,enforcer,enforcer_name,max_dist,t,algo,galgo,adm,dm,am,radm,num_anonymized_fake_entities,num_anonymized_real_entities,num_real_edges,num_fake_edges,num_raw_entities,num_anonymized_entities,num_raw_edges,num_anonymized_edges,anonymized_anonymity,anonymized_attribute_anonymity,anonymized_degree_anonymity,num_removed_entities,num_removed_edges
yago15,-1,isCitizenOf,mean,20,all,adm,0.5,0.5,10,-1,4,-1,hdbscan,gs#1.00,gs,gs,1.0,6,skga,ad2,0.9940990300377092,0.9940905456057681,0.9941075144696494,0.0016167992770038003,0,50,228,1632,8461,50,53330,1860,10,10,50,8411,53102
yago15,-1,isCitizenOf,mean,20,all,adm,0.5,0.5,10,-1,4,-1,hdbscan,gs#0.50,gs,gs,0.5,3,skga,ad2,0.9905598421182052,0.9905448654261205,0.9905748188102925,0.0016549497117521988,0,80,411,2529,8461,80,52967,2940,10,10,80,8381,52556
yago15,-1,isCitizenOf,mean,20,all,adm,0.5,0.5,6,-1,1,-1,km,gs#1.00,gs,gs,1.0,4,skga,ad2,0.91701784081381,0.9169129810629838,0.9171227005646351,0.0012688398456870845,0,703,5053,18212,8461,703,53125,23265,2,6,2,7758,48072
yago15,-1,isCitizenOf,mean,20,all,adm,0.5,0.5,10,-1,2,-1,hdbscan,gs#1.00,gs,gs,1.0,9,skga,ad2,0.9819529780407669,0.9819192071485514,0.9819867489329849,0.001928660537601726,0,153,815,5001,8462,153,53814,5816,10,10,153,8309,52999
yago15,-1,isCitizenOf,mean,20,all,adm,0.5,0.5,10,-1,4,1,km,gs#1.00,gs,gs,1.0,9,skga,ad2,0.0024522376948859976,1.9079554900881675e-05,0.004885395834871139,0.0024522376948859976,0,8462,53599,383073,8462,8462,53814,436672,1,10,1,0,215
yago15,-1,isCitizenOf,mean,20,all,adm,0.5,0.5,2,-1,1,-1,km,gs#1.00,gs,gs,1.0,5,skga,ad2,0.7601510324985564,0.7600762851351546,0.7602257798619578,0.0003184809782314776,0,2030,14640,12433,8461,2030,53240,27073,1,2,2,6431,38600
yago15,-1,isCitizenOf,mean,20,all,adm,0.5,0.5,2,-1,1,-1,km,gs#1.00,gs,gs,1.0,12,skga,ad2,0.7604181571936897,0.7603409986536782,0.7604953157337009,0.0003290036148026881,0,2028,15033,12790,8462,2028,54439,27823,1,2,2,6434,39406
yago15,-1,isCitizenOf,mean,20,all,adm,0.5,0.5,10,-1,4,3,km,gs#1.00,gs,gs,1.0,3,skga,ad2,0.0024961524611892298,2.0888823782237544e-05,0.00497141609859623,0.0024961524611892298,0,8461,52679,387403,8461,8461,52967,440082,1,10,1,0,288
yago15,-1,isCitizenOf,mean,20,all,adm,0.5,0.5,10,-1,4,-1,km,gs#0.00,gs,gs,0.0,11,skga,ad2,0.9764192276427571,0.9763733283465602,0.9764651269389534,0.01671590922205099,3,200,1429,8163,8462,203,54152,9592,10,10,203,8262,52723
yago15,-1,isCitizenOf,mean,20,all,adm,0.5,0.5,10,-1,2,-1,hdbscan,gs#1.00,gs,gs,1.0,0,skga,ad2,0.005037392353067148,0.002379167743945998,0.007695616962188309,0.0026799586391790886,0,8441,51825,418080,8461,8441,52896,469905,1,10,1,20,1071
yago15,-1,isCitizenOf,mean,20,all,adm,0.5,0.5,6,-1,1,-1,hdbscan,gs#1.00,gs,gs,1.0,18,skga,ad2,0.9366075373082102,0.9364968120280237,0.9367182625883932,0.0017590464979312082,0,538,4330,17651,8472,538,67450,21981,6,6,538,7934,63120
yago15,-1,isCitizenOf,mean,20,all,adm,0.5,0.5,8,-1,1,-1,km,gs#1.00,gs,gs,1.0,3,skga,ad2,0.9356967785386109,0.9355868394040435,0.9358067176731778,0.0017105426089560776,0,545,3721,18791,8461,545,52967,22512,8,8,545,7916,49246
yago15,-1,isCitizenOf,mean,20,all,adm,0.5,0.5,8,-1,1,-1,km,gs#1.00,gs,gs,1.0,9,skga,ad2,0.9357077229038687,0.9355944528463508,0.935820992961386,0.001762641409624083,0,545,3804,19292,8462,545,53814,23096,8,8,545,7917,50010
yago15,-1,isCitizenOf,mean,20,all,adm,0.5,0.5,8,-1,1,-1,km,gs#1.00,gs,gs,1.0,4,skga,ad2,0.935697139280855,0.9355868394040435,0.9358074391576661,0.0017161430495580313,0,545,3731,18845,8461,545,53125,22576,8,8,545,7916,49394
yago15,-1,isCitizenOf,mean,20,all,adm,0.5,0.5,4,-1,1,-1,hdbscan,gs#1.00,gs,gs,1.0,16,skga,ad2,0.9001626042218787,0.900059341669199,0.9002658667745569,0.0010483736989437013,0,846,6428,16746,8465,846,59359,23174,1,4,4,7619,52931
yago15,-1,isCitizenOf,mean,20,all,adm,0.5,0.5,4,-1,1,-1,km,gs#1.00,gs,gs,1.0,14,skga,ad2,0.8740635532559031,0.8739517927437568,0.8741753137680496,0.0018301934545047556,1,1067,8006,18566,8464,1068,55599,26572,2,4,2,7397,47593
yago15,-1,isCitizenOf,mean,20,all,adm,0.5,0.5,10,-1,2,-1,hdbscan,gs#1.00,gs,gs,1.0,15,skga,ad2,0.9819621605472573,0.9819256149762287,0.9819987061182864,0.0020828364212211537,0,153,877,5419,8465,153,57084,6296,10,10,153,8312,56207
yago15,-1,isCitizenOf,mean,20,all,adm,0.5,0.5,8,-1,1,-1,km,gs#1.00,gs,gs,1.0,7,skga,ad2,0.935698221005617,0.9355868394040435,0.9358096026071905,0.001732936578386236,0,545,3761,19007,8461,545,53525,22768,8,8,545,7916,49764
yago15,-1,isCitizenOf,mean,20,all,adm,0.5,0.5,6,-1,1,-1,hdbscan,gs#1.00,gs,gs,1.0,19,skga,ad2,0.9374368469062541,0.9373230590286414,0.9375506347838624,0.0018307270491317485,0,531,4467,18128,8472,531,69986,22595,6,6,531,7941,65519
yago15,-1,isCitizenOf,mean,20,all,adm,0.5,0.5,10,-1,4,-1,km,gs#0.00,gs,gs,0.0,2,skga,ad2,0.964146537890633,0.9639779663266987,0.9643151094545689,0.023947363420651343,6,305,2416,17398,8461,311,52913,19814,1,10,1,8156,50497
yago15,-1,isCitizenOf,mean,20,all,adm,0.5,0.5,10,-1,4,2,km,gs#1.00,gs,gs,1.0,7,skga,ad2,0.9811289481224722,0.9810897252647532,0.9811681709801935,0.0021020145731543835,0,160,1160,6800,8461,160,53525,7960,10,10,160,8301,52365
yago15,-1,isCitizenOf,mean,20,all,adm,0.5,0.5,10,-1,4,-1,km,gs#0.25,gs,gs,0.25,6,skga,ad2,0.9870202493142509,0.9869991880402167,0.9870413105882853,0.001666040397628387,0,110,572,3538,8461,110,53330,4110,10,10,110,8351,52758
yago15,-1,isCitizenOf,mean,20,all,adm,0.5,0.5,10,-1,3,-1,km,gs#1.00,gs,gs,1.0,4,skga,ad2,0.9799464882395652,0.9799078179028172,0.9799851585763131,0.0019317048687092825,0,170,1076,6344,8461,170,53125,7420,10,10,170,8291,52049
yago15,-1,isCitizenOf,mean,20,all,adm,0.5,0.5,10,-1,4,-1,km,gs#0.50,gs,gs,0.5,8,skga,ad2,0.9846664293644817,0.9846372071933527,0.9846956515356112,0.0019141546823835142,0,130,782,5128,8462,130,53708,5910,10,10,130,8332,52926
yago15,-1,isCitizenOf,mean,20,all,adm,0.5,0.5,10,-1,2,-1,hdbscan,gs#1.00,gs,gs,1.0,13,skga,ad2,0.9819562185761677,0.9819213435958815,0.9819910935564544,0.0019899523590381028,0,153,838,5168,8463,153,54845,6006,10,10,153,8310,54007
yago15,-1,isCitizenOf,mean,20,all,adm,0.5,0.5,6,-1,1,-1,hdbscan,gs#1.00,gs,gs,1.0,2,skga,ad2,0.9373209508355271,0.9372415418388097,0.9374003598322427,0.0012762404216564022,0,531,3213,13084,8461,531,52913,16297,6,6,531,7930,49700
yago15,-1,isCitizenOf,mean,20,all,adm,0.5,0.5,10,-1,4,4,hdbscan,gs#1.00,gs,gs,1.0,1,skga,ad2,0.9941029403991957,0.9940905400182802,0.9941153407801112,0.002198983405247785,0,50,323,2017,8461,50,52902,2340,10,10,50,8411,52579
yago15,-1,isCitizenOf,mean,20,all,adm,0.5,0.5,2,-1,1,-1,hdbscan,gs#1.00,gs,gs,1.0,1,skga,ad2,0.7678313055474983,0.7677585097756102,0.7679041013193866,0.0003198624118493129,0,1965,13472,12212,8461,1965,52902,25684,1,2,1,6496,39430
yago15,-1,isCitizenOf,mean,20,all,adm,0.5,0.5,10,-1,1,-1,hdbscan,gs#1.00,gs,gs,1.0,13,skga,ad2,0.9775992251142189,0.9775493645009146,0.9776490857275224,0.002253467829402308,0,190,1165,7115,8463,190,54845,8280,10,10,190,8273,53680
yago15,-1,isCitizenOf,mean,20,all,adm,0.5,0.5,10,-1,4,4,km,gs#1.00,gs,gs,1.0,12,skga,ad2,0.0024939649092291846,1.4948584076931651e-05,0.004972981234381426,0.0024939649092291846,0,8462,53891,388497,8462,8462,54439,442388,1,10,1,0,548
yago15,-1,isCitizenOf,mean,20,all,adm,0.5,0.5,4,-1,1,-1,km,gs#1.00,gs,gs,1.0,5,skga,ad2,0.8743511516399785,0.8742467650644715,0.8744555382154865,0.000837994572485055,0,1064,7582,17481,8461,1064,53240,25063,2,4,2,7397,45658
yago15,-1,isCitizenOf,mean,20,all,adm,0.5,0.5,4,-1,1,-1,hdbscan,gs#1.00,gs,gs,1.0,7,skga,ad2,0.90010110982355,0.9000120759583787,0.9001901436887206,0.0009045834274417866,0,846,5686,14639,8461,846,53525,20325,1,4,4,7615,47839
yago15,-1,isCitizenOf,mean,20,all,adm,0.5,0.5,10,-1,2,-1,hdbscan,gs#1.00,gs,gs,1.0,5,skga,ad2,0.9819506067925176,0.981917070196212,0.9819841433888249,0.0019154832236653989,0,153,811,4965,8461,153,53240,5776,10,10,153,8308,52429
yago15,-1,isCitizenOf,mean,20,all,adm,0.5,0.5,10,-1,1,-1,km,gs#1.00,gs,gs,1.0,15,skga,ad2,0.9515515621755208,0.9514471701516514,0.9516559541993915,0.0021578284950178714,0,411,2875,17877,8465,411,57084,20752,10,10,411,8054,54209
yago15,-1,isCitizenOf,mean,20,all,adm,0.5,0.5,10,-1,4,-1,hdbscan,gs#0.50,gs,gs,0.5,2,skga,ad2,0.9905598421182052,0.9905448654261205,0.9905748188102925,0.0016549497117521988,0,80,411,2529,8461,80,52913,2940,10,10,80,8381,52502
yago15,-1,isCitizenOf,mean,20,all,adm,0.5,0.5,6,-1,1,-1,km,gs#1.00,gs,gs,1.0,8,skga,ad2,0.9170307678782995,0.9169227998921421,0.9171387358644557,0.0013064027245255306,0,703,5167,18680,8462,703,53708,23847,2,6,2,7759,48541
yago15,-1,isCitizenOf,mean,20,all,adm,0.5,0.5,10,-1,4,-1,hdbscan,gs#0.75,gs,gs,0.75,1,skga,ad2,0.9951641014962914,0.9951542454690466,0.9951739575235361,0.00221327747535956,0,41,212,1557,8461,41,52902,1769,10,10,41,8420,52690
yago15,-1,isCitizenOf,mean,20,all,adm,0.5,0.5,6,-1,1,-1,hdbscan,gs#1.00,gs,gs,1.0,6,skga,ad2,0.9373216808325484,0.9372415418388097,0.9374018198262835,0.0012878722574185902,0,531,3236,13183,8461,531,53330,16419,6,6,531,7930,50094
yago15,-1,isCitizenOf,mean,20,all,adm,0.5,0.5,10,-1,2,-1,km,gs#1.00,gs,gs,1.0,16,skga,ad2,0.9760778965405771,0.9760189278740262,0.97613686520713,0.002482570404583676,0,203,1666,10301,8465,203,59359,11967,10,10,203,8262,57693
yago15,-1,isCitizenOf,mean,20,all,adm,0.5,0.5,10,-1,4,-1,km,gs#0.25,gs,gs,0.25,16,skga,ad2,0.9870309564013935,0.9870053327537139,0.987056580049074,0.0020220873014452317,0,110,674,4216,8465,110,59359,4890,10,10,110,8355,58685
yago15,-1,isCitizenOf,mean,20,all,adm,0.5,0.5,10,-1,4,-1,km,gs#0.50,gs,gs,0.5,0,skga,ad2,0.002535451251479839,0.00013321828509350826,0.004937684217866178,0.0024175485288572105,0,8460,52445,381518,8461,8460,52896,433963,1,10,1,1,451
yago15,-1,isCitizenOf,mean,20,all,adm,0.5,0.5,6,-1,1,-1,km,gs#1.00,gs,gs,1.0,14,skga,ad2,0.9163504440375511,0.9162335486937226,0.9164673393813776,0.0014023888027403092,0,709,5496,20020,8464,709,55599,25516,2,6,2,7755,50103
yago15,-1,isCitizenOf,mean,20,all,adm,0.5,0.5,10,-1,4,3,hdbscan,gs#1.00,gs,gs,1.0,11,skga,ad2,0.988204933039616,0.988182499084846,0.9882273669943831,0.002029897532378004,0,100,530,3664,8462,100,54152,4194,4,10,4,8362,53622
yago15,-1,isCitizenOf,mean,20,all,adm,0.5,0.5,10,-1,4,2,km,gs#1.00,gs,gs,1.0,8,skga,ad2,0.0025004991978730307,1.9241553756722857e-05,0.00498175684198932,0.0025004991978730307,0,8462,53425,389682,8462,8462,53708,443107,1,10,1,0,283
yago15,-1,isCitizenOf,mean,20,all,adm,0.5,0.5,10,-1,4,-1,hdbscan,gs#0.75,gs,gs,0.75,4,skga,ad2,0.9951642206387706,0.9951542454690466,0.9951741958084942,0.0022378644147773414,0,41,214,1575,8461,41,53125,1789,10,10,41,8420,52911
yago15,-1,isCitizenOf,mean,20,all,adm,0.5,0.5,10,-1,4,3,hdbscan,gs#1.00,gs,gs,1.0,7,skga,ad2,0.9917410975705134,0.9917267672005682,0.9917554279404603,0.001886459826160823,0,70,352,2378,8461,70,53525,2730,10,10,70,8391,53173
yago15,-1,isCitizenOf,mean,20,all,adm,0.5,0.5,2,-1,1,-1,hdbscan,ir,ir,ir,1.0,1,skga,ad2,0.9618463096031546,0.9618248894959012,0.9618677297104067,0.0005775198111622057,0,323,2012,3847,8461,323,52902,5859,2,2,323,8138,50890
yago15,-1,isCitizenOf,mean,20,all,adm,0.5,0.5,10,-1,2,-1,km,gs#1.00,gs,gs,1.0,0,skga,ad2,0.0024280906858641744,1.6608807995907843e-05,0.004839572563732458,0.0024280906858641744,0,8461,52487,382144,8461,8461,52896,434631,1,10,1,0,409
yago15,-1,isCitizenOf,mean,20,all,adm,0.5,0.5,10,-1,4,-1,hdbscan,gs#0.25,gs,gs,0.25,8,skga,ad2,0.9952800755674246,0.9952729879029869,0.995287163231864,0.0015621908504062031,0,40,192,1298,8462,40,53708,1490,10,10,40,8422,53516
yago15,-1,isCitizenOf,mean,20,all,adm,0.5,0.5,10,-1,3,-1,hdbscan,gs#1.00,gs,gs,1.0,18,skga,ad2,0.9905790770804391,0.9905571432997974,0.9906010108610804,0.002401650094212667,0,80,496,3264,8472,80,67450,3760,10,10,80,8392,66954
yago15,-1,isCitizenOf,mean,20,all,adm,0.5,0.5,8,-1,1,-1,km,gs#1.00,gs,gs,1.0,5,skga,ad2,0.9356972787824663,0.9355868394040435,0.9358077181608886,0.0017183087800774443,0,545,3734,18866,8461,545,53240,22600,8,8,545,7916,49506
yago15,-1,isCitizenOf,mean,20,all,adm,0.5,0.5,10,-1,4,-1,hdbscan,gs#1.00,gs,gs,1.0,9,skga,ad2,0.994100140104268,0.9940912439562558,0.9941090362522799,0.0016866476678944547,0,50,236,1694,8462,50,53814,1930,10,10,50,8412,53578
yago15,-1,isCitizenOf,mean,20,all,adm,0.5,0.5,10,-1,4,-1,km,gs#0.50,gs,gs,0.5,15,skga,ad2,0.9846747181522009,0.9846426545635079,0.9847067817408957,0.002105857004966118,0,130,843,5557,8465,130,57084,6400,10,10,130,8335,56241
yago15,-1,isCitizenOf,mean,20,all,adm,0.5,0.5,2,-1,1,-1,km,gs#1.00,gs,gs,1.0,11,skga,ad2,0.7594726114062709,0.7593955928825752,0.7595496299299667,0.00032707673945958155,0,2036,14995,12764,8462,2036,54152,27759,1,2,2,6426,39157
yago15,-1,isCitizenOf,mean,20,all,adm,0.5,0.5,10,-1,4,2,km,gs#1.00,gs,gs,1.0,1,skga,ad2,0.9893871354844264,0.9893629636516726,0.9894113073171786,0.002291136355468525,0,90,714,4206,8461,90,52902,4920,10,10,90,8371,52188
yago15,-1,isCitizenOf,mean,20,all,adm,0.5,0.5,10,-1,4,-1,hdbscan,gs#0.00,gs,gs,0.0,9,skga,ad2,0.9933926271093768,0.99338218334349,0.9934030708752627,0.0016262757976654705,0,56,237,2017,8462,56,53814,2254,10,10,56,8406,53577
yago15,-1,isCitizenOf,mean,20,all,adm,0.5,0.5,2,-1,1,-1,hdbscan,ir,ir,ir,1.0,17,skga,ad2,0.9614085969410725,0.9613795360192677,0.9614376578628748,0.0007743281236188572,0,327,2516,4982,8467,327,62863,7498,2,2,327,8140,60347
yago15,-1,isCitizenOf,mean,20,all,adm,0.5,0.5,2,-1,1,-1,hdbscan,ir,ir,ir,1.0,12,skga,ad2,0.9618521712878778,0.9618294092276002,0.9618749333481548,0.0006157280115824715,0,323,2089,4048,8462,323,54439,6137,2,2,323,8139,52350
yago15,-1,isCitizenOf,mean,20,all,adm,0.5,0.5,10,-1,4,-1,hdbscan,gs#0.75,gs,gs,0.75,0,skga,ad2,0.002586537900770493,1.4837574308875991e-05,0.005158238227232098,0.002586537900770493,0,8461,51839,412475,8461,8461,52896,464314,1,10,1,0,1057
yago15,-1,isCitizenOf,mean,20,all,adm,0.5,0.5,10,-1,4,4,km,gs#1.00,gs,gs,1.0,13,skga,ad2,0.9846747520339278,0.9846390280667762,0.984710476001078,0.0023496624741570294,0,130,1100,6110,8463,130,54845,7210,10,10,130,8333,53745
yago15,-1,isCitizenOf,mean,20,all,adm,0.5,0.5,2,-1,1,-1,hdbscan,gs#1.00,gs,gs,1.0,10,skga,ad2,0.7677424686675296,0.767667789337359,0.7678171479977007,0.00032795270060419755,0,1966,13756,12498,8462,1966,53962,26254,1,2,1,6496,40206
yago15,-1,isCitizenOf,mean,20,all,adm,0.5,0.5,8,-1,1,-1,km,gs#1.00,gs,gs,1.0,15,skga,ad2,0.9357415647157415,0.9356172893562281,0.9358658400752546,0.001935633783655394,0,545,4117,20907,8465,545,57084,25024,8,8,545,7920,52967
yago15,-1,isCitizenOf,mean,20,all,adm,0.5,0.5,10,-1,4,-1,hdbscan,gs#0.75,gs,gs,0.75,12,skga,ad2,0.995166105411451,0.9951548181169021,0.9951773927060004,0.0025089173721493884,0,41,236,1773,8462,41,54439,2009,10,10,41,8421,54203
yago15,-1,isCitizenOf,mean,20,all,adm,0.5,0.5,6,-1,1,-1,km,gs#1.00,gs,gs,1.0,3,skga,ad2,0.9170171541595761,0.9169129810629838,0.9171213272561672,0.0012605755761653868,0,703,5030,18109,8461,703,52967,23139,2,6,2,7758,47937
yago15,-1,isCitizenOf,mean,20,all,adm,0.5,0.5,4,-1,1,-1,km,gs#1.00,gs,gs,1.0,3,skga,ad2,0.8734054362187157,0.8733012671123627,0.8735096053250693,0.0008305607033321348,0,1072,7584,17476,8461,1072,52967,25060,2,4,2,7389,45383
yago15,-1,isCitizenOf,mean,20,all,adm,0.5,0.5,10,-1,2,-1,hdbscan,gs#1.00,gs,gs,1.0,4,skga,ad2,0.9807724485491278,0.9807351823904842,0.9808097147077736,0.001995791546966212,0,163,895,5631,8461,163,53125,6526,10,10,163,8298,52230
yago15,-1,isCitizenOf,mean,20,all,adm,0.5,0.5,10,-1,4,-1,hdbscan,gs#0.50,gs,gs,0.5,16,skga,ad2,0.9905686890938632,0.9905493346879495,0.9905880434997785,0.0021268014101215186,0,80,500,3170,8465,80,59359,3670,10,10,80,8385,58859
yago15,-1,isCitizenOf,mean,20,all,adm,0.5,0.5,10,-1,4,4,hdbscan,gs#1.00,gs,gs,1.0,2,skga,ad2,0.9941029403991957,0.9940905400182802,0.9941153407801112,0.002198983405247785,0,50,323,2017,8461,50,52913,2340,10,10,50,8411,52590
yago15,-1,isCitizenOf,mean,20,all,adm,0.5,0.5,10,-1,4,-1,km,gs#0.00,gs,gs,0.0,4,skga,ad2,0.9764144284771876,0.9763705341269687,0.9764583228274083,0.016629602944365905,3,200,1386,7860,8461,203,53125,9246,10,10,203,8261,51739
yago15,-1,isCitizenOf,mean,20,all,adm,0.5,0.5,10,-1,4,4,km,gs#1.00,gs,gs,1.0,4,skga,ad2,0.0024565296851512355,1.6432802124799177e-05,0.004896626568177672,0.0024565296851512355,0,8461,52877,381712,8461,8461,53125,434589,1,10,1,0,248
yago15,-1,isCitizenOf,mean,20,all,adm,0.5,0.5,8,-1,1,-1,hdbscan,gs#1.00,gs,gs,1.0,3,skga,ad2,0.9695641413937447,0.9695072035361646,0.9696210792513226,0.0018966671077777063,0,258,1783,9525,8461,258,52967,11308,8,8,8,8203,51184
yago15,-1,isCitizenOf,mean,20,all,adm,0.5,0.5,10,-1,4,3,hdbscan,gs#1.00,gs,gs,1.0,1,skga,ad2,0.9941019480754716,0.9940905483995123,0.9941133477514301,0.00215035324850889,0,50,290,2060,8461,50,52902,2350,10,10,50,8411,52612
yago15,-1,isCitizenOf,mean,20,all,adm,0.5,0.5,10,-1,4,-1,hdbscan,gs#0.25,gs,gs,0.25,9,skga,ad2,0.9952801823097727,0.9952729879029869,0.9952873767165601,0.0015847721941106047,0,40,193,1307,8462,40,53814,1500,10,10,40,8422,53621
yago15,-1,isCitizenOf,mean,20,all,adm,0.5,0.5,8,-1,1,-1,hdbscan,gs#1.00,gs,gs,1.0,10,skga,ad2,0.9695684289592112,0.9695108084240079,0.9696260494944114,0.0019200525209054561,0,258,1799,9629,8462,258,53962,11428,8,8,8,8204,52163
yago15,-1,isCitizenOf,mean,20,all,adm,0.5,0.5,8,-1,1,-1,hdbscan,gs#1.00,gs,gs,1.0,9,skga,ad2,0.9695682892778076,0.9695108070274661,0.9696257715281461,0.001914742932849527,0,258,1796,9608,8462,258,53814,11404,8,8,8,8204,52018
yago15,-1,isCitizenOf,mean,20,all,adm,0.5,0.5,10,-1,4,-1,hdbscan,gs#1.00,gs,gs,1.0,0,skga,ad2,0.004714847456415205,0.002140582007553999,0.007289112905276406,0.0025929696963876087,0,8443,51780,411556,8461,8443,52896,463336,1,10,1,18,1116
yago15,-1,isCitizenOf,mean,20,all,adm,0.5,0.5,4,-1,1,-1,km,gs#1.00,gs,gs,1.0,8,skga,ad2,0.8743679324471727,0.8742616259735787,0.8744742389207683,0.0008533615397378974,0,1064,7692,17771,8462,1064,53708,25463,2,4,2,7398,46016
yago15,-1,isCitizenOf,mean,20,all,adm,0.5,0.5,10,-1,4,1,km,gs#1.00,gs,gs,1.0,7,skga,ad2,0.0024650909829218065,2.498445246550104e-05,0.004905197513378123,0.0024650909829218065,0,8461,53046,387194,8461,8461,53525,440240,1,10,1,0,479
yago15,-1,isCitizenOf,mean,20,all,adm,0.5,0.5,2,-1,1,-1,hdbscan,gs#1.00,gs,gs,1.0,18,skga,ad2,0.7669797993735447,0.7668797777224946,0.7670798210245945,0.0004363892129682618,0,1975,17543,16280,8472,1975,67450,33823,1,2,1,6497,49907
yago15,-1,isCitizenOf,mean,20,all,adm,0.5,0.5,2,-1,1,-1,hdbscan,ir,ir,ir,1.0,11,skga,ad2,0.9618518988055826,0.9618294092276002,0.9618743883835644,0.0006085894816077263,0,323,2077,4007,8462,323,54152,6084,2,2,323,8139,52075
yago15,-1,isCitizenOf,mean,20,all,adm,0.5,0.5,10,-1,1,-1,km,gs#1.00,gs,gs,1.0,19,skga,ad2,0.9516175405152857,0.9514873022815367,0.9517477787490326,0.0026957915886768684,0,411,3623,21709,8472,411,69986,25332,10,10,411,8061,66363
yago15,-1,isCitizenOf,mean,20,all,adm,0.5,0.5,10,-1,4,2,km,gs#1.00,gs,gs,1.0,14,skga,ad2,0.002586995159972165,1.742060670166262e-05,0.005156569713242674,0.002586995159972165,0,8464,55167,402635,8464,8464,55599,457802,1,10,1,0,432
yago15,-1,isCitizenOf,mean,20,all,adm,0.5,0.5,10,-1,4,-1,km,gs#0.25,gs,gs,0.25,14,skga,ad2,0.9870264169779658,0.9870037974689199,0.9870490364870129,0.0017906996226390685,0,110,604,3766,8464,110,55599,4370,10,10,110,8354,54995
yago15,-1,isCitizenOf,mean,20,all,adm,0.5,0.5,10,-1,4,-1,km,gs#0.75,gs,gs,0.75,14,skga,ad2,0.9823128417405151,0.982277896756551,0.9823477867244806,0.001994445008882154,0,150,929,5891,8464,150,55599,6820,10,10,150,8314,54670
yago15,-1,isCitizenOf,mean,20,all,adm,0.5,0.5,10,-1,1,-1,km,gs#1.00,gs,gs,1.0,14,skga,ad2,0.9515407279231635,0.9514414295751871,0.9516400262711388,0.00205174593304842,0,411,2761,17131,8464,411,55599,19892,10,10,411,8053,52838
yago15,-1,isCitizenOf,mean,20,all,adm,0.5,0.5,10,-1,1,-1,hdbscan,gs#1.00,gs,gs,1.0,3,skga,ad2,0.9764102532751914,0.9763621628668652,0.9764583436835162,0.0020626147655704082,0,200,1146,6964,8461,200,52967,8110,10,10,200,8261,51821
yago15,-1,isCitizenOf,mean,20,all,adm,0.5,0.5,10,-1,4,-1,hdbscan,gs#0.50,gs,gs,0.5,10,skga,ad2,0.9905618333495825,0.9905459827886829,0.9905776839104837,0.0017475703156902573,0,80,429,2661,8462,80,53962,3090,10,10,80,8382,53533
yago15,-1,isCitizenOf,mean,20,all,adm,0.5,0.5,10,-1,4,-1,hdbscan,gs#0.50,gs,gs,0.5,4,skga,ad2,0.9893815588252816,0.9893629734297764,0.9894001442207891,0.0018096186844623247,0,90,520,3150,8461,90,53125,3670,10,10,90,8371,52605
yago15,-1,isCitizenOf,mean,20,all,adm,0.5,0.5,10,-1,4,2,km,gs#1.00,gs,gs,1.0,11,skga,ad2,0.9819663772775176,0.9819191959762166,0.9820135585788198,0.0026529561744853053,0,153,1282,8024,8462,153,54152,9306,10,10,153,8309,52870
yago15,-1,isCitizenOf,mean,20,all,adm,0.5,0.5,2,-1,1,-1,km,ir,ir,ir,1.0,17,skga,ad2,0.9382914516866219,0.9382308620093917,0.938352041363855,0.0009925492381342162,0,523,5776,10016,8467,523,62863,15792,1,2,2,7944,57087
yago15,-1,isCitizenOf,mean,20,all,adm,0.5,0.5,10,-1,2,-1,hdbscan,gs#1.00,gs,gs,1.0,12,skga,ad2,0.9807752787166583,0.9807374604087367,0.9808130970245812,0.0020266025177229897,0,163,901,5655,8462,163,54439,6556,10,10,163,8299,53538
yago15,-1,isCitizenOf,mean,20,all,adm,0.5,0.5,2,-1,1,-1,km,ir,ir,ir,1.0,12,skga,ad2,0.9383616442454229,0.9383125338905796,0.9384107546002681,0.000807024326451975,0,522,4845,8306,8462,522,54439,13151,2,2,2,7940,49594
yago15,-1,isCitizenOf,mean,20,all,adm,0.5,0.5,10,-1,4,-1,km,gs#1.00,gs,gs,1.0,6,skga,ad2,0.9762905363403197,0.9762439763212875,0.9763370963593503,0.0019903298382317916,0,201,1145,7474,8461,201,53330,8619,2,10,2,8260,52185
yago15,-1,isCitizenOf,mean,20,all,adm,0.5,0.5,10,-1,3,-1,km,gs#1.00,gs,gs,1.0,2,skga,ad2,0.9799464882395652,0.9799078179028172,0.9799851585763131,0.0019317048687092825,0,170,1076,6344,8461,170,52913,7420,10,10,170,8291,51837
yago15,-1,isCitizenOf,mean,20,all,adm,0.5,0.5,10,-1,4,4,km,gs#1.00,gs,gs,1.0,11,skga,ad2,0.984549563531628,0.984519203595749,0.9845799234675076,0.0023368662096719677,0,131,800,4880,8462,131,54152,5680,5,10,5,8331,53352
yago15,-1,isCitizenOf,mean,20,all,adm,0.5,0.5,10,-1,4,2,km,gs#1.00,gs,gs,1.0,3,skga,ad2,0.9882131233350637,0.9881810856240488,0.9882451610460794,0.002781538054393888,0,100,869,5481,8461,100,52967,6350,10,10,100,8361,52098
