data,sample,sattr,strategy,n_sg,anony_mode,info_loss,alpha_adm,alpha_dm,k,w,l,reset_w,calgo,enforcer_str,enforcer,enforcer_name,max_dist,t,algo,adm,radm,dm,am,odm,idm,num_anonymized_fake_entities,num_anonymized_real_entities,num_real_edges,num_fake_edges,num_raw_entities,num_raw_edges,anonymized_anonymity,num_clusters,num_anonymized_entities
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,4,-1,km,gs#0.25,gs,gs,0.25,0,skga,0.014370833521012566,0.0009609128886453888,0.0019218257772907776,0.0,0.0021907672464959024,0.0016528843080856374,0,,6502,1343,1192,6502,10,87,1176
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,2,-1,km,gs#1.00,gs,gs,1.0,10,skga,0.47670114694009036,0.004290350903834842,0.008580701807669684,0.0,0.011201643386281355,0.005959760229057984,0,,6544,3871,1174,6544,10,53,617
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,4,3,km,gs#1.00,gs,gs,1.0,7,skga,0.07482471842660487,0.0034613358259022084,0.006922671651804417,0.0,0.0082503716542313,0.005594971649377655,0,,6627,6007,1173,6627,10,76,1089
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,4,2,hdbscan,gs#1.00,gs,gs,1.0,8,skga,0.0026791666666666544,0.0026791666666666544,0.005358333333333309,0.0,0.007287500000000035,0.003429166666666673,0,,6926,4124,1200,6926,10,85,1200
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,4,2,km,gs#1.00,gs,gs,1.0,4,skga,0.0015681761650238268,0.0015681761650238268,0.0031363523300476535,0.0,0.003523560784858146,0.002749143875237159,0,,6461,2282,1176,6461,10,84,1176
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,2,-1,hdbscan,gs#1.00,gs,gs,1.0,8,skga,0.5202947916666667,0.0057923143350604505,0.011584628670120901,0.0,0.015161197466896975,0.008008059873344851,0,,6926,5084,1200,6926,10,44,579
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,4,-1,1,-1,hdbscan,gs#1.00,gs,gs,1.0,7,skga,0.26152930129388946,0.002043629513516499,0.004087259027032998,0.0,0.004972676307549655,0.0032018417465162568,0,,6627,2487,1173,6627,4,194,868
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,4,-1,hdbscan,gs#1.00,gs,gs,1.0,5,skga,0.460587874127922,0.004097798661644798,0.008195597323289595,0.0,0.009705948419518511,0.0066852462270606695,0,,6500,4534,1189,6500,10,44,644
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,4,4,km,gs#1.00,gs,gs,1.0,1,skga,0.11341735551056475,0.003427779314506996,0.006855558629013992,0.0,0.008784765006160895,0.004926352251867113,0,,6779,5170,1196,6779,10,82,1064
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,4,1,hdbscan,gs#1.00,gs,gs,1.0,0,skga,0.001974678786991578,0.001974678786991578,0.003949357573983156,0.0,0.003908185442097191,0.003990529705869106,0,,6502,3663,1192,6502,10,88,1192
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,4,4,km,gs#1.00,gs,gs,1.0,16,skga,0.000969161515721584,0.000969161515721584,0.001938323031443168,0.0,0.002401908089223317,0.0014747379736629873,0,,6609,1535,1220,6609,10,97,1220
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,4,-1,1,-1,km,gs#1.00,gs,gs,1.0,5,skga,0.23595285066855484,0.0017010323570458275,0.003402064714091655,0.0,0.004053641900572069,0.0027504875276111464,0,,6500,2186,1189,6500,4,202,910
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,4,3,hdbscan,gs#1.00,gs,gs,1.0,4,skga,0.1397867714262576,0.0033391558593880936,0.006678311718776187,0.0,0.008130592138333153,0.005226031299219192,0,,6461,5207,1176,6461,10,70,1015
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,4,-1,hdbscan,gs#0.50,gs,gs,0.5,6,skga,0.44833926210533687,0.005188369051816171,0.010376738103632342,0.0,0.013817314400162005,0.0069361618071027,0,,6809,4863,1201,6809,10,47,666
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,4,-1,1,-1,km,gs#1.00,gs,gs,1.0,15,skga,0.3354391152236091,0.0023859276205573316,0.004771855241114663,0.0,0.005922036279790291,0.003621674202439044,0,,7866,3035,1291,7866,4,194,860
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,2,-1,km,gs#1.00,gs,gs,1.0,2,skga,0.26701287016656305,0.003531494268989453,0.007062988537978906,0.0,0.008834962023868607,0.005291015052089215,0,,7189,4707,1214,7189,10,76,893
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,4,3,hdbscan,gs#1.00,gs,gs,1.0,11,skga,0.314009156422338,0.005612276557411493,0.011224553114822986,0.0,0.01383771338579992,0.008611392843845867,0,,6725,7169,1164,6725,10,56,803
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,4,4,hdbscan,gs#1.00,gs,gs,1.0,10,skga,0.3792469723045312,0.004420690553988526,0.008841381107977051,0.0,0.010770705914113615,0.006912056301840409,0,,6544,5139,1174,6544,10,54,732
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,4,2,km,gs#1.00,gs,gs,1.0,16,skga,0.0011581228164472032,0.0011581228164472032,0.0023162456328944063,0.0,0.0029192421392098783,0.001713249126578868,0,,6609,1824,1220,6609,10,90,1220
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,4,2,km,gs#1.00,gs,gs,1.0,12,skga,0.0017071328165113684,0.0017071328165113684,0.0034142656330227368,0.0,0.004348936194091608,0.0024795950719538624,0,,6870,2538,1194,6870,10,87,1194
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,4,4,km,gs#1.00,gs,gs,1.0,6,skga,0.2258045786157941,0.00448747207448467,0.00897494414896934,0.0,0.011488463396848067,0.0064614249010905905,0,,6809,6431,1201,6809,10,63,934
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,8,-1,1,-1,hdbscan,gs#1.00,gs,gs,1.0,14,skga,0.5127164604600775,0.0035051616408584593,0.007010323281716919,0.0,0.008806030969845155,0.005214615593588681,0,,6728,3243,1227,6728,8,64,600
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,4,3,km,gs#1.00,gs,gs,1.0,6,skga,0.00183444132387594,0.00183444132387594,0.00366888264775188,0.0,0.00433582616761911,0.00300193912788471,0,,6809,2684,1201,6809,10,87,1201
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,1,-1,km,gs#1.00,gs,gs,1.0,18,skga,0.6586819821862814,0.004220782934976578,0.008441565869953156,0.0,0.010316727932764917,0.006566403807141465,0,,7194,3057,1237,7194,10,37,424
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,4,2,hdbscan,gs#1.00,gs,gs,1.0,4,skga,0.001788534291267521,0.001788534291267521,0.003577068582535042,0.0,0.0038438844925725193,0.003310252672497556,0,,6461,3128,1176,6461,10,87,1176
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,2,-1,km,gs#1.00,gs,gs,1.0,14,skga,0.5186618789807437,0.004044056508216613,0.008088113016433226,0.0,0.01076399339757095,0.005412232635295497,0,,6728,3497,1227,6728,10,51,593
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,1,-1,hdbscan,gs#1.00,gs,gs,1.0,3,skga,0.3463298249007997,0.0034069998811415646,0.006813999762283129,0.0,0.008522589705099016,0.005105409819467234,0,,6629,3842,1177,6629,10,67,772
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,2,-1,1,-1,km,gs#1.00,gs,gs,1.0,18,skga,0.17943949328472866,0.00095143030827695,0.0019028606165539,0.0,0.002262108606674778,0.0015436126264330194,0,,7194,1244,1237,7194,2,469,1016
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,4,1,hdbscan,gs#1.00,gs,gs,1.0,16,skga,0.0022650161246976683,0.0022650161246976683,0.004530032249395337,0.0,0.004684224670787478,0.00437583982800327,0,,6609,5537,1220,6609,10,85,1220
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,2,-1,hdbscan,gs#1.00,gs,gs,1.0,13,skga,0.576880119513937,0.004808946477654485,0.00961789295530897,0.0,0.011750165428076954,0.007485620482541014,0,,6731,4272,1216,6731,10,40,517
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,4,1,km,gs#1.00,gs,gs,1.0,2,skga,0.001971609367917954,0.001971609367917954,0.003943218735835908,0.0,0.00415186362291663,0.003734573848755201,0,,7189,3436,1214,7189,10,90,1214
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,4,-1,1,-1,km,gs#1.00,gs,gs,1.0,14,skga,0.3297030478987784,0.0018757764220887648,0.0037515528441775295,0.0,0.004370712369739107,0.003132393318615915,0,,6728,2171,1227,6728,4,185,824
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,4,2,hdbscan,gs#1.00,gs,gs,1.0,15,skga,0.11385232087004056,0.004337115964510324,0.008674231929020648,0.0,0.011674180019806545,0.005674283838234647,0,,7866,7406,1291,7866,10,72,1149
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,4,4,hdbscan,gs#1.00,gs,gs,1.0,2,skga,0.2504174594041509,0.004383802753434585,0.00876760550686917,0.0,0.010438033302210926,0.007097177711527456,0,,7189,6733,1214,7189,10,62,914
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,4,-1,hdbscan,gs#0.75,gs,gs,0.75,7,skga,0.43409670847841714,0.0062712093351020865,0.012542418670204173,0.0,0.015141378576516738,0.009943458763891631,1,,6627,5807,1173,6627,10,47,669
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,1,-1,km,gs#1.00,gs,gs,1.0,6,skga,0.3780224777991696,0.004006661115736876,0.008013322231473751,0.0,0.010222592284207587,0.005804052178739944,0,,6809,4392,1201,6809,10,62,750
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,4,-1,hdbscan,gs#0.75,gs,gs,0.75,1,skga,0.14177693761814744,0.003461376108062468,0.006922752216124936,0.0,0.009184336136636677,0.004661168295613217,0,,6779,4934,1196,6779,10,73,1030
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,4,1,hdbscan,gs#1.00,gs,gs,1.0,6,skga,0.004901376246966005,0.004901376246966005,0.00980275249393201,0.0,0.013021344272501179,0.006584160715362717,0,,6809,8462,1201,6809,10,73,1201
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,4,3,km,gs#1.00,gs,gs,1.0,16,skga,0.14506097151303415,0.0028435805410149746,0.005687161082029949,0.0,0.006747014387361768,0.004627307776698129,0,,6609,5006,1220,6609,10,80,1046
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,8,-1,1,-1,hdbscan,gs#1.00,gs,gs,1.0,0,skga,0.0008901274154317361,0.0008901274154317361,0.0017802548308634722,0.0,0.0018601358046934765,0.0017003738570334646,0,,6502,1512,1192,6502,8,127,1192
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,4,-1,hdbscan,gs#1.00,gs,gs,1.0,4,skga,0.44708331887176633,0.004241934139658936,0.008483868279317871,0.0,0.010161108853955065,0.006806627704680647,0,,6461,4599,1176,6461,10,44,653
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,4,2,km,gs#1.00,gs,gs,1.0,9,skga,0.12238306557925827,0.004110470901462989,0.008220941802925978,0.0,0.009963962994836473,0.00647792061101551,0,,6806,6853,1162,6806,10,72,1024
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,4,3,hdbscan,gs#1.00,gs,gs,1.0,18,skga,0.0019698804511135547,0.0019698804511135547,0.0039397609022271095,0.0,0.004274691226916723,0.003604830577537514,0,,7194,4509,1237,7194,10,88,1237
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,4,-1,1,-1,hdbscan,gs#1.00,gs,gs,1.0,14,skga,0.35006848091268916,0.0019199325154813543,0.0038398650309627086,0.0,0.004500327936407862,0.003179402125517517,0,,6728,2211,1227,6728,4,179,799
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,4,-1,km,gs#1.00,gs,gs,1.0,1,skga,0.10509040726613796,0.0034340103261648017,0.006868020652329603,0.0,0.008874242509170866,0.004861798795488363,0,,6779,5261,1196,6779,10,82,1074
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,4,2,hdbscan,gs#1.00,gs,gs,1.0,18,skga,0.0019105732765465578,0.0019105732765465578,0.0038211465530931157,0.0,0.004250510891280585,0.0033917822149056834,0,,7194,4275,1237,7194,10,88,1237
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,2,-1,1,-1,km,gs#1.00,gs,gs,1.0,2,skga,0.02879282478714829,0.0008088892301678178,0.0016177784603356356,0.0,0.0018715270990981004,0.0013640298215731785,0,,7189,1114,1214,7189,2,542,1180
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,3,-1,hdbscan,gs#1.00,gs,gs,1.0,3,skga,0.3509734871644209,0.0053330656152647945,0.010666131230529589,0.0,0.01324319420843952,0.008089068252619644,0,,6629,6640,1177,6629,10,52,768
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,2,-1,1,-1,hdbscan,gs#1.00,gs,gs,1.0,5,skga,0.11595781628765506,0.0008306497775873206,0.0016612995551746413,0.0,0.0019842856092124493,0.0013383135011368398,0,,6500,1053,1189,6500,2,492,1052
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,4,-1,1,-1,hdbscan,gs#1.00,gs,gs,1.0,4,skga,0.24293877840251746,0.0019013491046642825,0.003802698209328565,0.0,0.0044452197919526365,0.0031601766267044793,0,,6461,2355,1176,6461,4,199,892
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,8,-1,1,-1,hdbscan,gs#1.00,gs,gs,1.0,10,skga,0.5137358192408487,0.0037100380257528574,0.007420076051505715,0.0,0.009325080050304572,0.00551507205270683,0,,6544,3191,1174,6544,8,61,573
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,4,2,km,gs#1.00,gs,gs,1.0,5,skga,0.10152109220984906,0.003459494997677739,0.006918989995355478,0.0,0.008384538618932345,0.005453441371778678,0,,6500,5917,1189,6500,10,73,1072
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,4,2,km,gs#1.00,gs,gs,1.0,18,skga,0.0013772988473822149,0.0013772988473822149,0.0027545976947644297,0.0,0.0033310046145229736,0.002178190775005899,0,,7194,2332,1237,7194,10,85,1237
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,4,-1,1,-1,hdbscan,gs#1.00,gs,gs,1.0,16,skga,0.37253611260413866,0.00194792356851263,0.00389584713702526,0.0,0.0046316284437984655,0.003160065830251977,0,,6609,2315,1220,6609,4,172,767
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,6,-1,1,-1,km,gs#1.00,gs,gs,1.0,17,skga,0.4467568789621073,0.0030349580132297753,0.0060699160264595505,0.0,0.0074097066922514335,0.004730125360667642,0,,7388,3239,1238,7388,6,101,687
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,4,4,hdbscan,gs#1.00,gs,gs,1.0,8,skga,0.002641666666666661,0.002641666666666661,0.005283333333333322,0.0,0.007193055555555586,0.003373611111111113,0,,6926,4060,1200,6926,10,85,1200
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,8,-1,1,-1,km,gs#1.00,gs,gs,1.0,19,skga,0.5288795587413843,0.003916781338926666,0.007833562677853331,0.0,0.00948951917810047,0.006177606177606172,0,,7135,4051,1258,7135,8,65,595
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,2,-1,hdbscan,gs#1.00,gs,gs,1.0,3,skga,0.37173804922873915,0.004758659410802145,0.00951731882160429,0.0,0.010390949913723201,0.00864368772948538,0,,6629,5837,1177,6629,10,55,743
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,4,4,hdbscan,gs#1.00,gs,gs,1.0,0,skga,0.0019928015629926557,0.0019928015629926557,0.0039856031259853115,0.0,0.0039799727489752594,0.003991233502995359,0,,6502,3689,1192,6502,10,88,1192
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,4,3,km,gs#1.00,gs,gs,1.0,5,skga,0.2744473626691547,0.003831309715502208,0.007662619431004416,0.0,0.008858143451228331,0.006467095410780566,0,,6500,5529,1189,6500,10,66,866
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,1,-1,km,gs#1.00,gs,gs,1.0,19,skga,0.5655731774512752,0.006324379046565747,0.012648758093131493,0.0,0.014330026957904198,0.010967489228358782,2,,7135,4463,1258,7135,10,47,552
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,4,2,km,gs#1.00,gs,gs,1.0,15,skga,0.0927874020283426,0.0040718843695495685,0.008143768739099137,0.0,0.010785026636526153,0.005502510841672025,0,,7866,7496,1291,7866,10,82,1176
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,4,-1,1,-1,hdbscan,gs#1.00,gs,gs,1.0,17,skga,0.36733073694869783,0.0022362450222775604,0.004472490044555121,0.0,0.005441280882458854,0.003503699206651363,0,,7388,2736,1238,7388,4,176,785
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,6,-1,1,-1,hdbscan,gs#1.00,gs,gs,1.0,2,skga,0.18811931909165175,0.002405722041766434,0.004811444083532868,0.0,0.005896957893402895,0.0037259302736628755,0,,7189,3374,1214,7189,6,144,988
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,4,3,hdbscan,gs#1.00,gs,gs,1.0,14,skga,0.266941885543221,0.005019572523818804,0.010039145047637608,0.0,0.011765151351234373,0.008313138744040811,0,,6728,8347,1227,6728,10,55,904
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,1,-1,km,gs#1.00,gs,gs,1.0,16,skga,0.6022265520021499,0.0035244218534352246,0.007048843706870449,0.0,0.00808731948698957,0.006010367926751247,0,,6609,3015,1220,6609,10,41,487
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,4,-1,1,-1,km,gs#1.00,gs,gs,1.0,1,skga,0.0640976121631749,0.0014814845202115884,0.0029629690404231767,0.0,0.003758439520375706,0.002167498560470698,0,,6779,2080,1196,6779,4,248,1121
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,2,-1,km,gs#1.00,gs,gs,1.0,15,skga,0.5384076196944706,0.005148976670386626,0.010297953340773252,0.0,0.013449992176477868,0.007145914505068438,0,,7866,5024,1291,7866,10,52,599
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,4,-1,1,-1,hdbscan,gs#1.00,gs,gs,1.0,8,skga,0.29154236111111115,0.0021723395931142484,0.004344679186228497,0.0,0.005364827856025056,0.003324530516431921,0,,6926,2517,1200,6926,4,191,852
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,4,4,km,gs#1.00,gs,gs,1.0,11,skga,0.4683850273378916,0.005144970773803654,0.010289941547607309,0.0,0.012579971492027681,0.007999911603186687,0,,6725,5212,1164,6725,10,46,622
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,2,-1,hdbscan,gs#1.00,gs,gs,1.0,11,skga,0.5873688829253316,0.005584637111979153,0.011169274223958307,0.0,0.01481825361251624,0.007520294835400151,0,,6725,3907,1164,6725,10,37,483
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,4,3,hdbscan,gs#1.00,gs,gs,1.0,2,skga,0.27180814033963996,0.00447644411297624,0.00895288822595248,0.0,0.010184298796325162,0.0077214776555798075,0,,7189,7051,1214,7189,10,59,888
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,4,4,km,gs#1.00,gs,gs,1.0,18,skga,0.2558191284753514,0.003731885199144687,0.007463770398289374,0.0,0.009525034383563008,0.005402506413015692,0,,7194,5230,1237,7194,10,70,924
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,4,-1,km,gs#0.50,gs,gs,0.5,5,skga,0.39424115507939683,0.0038073767488283066,0.007614753497656613,0.0,0.00923518607056157,0.005994320924751652,0,,6500,4447,1189,6500,10,47,723
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,4,-1,1,-1,hdbscan,gs#1.00,gs,gs,1.0,3,skga,0.19685648679844284,0.001795232272193455,0.00359046454438691,0.0,0.004335113612812972,0.0028458154759608344,0,,6629,2173,1177,6629,4,212,947
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,6,-1,1,-1,hdbscan,gs#1.00,gs,gs,1.0,1,skga,0.12138951186228343,0.0020720381645688204,0.004144076329137641,0.0,0.0051850581393502295,0.003103094518925095,0,,6779,2865,1196,6779,6,151,1053
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,4,-1,1,-1,hdbscan,gs#1.00,gs,gs,1.0,13,skga,0.3451272642183172,0.0020986883326737844,0.004197376665347569,0.0,0.005123829310117415,0.0032709240205777775,0,,6731,2421,1216,6731,4,178,798
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,4,-1,1,-1,hdbscan,gs#1.00,gs,gs,1.0,18,skga,0.4047369931033762,0.0022488624239516367,0.0044977248479032735,0.0,0.005381715094434719,0.003613734601371902,0,,7194,2461,1237,7194,4,165,738
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,1,-1,hdbscan,gs#1.00,gs,gs,1.0,13,skga,0.5348840433474723,0.0042587970255745,0.008517594051149,0.0,0.010654593680504058,0.006380594421793945,0,,6731,3793,1216,6731,10,51,568
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,1,-1,hdbscan,gs#1.00,gs,gs,1.0,6,skga,0.39456520759483665,0.003935362084107988,0.007870724168215977,0.0,0.010031594675669811,0.005709853660762173,0,,6809,4293,1201,6809,10,64,730
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,8,-1,1,-1,km,gs#1.00,gs,gs,1.0,9,skga,0.45027158054396094,0.0034564377411585244,0.006912875482317049,0.0,0.008585713480174334,0.005240037484459784,0,,6806,3442,1162,6806,8,71,641
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,2,-1,hdbscan,gs#1.00,gs,gs,1.0,19,skga,0.618771341948888,0.007039893137528069,0.014079786275056138,0.0,0.016557127169619577,0.011602445380492665,2,,7135,4236,1258,7135,10,39,485
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,2,-1,hdbscan,gs#1.00,gs,gs,1.0,7,skga,0.445065116005259,0.004681010816771873,0.009362021633543747,0.0,0.011460720440283572,0.00726332282680392,0,,6627,5067,1173,6627,10,48,654
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,4,1,km,gs#1.00,gs,gs,1.0,8,skga,0.0013565972222222315,0.0013565972222222315,0.002713194444444463,0.0,0.0031625000000000047,0.0022638888888888973,0,,6926,1874,1200,6926,10,95,1200
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,4,-1,km,gs#0.25,gs,gs,0.25,2,skga,0.2424294135687707,0.00572123714707719,0.01144247429415438,0.0,0.013002045105947848,0.009882903482360967,3,,7189,6410,1214,7189,10,64,928
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,6,-1,1,-1,km,gs#1.00,gs,gs,1.0,6,skga,0.27497190448425923,0.002567305023591445,0.00513461004718289,0.0,0.0063377883836779475,0.003931431710687862,0,,6809,3198,1201,6809,6,128,873
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,1,-1,hdbscan,gs#1.00,gs,gs,1.0,1,skga,0.1745247536381025,0.00275919732441471,0.00551839464882942,0.0,0.00729113881287794,0.0037456504847809516,0,,6779,3689,1196,6779,10,84,990
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,2,-1,km,gs#1.00,gs,gs,1.0,17,skga,0.5575345611896827,0.0040505213687766165,0.008101042737553233,0.0,0.009778234689381703,0.006423850785724783,0,,7388,3570,1238,7388,10,48,550
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,2,-1,1,-1,hdbscan,gs#1.00,gs,gs,1.0,16,skga,0.1818671056167697,0.0008787476000590702,0.0017574952001181404,0.0,0.0020077454503683936,0.0015072449498678925,0,,6609,1195,1220,6609,2,470,999
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,4,4,hdbscan,gs#1.00,gs,gs,1.0,18,skga,0.25013217494276774,0.005802251237088635,0.01160450247417727,0.0,0.014832933461915967,0.00837607148643852,0,,7194,8780,1237,7194,10,58,933
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,2,-1,1,-1,km,gs#1.00,gs,gs,1.0,0,skga,6.703667627584353e-05,6.703667627584353e-05,0.00013407335255168705,0.0,0.00012949867123102562,0.0001386480338723481,0,,6502,56,1192,6502,2,563,1192
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,4,-1,1,-1,km,gs#1.00,gs,gs,1.0,11,skga,0.3220396620847652,0.0023440792246101913,0.004688158449220383,0.0,0.005775889408769604,0.003600427489671162,0,,6725,2588,1164,6725,4,177,791
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,4,-1,1,-1,km,gs#1.00,gs,gs,1.0,16,skga,0.35776908089223325,0.0018831575649994917,0.0037663151299989835,0.0,0.004202777487730998,0.0033298527722668727,0,,6609,2388,1220,6609,4,177,785
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,8,-1,1,-1,hdbscan,gs#1.00,gs,gs,1.0,19,skga,0.5446599631989607,0.003795189050943523,0.007590378101887046,0.0,0.009214073408446787,0.0059666827953272945,0,,7135,3698,1258,7135,8,62,575
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,4,4,km,gs#1.00,gs,gs,1.0,12,skga,0.0018705686444506202,0.0018705686444506202,0.0037411372889012405,0.0,0.0045804118302287455,0.00290186274757373,0,,6870,3067,1194,6870,10,84,1194
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,4,2,km,gs#1.00,gs,gs,1.0,1,skga,0.09530339425733493,0.0036674581323872684,0.007334916264774537,0.0,0.0095561016771682,0.0051137308523808425,0,,6779,5722,1196,6779,10,81,1086
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,1,-1,hdbscan,gs#1.00,gs,gs,1.0,12,skga,0.5247322949196008,0.00443922830526903,0.00887845661053806,0.0,0.011162537835375703,0.006594375385700438,0,,6870,3835,1194,6870,10,50,570
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,4,1,hdbscan,gs#1.00,gs,gs,1.0,13,skga,0.002546062099636417,0.002546062099636417,0.005092124199272834,0.0,0.006469388417589964,0.003714859980955682,0,,6731,4413,1216,6731,10,91,1216
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,4,3,km,gs#1.00,gs,gs,1.0,15,skga,0.0011947397252383553,0.0011947397252383553,0.0023894794504767105,0.0,0.0029903742827811545,0.001788584618172276,0,,7866,1898,1291,7866,10,100,1291
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,4,-1,km,gs#0.50,gs,gs,0.5,6,skga,0.40287808314054135,0.005348929059348366,0.010697858118696732,0.0,0.01372180603080418,0.007673910206589272,0,,6809,5309,1201,6809,10,48,721
email-temp,-1,dept,mean,20,all,adm,0.5,0.5,10,-1,4,4,hdbscan,gs#1.00,gs,gs,1.0,17,skga,0.07921947301525988,0.006167138267560348,0.012334276535120696,0.0,0.016348048501886602,0.008320504568354866,0,,7388,10631,1238,7388,10,71,1147
