data,sample,sattr,strategy,n_sg,anony_mode,info_loss,alpha_adm,alpha_dm,k,w,l,calgo,enforcer_name,max_dist,t,algo,adm,radm,dm,am,odm,idm,num_anonymized_fake_entities,num_anonymized_real_entities,num_real_edges,num_fake_edges,num_raw_entities,num_raw_edges,anonymized_anonymity
email-temp,-1,dept,mean,10,only_clusters,adm,0.5,0.5,4,-1,2,km,msa,0.5,2,ctkga,0.0017462832181320692,0.0017462832181320692,0.0034925664362641384,0.0,0.004098953689365629,0.0028861791831626513,0,1045,9454,4416,1271,9454,3
email-temp,-1,dept,mean,10,only_clusters,adm,0.5,0.5,4,-1,2,km,msa,0.5,3,ctkga,0.002242582253746824,0.002242582253746824,0.004485164507493648,0.0,0.00522078177579749,0.003749547239189815,0,994,9880,5091,1262,9880,2
email-temp,-1,dept,mean,10,only_clusters,adm,0.5,0.5,4,-1,2,km,msa,0.5,4,ctkga,0.0023764886415304216,0.0023764886415304216,0.004752977283060843,0.0,0.0056797374019040845,0.003826217164217606,0,982,10257,5268,1269,10257,4
email-temp,-1,dept,mean,10,only_clusters,adm,0.5,0.5,4,-1,2,km,msa,0.5,5,ctkga,0.0025818116158335836,0.0025818116158335836,0.005163623231667167,0.0,0.006356721071832522,0.0039705253915018205,0,915,9825,5172,1251,9825,3
email-temp,-1,dept,mean,10,only_clusters,adm,0.5,0.5,4,-1,2,km,msa,0.5,6,ctkga,0.0021204910910755915,0.0021204910910755915,0.004240982182151183,0.0,0.005083471207097422,0.003398493157204951,0,949,9938,4633,1301,9938,2
email-temp,-1,dept,mean,10,only_clusters,adm,0.5,0.5,4,-1,2,km,msa,0.5,8,ctkga,0.0023565866286927124,0.0023565866286927124,0.004713173257385425,0.0,0.005549190445736485,0.0038771560690343695,0,915,10141,5044,1317,10141,3
email-temp,-1,dept,mean,10,only_clusters,adm,0.5,0.5,4,-1,2,km,msa,0.5,9,ctkga,0.0024030990233315946,0.0024030990233315946,0.004806198046663189,0.0,0.005756305192237526,0.00385609090108885,0,893,10492,5403,1329,10492,2
email-temp,-1,dept,mean,10,only_clusters,adm,0.5,0.5,4,-1,2,km,msa,0.75,0,ctkga,0.00030369083865110447,0.00030369083865110447,0.0006073816773022089,0.0,0.0006919583366459748,0.0005228050179584435,0,1287,9687,1540,1288,9687,2
email-temp,-1,dept,mean,10,only_clusters,adm,0.5,0.5,4,-1,2,km,msa,0.75,1,ctkga,0.0016911250296652376,0.0016911250296652376,0.0033822500593304753,0.0,0.004054366233709388,0.0027101338849515686,0,1185,10299,4873,1287,10299,3
email-temp,-1,dept,mean,10,only_clusters,adm,0.5,0.5,4,-1,2,km,msa,0.75,2,ctkga,0.001790050193946622,0.001790050193946622,0.003580100387893244,0.0,0.0042398292615995915,0.0029203715141868955,0,1059,9454,4892,1271,9454,3
email-temp,-1,dept,mean,10,only_clusters,adm,0.5,0.5,4,-1,2,km,msa,0.75,3,ctkga,0.0023766346054493754,0.0023766346054493754,0.004753269210898751,0.0,0.005495206745500775,0.004011331676296736,0,994,9880,5782,1262,9880,2
email-temp,-1,dept,mean,10,only_clusters,adm,0.5,0.5,4,-1,2,km,msa,0.75,4,ctkga,0.0024768212736117888,0.0024768212736117888,0.0049536425472235775,0.0,0.005994859841251695,0.003912425253195469,0,963,10257,5638,1269,10257,2
email-temp,-1,dept,mean,10,only_clusters,adm,0.5,0.5,4,-1,2,km,msa,0.75,5,ctkga,0.0027438525151056,0.0027438525151056,0.0054877050302112,0.0,0.0067387901561642045,0.00423661990425821,0,897,9825,5670,1251,9825,4
email-temp,-1,dept,mean,10,only_clusters,adm,0.5,0.5,4,-1,2,km,msa,0.75,6,ctkga,0.002182222536803047,0.002182222536803047,0.004364445073606094,0.0,0.005202734511408766,0.0035261556358034234,0,906,9938,5074,1301,9938,2
email-temp,-1,dept,mean,10,only_clusters,adm,0.5,0.5,4,-1,2,km,msa,0.75,7,ctkga,0.002205965143632484,0.002205965143632484,0.004411930287264968,0.0,0.00528022551615485,0.0035436350583750976,0,976,10933,5610,1367,10933,2
email-temp,-1,dept,mean,10,only_clusters,adm,0.5,0.5,4,-1,2,km,msa,0.75,8,ctkga,0.0024231363254668932,0.0024231363254668932,0.0048462726509337865,0.0,0.0056152900072434855,0.004077255294624091,0,886,10141,5487,1317,10141,3
email-temp,-1,dept,mean,10,only_clusters,adm,0.5,0.5,4,-1,2,km,msa,1.0,0,ctkga,0.0003520715319674033,0.0003520715319674033,0.0007041430639348066,0.0,0.0006749355116830958,0.0007333506161865177,0,1288,9687,2212,1288,9687,2
email-temp,-1,dept,mean,10,only_clusters,adm,0.5,0.5,4,-1,2,km,msa,1.0,1,ctkga,0.0016592790200440244,0.0016592790200440244,0.003318558040088049,0.0,0.0039463914792285375,0.0026907246009475584,0,1185,10299,4871,1287,10299,3
email-temp,-1,dept,mean,10,only_clusters,adm,0.5,0.5,4,-1,2,km,msa,1.0,2,ctkga,0.0017665206577229691,0.0017665206577229691,0.0035330413154459383,0.0,0.00410051038346267,0.002965572247429208,0,1055,9454,4903,1271,9454,3
email-temp,-1,dept,mean,10,only_clusters,adm,0.5,0.5,4,-1,2,km,msa,1.0,3,ctkga,0.0022828505455669474,0.0022828505455669474,0.004565701091133895,0.0,0.005293716865454877,0.0038376853168129166,0,998,9880,5651,1262,9880,2
email-temp,-1,dept,mean,10,only_clusters,adm,0.5,0.5,4,-1,2,km,msa,1.0,4,ctkga,0.002492140051737278,0.002492140051737278,0.004984280103474556,0.0,0.005938662424518407,0.004029897782430709,0,952,10257,5839,1269,10257,4
email-temp,-1,dept,mean,10,only_clusters,adm,0.5,0.5,4,-1,2,km,msa,1.0,5,ctkga,0.0026116834253735325,0.0026116834253735325,0.005223366850747065,0.0,0.0063570226283234665,0.004089711073170664,0,904,9825,6011,1251,9825,4
email-temp,-1,dept,mean,10,only_clusters,adm,0.5,0.5,4,-1,2,km,msa,1.0,6,ctkga,0.0021375573469320382,0.0021375573469320382,0.0042751146938640764,0.0,0.005104952769856594,0.0034452766178715575,0,947,9938,5547,1301,9938,2
email-temp,-1,dept,mean,10,only_clusters,adm,0.5,0.5,4,-1,2,km,msa,1.0,7,ctkga,0.0021465976331198466,0.0021465976331198466,0.004293195266239693,0.0,0.0052003688705508245,0.003386021661928571,0,988,10933,5647,1367,10933,2
email-temp,-1,dept,mean,10,only_clusters,adm,0.5,0.5,4,-1,2,km,msa,1.0,8,ctkga,0.002344508649678912,0.002344508649678912,0.004689017299357824,0.0,0.005322171992858847,0.004055862605856804,0,913,10141,5633,1317,10141,3
email-temp,-1,dept,mean,10,only_clusters,adm,0.5,0.5,4,-1,2,km,msa,1.0,9,ctkga,0.002345393576820501,0.002345393576820501,0.004690787153641002,0.0,0.005535381742934004,0.0038461925643480015,0,918,10492,6445,1329,10492,2
email-temp,-1,dept,mean,10,only_clusters,adm,0.5,0.5,4,-1,3,km,msa,0.0,0,ctkga,4.871972361495672e-06,4.871972361495672e-06,9.743944722991344e-06,0.0,1.0133702511910997e-05,9.35418693407169e-06,0,836,9687,0,1288,9687,3
email-temp,-1,dept,mean,10,only_clusters,adm,0.5,0.5,4,-1,3,km,msa,0.0,2,ctkga,0.0017730161917809439,0.0017730161917809439,0.0035460323835618877,0.0,0.004270547273570172,0.002821517493553603,0,830,9454,2540,1271,9454,4
email-temp,-1,dept,mean,10,only_clusters,adm,0.5,0.5,4,-1,3,km,msa,0.0,3,ctkga,0.002056960313858627,0.002056960313858627,0.004113920627717254,0.0,0.004921695030360579,0.003306146225073931,0,871,9880,2975,1262,9880,4
email-temp,-1,dept,mean,10,only_clusters,adm,0.5,0.5,4,-1,3,km,msa,0.0,4,ctkga,0.002385683420611394,0.002385683420611394,0.004771366841222788,0.0,0.005798598521638226,0.003744135160807352,0,854,10257,3483,1269,10257,4
email-temp,-1,dept,mean,10,only_clusters,adm,0.5,0.5,4,-1,3,km,msa,0.0,5,ctkga,0.0026735301293809815,0.0026735301293809815,0.005347060258761963,0.0,0.006745120980528772,0.003948999536995163,0,814,9825,3561,1251,9825,4
email-temp,-1,dept,mean,10,only_clusters,adm,0.5,0.5,4,-1,3,km,msa,0.0,6,ctkga,0.002461724109122527,0.002461724109122527,0.004923448218245054,0.0,0.0058380058990775245,0.004008890537412583,0,819,9938,3554,1301,9938,4
email-temp,-1,dept,mean,10,only_clusters,adm,0.5,0.5,4,-1,3,km,msa,0.0,7,ctkga,0.0024895795256512617,0.0024895795256512617,0.004979159051302523,0.0,0.0059988015569020755,0.003959516545702973,0,849,10933,3798,1367,10933,4
email-temp,-1,dept,mean,10,only_clusters,adm,0.5,0.5,4,-1,3,km,msa,0.0,8,ctkga,0.00252007268266146,0.00252007268266146,0.00504014536532292,0.0,0.006005403744923855,0.0040748869857219795,0,815,10141,3880,1317,10141,4
email-temp,-1,dept,mean,10,only_clusters,adm,0.5,0.5,4,-1,3,km,msa,0.0,9,ctkga,0.00245360314513945,0.00245360314513945,0.0049072062902789,0.0,0.0059639803603433175,0.003850432220214478,0,807,10492,3763,1329,10492,4
email-temp,-1,dept,mean,10,only_clusters,adm,0.5,0.5,4,-1,3,km,msa,0.25,0,ctkga,0.000763438934662491,0.000763438934662491,0.001526877869324982,0.0,0.0016337903942622517,0.0014199653443877124,0,1264,9687,1678,1288,9687,4
email-temp,-1,dept,mean,10,only_clusters,adm,0.5,0.5,4,-1,3,km,msa,0.25,1,ctkga,0.002727881401441197,0.002727881401441197,0.005455762802882394,0.0,0.006795630007165421,0.004115895598599365,0,1242,10299,6264,1287,10299,3
email-temp,-1,dept,mean,10,only_clusters,adm,0.5,0.5,4,-1,3,km,msa,0.25,2,ctkga,0.0028216064216884636,0.0028216064216884636,0.005643212843376927,0.0,0.006490373780148828,0.004796051906605015,0,1064,9454,6615,1271,9454,4
email-temp,-1,dept,mean,10,only_clusters,adm,0.5,0.5,4,-1,3,km,msa,0.25,4,ctkga,0.0035948659796706476,0.0035948659796706476,0.007189731959341295,0.0,0.008783966258655166,0.005595497660027419,0,1002,10257,7368,1269,10257,4
email-temp,-1,dept,mean,10,only_clusters,adm,0.5,0.5,4,-1,3,km,msa,0.25,5,ctkga,0.003596135592907615,0.003596135592907615,0.00719227118581523,0.0,0.009087131176374013,0.0052974111952564535,0,927,9825,6567,1251,9825,4
email-temp,-1,dept,mean,10,only_clusters,adm,0.5,0.5,4,-1,3,km,msa,0.25,6,ctkga,0.003020331950319562,0.003020331950319562,0.006040663900639124,0.0,0.007080942345677781,0.00500038545560046,0,987,9938,7000,1301,9938,4
email-temp,-1,dept,mean,10,only_clusters,adm,0.5,0.5,4,-1,3,km,msa,0.25,7,ctkga,0.003231620297182341,0.003231620297182341,0.006463240594364682,0.0,0.00784104611801685,0.005085435070712513,0,951,10933,6501,1367,10933,4
email-temp,-1,dept,mean,10,only_clusters,adm,0.5,0.5,4,-1,3,km,msa,0.25,8,ctkga,0.0036667023174612083,0.0036667023174612083,0.007333404634922417,0.0,0.008850833467732862,0.005815975802111958,0,914,10141,7849,1317,10141,4
email-temp,-1,dept,mean,10,only_clusters,adm,0.5,0.5,4,-1,3,km,msa,0.25,9,ctkga,0.0032945791289372885,0.0032945791289372885,0.006589158257874577,0.0,0.007784952871163464,0.005393363644585694,0,919,10492,7572,1329,10492,4
email-temp,-1,dept,mean,10,only_clusters,adm,0.5,0.5,4,-1,3,km,msa,0.5,0,ctkga,0.0009375056256706857,0.0009375056256706857,0.0018750112513413713,0.0,0.001978417800607193,0.0017716047020755496,0,1286,9687,2305,1288,9687,4
email-temp,-1,dept,mean,10,only_clusters,adm,0.5,0.5,4,-1,3,km,msa,0.5,1,ctkga,0.002874793458603468,0.002874793458603468,0.005749586917206936,0.0,0.007146736856738915,0.004352436977674957,0,1263,10299,7392,1287,10299,4
email-temp,-1,dept,mean,10,only_clusters,adm,0.5,0.5,4,-1,3,km,msa,0.5,2,ctkga,0.0029637881896775746,0.0029637881896775746,0.005927576379355149,0.0,0.006865692988977005,0.004989459769733286,0,1047,9454,7390,1271,9454,4
email-temp,-1,dept,mean,10,only_clusters,adm,0.5,0.5,4,-1,3,km,msa,0.5,3,ctkga,0.0034550239167722803,0.0034550239167722803,0.0069100478335445605,0.0,0.008148966086635744,0.005671129580453372,0,1059,9880,7639,1262,9880,4
email-temp,-1,dept,mean,10,only_clusters,adm,0.5,0.5,4,-1,3,km,msa,0.5,4,ctkga,0.003527539986196068,0.003527539986196068,0.007055079972392136,0.0,0.008814759995340517,0.005295399949443747,0,1043,10257,7676,1269,10257,4
email-temp,-1,dept,mean,10,only_clusters,adm,0.5,0.5,4,-1,3,km,msa,0.5,6,ctkga,0.0031670115412363517,0.0031670115412363517,0.006334023082472703,0.0,0.007450124349015992,0.0052179218159294155,0,1018,9938,7650,1301,9938,4
email-temp,-1,dept,mean,10,only_clusters,adm,0.5,0.5,4,-1,3,km,msa,0.5,7,ctkga,0.003227487734584623,0.003227487734584623,0.006454975469169246,0.0,0.0075862563294758585,0.005323694608862627,0,1025,10933,8639,1367,10933,4
email-temp,-1,dept,mean,10,only_clusters,adm,0.5,0.5,4,-1,3,km,msa,0.5,8,ctkga,0.0033567316333637295,0.0033567316333637295,0.006713463266727459,0.0,0.008127519473147675,0.005299407060307252,0,975,10141,8244,1317,10141,4
email-temp,-1,dept,mean,10,only_clusters,adm,0.5,0.5,4,-1,3,km,msa,0.5,9,ctkga,0.0031519532737472474,0.0031519532737472474,0.006303906547494495,0.0,0.007427848842200288,0.0051799642527886975,0,928,10492,7297,1329,10492,4
email-temp,-1,dept,mean,10,only_clusters,adm,0.5,0.5,4,-1,3,km,msa,0.75,0,ctkga,0.0008816301154081807,0.0008816301154081807,0.0017632602308163615,0.0,0.0018820369842063734,0.0016444834774263493,0,1287,9687,2308,1288,9687,4
email-temp,-1,dept,mean,10,only_clusters,adm,0.5,0.5,4,-1,3,km,msa,0.75,1,ctkga,0.002818480127492464,0.002818480127492464,0.005636960254984928,0.0,0.00688561733965093,0.004388303170318918,0,1255,10299,7539,1287,10299,4
email-temp,-1,dept,mean,10,only_clusters,adm,0.5,0.5,4,-1,3,km,msa,0.75,2,ctkga,0.0028930556139417237,0.0028930556139417237,0.005786111227883447,0.0,0.006765297366941983,0.004806925088824904,0,1047,9454,7462,1271,9454,4
email-temp,-1,dept,mean,10,only_clusters,adm,0.5,0.5,4,-1,3,km,msa,0.75,3,ctkga,0.0036127699762687543,0.0036127699762687543,0.0072255399525375085,0.0,0.0084274039563906,0.006023675948684418,0,1056,9880,8343,1262,9880,4
email-temp,-1,dept,mean,10,only_clusters,adm,0.5,0.5,4,-1,3,km,msa,0.75,4,ctkga,0.0036488642214621047,0.0036488642214621047,0.007297728442924209,0.0,0.008799855189817938,0.005795601696030483,0,1045,10257,8383,1269,10257,4
email-temp,-1,dept,mean,10,only_clusters,adm,0.5,0.5,4,-1,3,km,msa,0.75,5,ctkga,0.0038257968730980147,0.0038257968730980147,0.007651593746196029,0.0,0.009562451670737111,0.005740735821654953,0,987,9825,8580,1251,9825,4
email-temp,-1,dept,mean,10,only_clusters,adm,0.5,0.5,4,-1,3,km,msa,0.75,6,ctkga,0.0029622975617750544,0.0029622975617750544,0.005924595123550109,0.0,0.006904171200648736,0.004945019046451472,0,1006,9938,7834,1301,9938,4
email-temp,-1,dept,mean,10,only_clusters,adm,0.5,0.5,4,-1,1,km,msa,0.0,5,ctkga,0.0017439418903961558,0.0017439418903961558,0.0034878837807923117,0.0,0.0044329162520323874,0.0025428513095522355,0,323,9825,926,1251,9825,1
email-temp,-1,dept,mean,10,only_clusters,adm,0.5,0.5,4,-1,1,km,msa,0.25,7,ctkga,0.001159552813205687,0.001159552813205687,0.002319105626411374,0.0,0.0027912598199802807,0.0018469514328424675,0,424,10933,1011,1367,10933,1
email-temp,-1,dept,mean,10,only_clusters,adm,0.5,0.5,4,-1,1,km,msa,0.5,9,ctkga,0.001441541941582251,0.001441541941582251,0.002883083883164502,0.0,0.0033173289380964317,0.0024488388282325724,0,349,10492,977,1329,10492,1
email-temp,-1,dept,mean,10,only_clusters,adm,0.5,0.5,4,-1,1,km,msa,1.0,1,ctkga,0.0007891493336698816,0.0007891493336698816,0.0015782986673397632,0.0,0.0017766480095247218,0.0013799493251548044,0,583,10299,840,1287,10299,1
email-temp,-1,dept,mean,10,only_clusters,adm,0.5,0.5,4,-1,2,km,msa,0.0,3,ctkga,0.0016297644856338536,0.0016297644856338536,0.003259528971267707,0.0,0.003716069701184034,0.002802988241351384,0,776,9880,2053,1262,9880,2
email-temp,-1,dept,mean,10,only_clusters,adm,0.5,0.5,4,-1,2,km,msa,0.25,5,ctkga,0.002622376622762302,0.002622376622762302,0.005244753245524604,0.0,0.00637733731022158,0.004112169180827633,0,909,9825,4791,1251,9825,4
email-temp,-1,dept,mean,10,only_clusters,adm,0.5,0.5,4,-1,2,km,msa,0.5,7,ctkga,0.0022163330204734264,0.0022163330204734264,0.004432666040946853,0.0,0.005191875010343829,0.0036734570715498825,0,997,10933,5502,1367,10933,2
email-temp,-1,dept,mean,10,only_clusters,adm,0.5,0.5,4,-1,2,km,msa,0.75,9,ctkga,0.002454282486220878,0.002454282486220878,0.004908564972441756,0.0,0.00583316834922268,0.003983961595660826,0,875,10492,5944,1329,10492,3
email-temp,-1,dept,mean,10,only_clusters,adm,0.5,0.5,4,-1,3,km,msa,0.0,1,ctkga,0.0013867771282749873,0.0013867771282749873,0.0027735542565499745,0.0,0.0033728894352776837,0.0021742190778222667,0,960,10299,2178,1287,10299,3
email-temp,-1,dept,mean,10,only_clusters,adm,0.5,0.5,4,-1,3,km,msa,0.25,3,ctkga,0.0032629681196584964,0.0032629681196584964,0.006525936239316993,0.0,0.007470845429628263,0.005581027049005722,0,1037,9880,6782,1262,9880,4
email-temp,-1,dept,mean,10,only_clusters,adm,0.5,0.5,4,-1,3,km,msa,0.5,5,ctkga,0.004054163463579838,0.004054163463579838,0.008108326927159676,0.0,0.010037711134465487,0.006178942719853859,0,989,9825,8745,1251,9825,4
email-temp,-1,dept,mean,10,only_clusters,adm,0.5,0.5,4,-1,3,km,msa,0.75,8,ctkga,0.0034310801637635496,0.0034310801637635496,0.006862160327527099,0.0,0.00825280697824511,0.005471513676809089,0,969,10141,8091,1317,10141,4
email-temp,-1,dept,mean,10,only_clusters,adm,0.5,0.5,4,-1,3,km,msa,0.75,9,ctkga,0.0034328634260046447,0.0034328634260046447,0.0068657268520092895,0.0,0.008211621308725669,0.005519832395292914,0,938,10492,8613,1329,10492,4
email-temp,-1,dept,mean,10,only_clusters,adm,0.5,0.5,4,-1,3,km,msa,1.0,0,ctkga,0.0009529453437154948,0.0009529453437154948,0.0019058906874309897,0.0,0.001782740123446266,0.002029041251415712,0,1288,9687,3252,1288,9687,4
email-temp,-1,dept,mean,10,only_clusters,adm,0.5,0.5,4,-1,3,km,msa,1.0,1,ctkga,0.0029427733300281564,0.0029427733300281564,0.005885546660056313,0.0,0.007209396229479708,0.00456169709063292,0,1267,10299,8138,1287,10299,4
email-temp,-1,dept,mean,10,only_clusters,adm,0.5,0.5,4,-1,3,km,msa,1.0,2,ctkga,0.0029029182644020744,0.0029029182644020744,0.005805836528804149,0.0,0.006745066788958817,0.004866606268649477,0,1063,9454,7711,1271,9454,4
email-temp,-1,dept,mean,10,only_clusters,adm,0.5,0.5,4,-1,3,km,msa,1.0,3,ctkga,0.0035094455806451426,0.0035094455806451426,0.007018891161290285,0.0,0.008415473307712177,0.005622309014868394,0,1021,9880,8447,1262,9880,4
email-temp,-1,dept,mean,10,only_clusters,adm,0.5,0.5,4,-1,3,km,msa,1.0,4,ctkga,0.003620293713934724,0.003620293713934724,0.007240587427869448,0.0,0.008837403292568784,0.00564377156317011,0,1063,10257,8569,1269,10257,4
email-temp,-1,dept,mean,10,only_clusters,adm,0.5,0.5,4,-1,3,km,msa,1.0,5,ctkga,0.0037950245347113214,0.0037950245347113214,0.007590049069422643,0.0,0.009493241754814514,0.005686856384030775,0,1030,9825,8638,1251,9825,4
email-temp,-1,dept,mean,10,only_clusters,adm,0.5,0.5,4,-1,3,km,msa,1.0,6,ctkga,0.0031781223665018135,0.0031781223665018135,0.006356244733003627,0.0,0.0075707439172428,0.005141745548764457,0,989,9938,7988,1301,9938,4
email-temp,-1,dept,mean,10,only_clusters,adm,0.5,0.5,4,-1,3,km,msa,1.0,7,ctkga,0.0034684829931822176,0.0034684829931822176,0.006936965986364435,0.0,0.008564855599424158,0.005309076373304707,0,1000,10933,8900,1367,10933,4
email-temp,-1,dept,mean,10,only_clusters,adm,0.5,0.5,4,-1,3,km,msa,1.0,8,ctkga,0.0034143833330303333,0.0034143833330303333,0.006828766666060667,0.0,0.0082099508716093,0.005447582460512036,0,982,10141,8133,1317,10141,4
email-temp,-1,dept,mean,10,only_clusters,adm,0.5,0.5,6,-1,1,km,msa,0.0,0,ctkga,2.9522190848914366e-05,2.9522190848914366e-05,5.904438169782873e-05,0.0,5.99865249907687e-05,5.81022384048888e-05,0,1288,9687,47,1288,9687,1
email-temp,-1,dept,mean,10,only_clusters,adm,0.5,0.5,6,-1,1,km,msa,0.0,1,ctkga,0.0011178779479766884,0.0011178779479766884,0.002235755895953377,0.0,0.0027928180975508184,0.0016786936943559347,0,477,10299,964,1287,10299,1
email-temp,-1,dept,mean,10,only_clusters,adm,0.5,0.5,6,-1,1,km,msa,0.0,2,ctkga,0.0012184997850019038,0.0012184997850019038,0.0024369995700038076,0.0,0.002907327818497586,0.001966671321510031,0,353,9454,842,1271,9454,1
email-temp,-1,dept,mean,10,only_clusters,adm,0.5,0.5,6,-1,1,km,msa,0.0,3,ctkga,0.0016500754527306771,0.0016500754527306771,0.0033001509054613543,0.0,0.004101156112207166,0.002499145698715542,0,330,9880,973,1262,9880,1
email-temp,-1,dept,mean,10,only_clusters,adm,0.5,0.5,6,-1,1,km,msa,0.0,4,ctkga,0.0020412509324661634,0.0020412509324661634,0.004082501864932327,0.0,0.004825184716789767,0.003339819013074886,0,270,10257,1138,1269,10257,1
email-temp,-1,dept,mean,10,only_clusters,adm,0.5,0.5,6,-1,1,km,msa,0.0,5,ctkga,0.002329138673188434,0.002329138673188434,0.004658277346376868,0.0,0.0058366719322954334,0.0034798827604583006,0,236,9825,916,1251,9825,1
email-temp,-1,dept,mean,10,only_clusters,adm,0.5,0.5,6,-1,1,km,msa,0.0,6,ctkga,0.0015130052434309909,0.0015130052434309909,0.0030260104868619817,0.0,0.0036539740854544325,0.002398046888269533,0,287,9938,946,1301,9938,1
email-temp,-1,dept,mean,10,only_clusters,adm,0.5,0.5,6,-1,1,km,msa,0.0,7,ctkga,0.0015225822502078384,0.0015225822502078384,0.0030451645004156767,0.0,0.0035636557519643924,0.002526673248866962,0,340,10933,1082,1367,10933,1
email-temp,-1,dept,mean,10,only_clusters,adm,0.5,0.5,6,-1,1,km,msa,0.0,8,ctkga,0.0020663595312418403,0.0020663595312418403,0.0041327190624836805,0.0,0.0046488560833934526,0.003616582041573905,0,232,10141,997,1317,10141,1
email-temp,-1,dept,mean,10,only_clusters,adm,0.5,0.5,6,-1,1,km,msa,0.0,9,ctkga,0.002098053082950429,0.002098053082950429,0.004196106165900858,0.0,0.00504598419921434,0.0033462281325873705,0,241,10492,944,1329,10492,1
email-temp,-1,dept,mean,10,only_clusters,adm,0.5,0.5,6,-1,1,km,msa,0.25,0,ctkga,2.9280900470214724e-05,2.9280900470214724e-05,5.856180094042945e-05,0.0,6.324357604621267e-05,5.388002583464622e-05,0,1288,9687,43,1288,9687,1
email-temp,-1,dept,mean,10,only_clusters,adm,0.5,0.5,6,-1,1,km,msa,0.25,2,ctkga,0.0011843321971799906,0.0011843321971799906,0.0023686643943599812,0.0,0.002743605275613,0.001993723513106962,0,386,9454,885,1271,9454,1
email-temp,-1,dept,mean,10,only_clusters,adm,0.5,0.5,6,-1,1,km,msa,0.25,3,ctkga,0.0015251143648882495,0.0015251143648882495,0.003050228729776499,0.0,0.0036714996352476535,0.0024289578243053456,0,318,9880,883,1262,9880,1
email-temp,-1,dept,mean,10,only_clusters,adm,0.5,0.5,6,-1,1,km,msa,0.25,4,ctkga,0.0018782333921222808,0.0018782333921222808,0.0037564667842445616,0.0,0.004706205361051697,0.002806728207437427,0,287,10257,1010,1269,10257,1
email-temp,-1,dept,mean,10,only_clusters,adm,0.5,0.5,6,-1,1,km,msa,0.25,5,ctkga,0.002083882912127294,0.002083882912127294,0.004167765824254588,0.0,0.005084371041372883,0.0032511606071362925,0,252,9825,931,1251,9825,1
email-temp,-1,dept,mean,10,only_clusters,adm,0.5,0.5,6,-1,1,km,msa,0.25,6,ctkga,0.0014611829556811146,0.0014611829556811146,0.0029223659113622293,0.0,0.003472678407950871,0.00237205341477359,0,291,9938,899,1301,9938,1
email-temp,-1,dept,mean,10,only_clusters,adm,0.5,0.5,6,-1,1,km,msa,0.25,7,ctkga,0.0015577006223118364,0.0015577006223118364,0.0031154012446236727,0.0,0.0038698160317528632,0.0023609864574944826,0,345,10933,1103,1367,10933,1
email-temp,-1,dept,mean,10,only_clusters,adm,0.5,0.5,6,-1,1,km,msa,0.25,8,ctkga,0.0017741038033369093,0.0017741038033369093,0.0035482076066738187,0.0,0.004040005945852567,0.0030564092674950677,0,249,10141,829,1317,10141,1
email-temp,-1,dept,mean,10,only_clusters,adm,0.5,0.5,6,-1,1,km,msa,0.25,9,ctkga,0.001882145110136081,0.001882145110136081,0.003764290220272162,0.0,0.0045648085715805815,0.0029637718689637426,0,254,10492,886,1329,10492,1
email-temp,-1,dept,mean,10,only_clusters,adm,0.5,0.5,6,-1,1,km,msa,0.5,0,ctkga,2.9502252601843244e-05,2.9502252601843244e-05,5.900450520368649e-05,0.0,6.386208214271459e-05,5.41469282646584e-05,0,1288,9687,32,1288,9687,1
email-temp,-1,dept,mean,10,only_clusters,adm,0.5,0.5,6,-1,1,km,msa,0.5,1,ctkga,0.000874810069024945,0.000874810069024945,0.00174962013804989,0.0,0.001976306840287557,0.0015229334358122237,0,469,10299,869,1287,10299,1
email-temp,-1,dept,mean,10,only_clusters,adm,0.5,0.5,6,-1,1,km,msa,0.5,2,ctkga,0.0012247189084388648,0.0012247189084388648,0.0024494378168777296,0.0,0.0028507161701750677,0.002048159463580392,0,359,9454,870,1271,9454,1
email-temp,-1,dept,mean,10,only_clusters,adm,0.5,0.5,6,-1,1,km,msa,0.5,4,ctkga,0.0016898791112377254,0.0016898791112377254,0.003379758222475451,0.0,0.0038944869853829184,0.0028650294595679855,0,288,10257,968,1269,10257,1
email-temp,-1,dept,mean,10,only_clusters,adm,0.5,0.5,6,-1,1,km,msa,0.5,5,ctkga,0.0026508353201998283,0.0026508353201998283,0.0053016706403996566,0.0,0.006745617214741916,0.003857724066057401,0,239,9825,1059,1251,9825,1
email-temp,-1,dept,mean,10,only_clusters,adm,0.5,0.5,6,-1,1,km,msa,0.5,6,ctkga,0.00153293465763339,0.00153293465763339,0.00306586931526678,0.0,0.0036561557230143328,0.0024755829075192273,0,286,9938,1019,1301,9938,1
email-temp,-1,dept,mean,10,only_clusters,adm,0.5,0.5,6,-1,1,km,msa,0.5,7,ctkga,0.0013128744173001672,0.0013128744173001672,0.0026257488346003344,0.0,0.0031165810536695703,0.0021349166155310998,0,313,10933,922,1367,10933,1
email-temp,-1,dept,mean,10,only_clusters,adm,0.5,0.5,6,-1,1,km,msa,0.5,8,ctkga,0.0018620553073856042,0.0018620553073856042,0.0037241106147712084,0.0,0.004176692075325333,0.00327152915421708,0,244,10141,927,1317,10141,1
email-temp,-1,dept,mean,10,only_clusters,adm,0.5,0.5,6,-1,1,km,msa,0.5,9,ctkga,0.0019647253043290165,0.0019647253043290165,0.003929450608658033,0.0,0.004549674006659209,0.0033092272106568566,0,254,10492,969,1329,10492,1
