data,sample,sattr,strategy,n_sg,anony_mode,info_loss,alpha_adm,alpha_dm,k,w,l,reset_w,calgo,enforcer_str,enforcer,enforcer_name,max_dist,t,algo,adm,radm,dm,am,odm,idm,num_anonymized_fake_entities,num_anonymized_real_entities,num_real_edges,num_fake_edges,num_raw_entities,num_raw_edges,anonymized_anonymity,num_big_clusters,num_clusters,num_entities_in_big_clusters,num_anonymized_entities
email-temp,-1,dept,mean,20,only_clusters,adm,0.5,0.5,10,-1,1,-1,hdbscan,ir,ir,ir,1.0,9,skga,0.5322943482807552,0.006446129254547575,0.01289225850909515,0.0,0.016019156280384028,0.009765360737806301,0,,6806,5818,1162,6806,10,5,35,168,547
email-temp,-1,dept,mean,20,only_clusters,adm,0.5,0.5,10,-1,2,-1,hdbscan,gs#1.00,gs,gs,1.0,13,skga,0.5793076618226282,0.004743417852754456,0.009486835705508912,0.0,0.01137556317837394,0.007598108232643906,0,,6731,4209,1216,6731,10,0,41,0,514
email-temp,-1,dept,mean,20,only_clusters,adm,0.5,0.5,10,-1,4,1,km,gs#1.00,gs,gs,1.0,2,skga,0.0019263181607223913,0.0019263181607223913,0.0038526363214447827,0.0,0.004197324460101684,0.0035079481827878403,0,,7189,3529,1214,7189,10,0,88,0,1214
email-temp,-1,dept,mean,20,only_clusters,adm,0.5,0.5,8,-1,1,-1,hdbscan,ir,ir,ir,1.0,1,skga,0.10048824957215244,0.004795510164934613,0.009591020329869226,0.0,0.012532524387489571,0.006649516272248821,0,,6779,7974,1196,6779,8,14,72,452,1081
email-temp,-1,dept,mean,20,only_clusters,adm,0.5,0.5,4,-1,1,-1,km,gs#1.00,gs,gs,1.0,14,skga,0.30775943206673534,0.0019046100421671777,0.0038092200843343554,0.0,0.004617991011102505,0.00300044915756618,0,,6728,2325,1227,6728,4,0,191,0,851
email-temp,-1,dept,mean,20,only_clusters,adm,0.5,0.5,10,-1,4,1,hdbscan,ir,ir,ir,1.0,17,skga,0.13567452715699144,0.003691866499399817,0.007383732998799634,0.0,0.010003670243649959,0.004763795753949287,0,,7388,5933,1238,7388,11,0,30,0,1074
email-temp,-1,dept,mean,20,only_clusters,adm,0.5,0.5,10,-1,4,2,hdbscan,gs#1.00,gs,gs,1.0,15,skga,0.10079103319711454,0.004392130237971585,0.00878426047594317,0.0,0.01196235184075544,0.005606169111130828,0,,7866,7514,1291,7866,10,0,73,0,1166
email-temp,-1,dept,mean,20,only_clusters,adm,0.5,0.5,10,-1,4,4,hdbscan,gs#1.00,gs,gs,1.0,2,skga,0.26106072346512,0.004359287776532395,0.00871857555306479,0.0,0.009675319569872042,0.007761831536257552,0,,7189,7135,1214,7189,10,0,61,0,901
email-temp,-1,dept,mean,20,only_clusters,adm,0.5,0.5,10,-1,4,-1,km,gs#0.00,gs,gs,0.0,7,skga,0.4404867547671428,0.05264031480188683,0.10528062960377366,0.0,0.10690073880950103,0.10366052039804627,76,,6627,5400,1173,6627,10,0,63,0,773
email-temp,-1,dept,mean,20,only_clusters,adm,0.5,0.5,10,-1,4,-1,hdbscan,gs#0.75,gs,gs,0.75,7,skga,0.4408572317321606,0.0062413507138039045,0.012482701427607809,0.0,0.015132462246228535,0.00983294060898716,1,,6627,5588,1173,6627,10,0,47,0,661
email-temp,-1,dept,mean,20,only_clusters,adm,0.5,0.5,10,-1,4,2,km,ir,ir,ir,1.0,9,skga,0.23378404199537267,0.0018576869939720421,0.0037153739879440843,0.0,0.004401333714100461,0.0030294142617877037,0,,6806,2439,1162,6806,10,0,46,0,892
email-temp,-1,dept,mean,20,only_clusters,adm,0.5,0.5,10,-1,3,-1,hdbscan,ir,ir,ir,1.0,8,skga,0.5841282986111112,0.005884379150066415,0.01176875830013283,0.0,0.014316069057104936,0.009221447543160689,0,,6926,5121,1200,6926,10,0,31,0,502
email-temp,-1,dept,mean,20,only_clusters,adm,0.5,0.5,10,-1,1,-1,km,gs#1.00,gs,gs,1.0,6,skga,0.3538677871132923,0.0038449452157433995,0.007689890431486799,0.0,0.00992861105262087,0.005451169810352752,0,,6809,4356,1201,6809,10,0,66,0,779
email-temp,-1,dept,mean,20,only_clusters,adm,0.5,0.5,10,-1,4,-1,hdbscan,gs#0.75,gs,gs,0.75,1,skga,0.1416757432802765,0.0033438727798162037,0.006687745559632407,0.0,0.008787381887846207,0.004588109231418655,0,,6779,4853,1196,6779,10,0,74,0,1030
email-temp,-1,dept,mean,20,only_clusters,adm,0.5,0.5,10,-1,4,-1,km,gs#1.00,gs,gs,1.0,10,skga,0.5316032492766326,0.0055996654345967685,0.011199330869193537,0.0,0.013722409116907225,0.008676252621479818,1,,6544,4076,1174,6544,10,0,44,0,554
email-temp,-1,dept,mean,20,only_clusters,adm,0.5,0.5,10,-1,4,4,km,ir,ir,ir,1.0,5,skga,0.22820273590050655,0.001450547318500843,0.002901094637001686,0.0,0.0032351323475712525,0.002567056926432063,0,,6500,2218,1189,6500,10,0,48,0,919
email-temp,-1,dept,mean,20,only_clusters,adm,0.5,0.5,10,-1,4,1,hdbscan,ir,ir,ir,1.0,7,skga,0.12957100257353396,0.0038895473353710566,0.007779094670742113,0.0,0.010298380221653922,0.0052598091198303625,0,,6627,5856,1173,6627,10,0,30,0,1025
email-temp,-1,dept,mean,20,only_clusters,adm,0.5,0.5,10,-1,4,-1,km,gs#0.75,gs,gs,0.75,14,skga,0.5775152786827753,0.00501199029513489,0.01002398059026978,0.0,0.012426732492057314,0.007621228688482273,0,,6728,4264,1227,6728,10,0,38,0,521
email-temp,-1,dept,mean,20,only_clusters,adm,0.5,0.5,10,-1,4,1,hdbscan,gs#1.00,gs,gs,1.0,6,skga,0.004914028761765971,0.004914028761765971,0.009828057523531941,0.0,0.013089286543755844,0.00656682850330796,0,,6809,8482,1201,6809,10,0,73,0,1201
email-temp,-1,dept,mean,20,only_clusters,adm,0.5,0.5,8,-1,1,-1,km,ir,ir,ir,1.0,7,skga,0.40603839296940464,0.003266144425052479,0.006532288850104958,0.0,0.008149505992606686,0.004915071707603209,0,,6627,3496,1173,6627,8,5,63,90,699
email-temp,-1,dept,mean,20,only_clusters,adm,0.5,0.5,10,-1,4,3,km,ir,ir,ir,1.0,4,skga,0.23155824829931973,0.0014502762430939208,0.0029005524861878415,0.0,0.003378810087570932,0.0024222948848047444,0,,6461,1905,1176,6461,10,0,51,0,905
email-temp,-1,dept,mean,20,only_clusters,adm,0.5,0.5,10,-1,4,3,km,gs#1.00,gs,gs,1.0,16,skga,0.13293469497446925,0.002997481497504691,0.005994962995009382,0.0,0.00722717510545271,0.004762750884566067,0,,6609,5351,1220,6609,10,0,76,0,1061
email-temp,-1,dept,mean,20,only_clusters,adm,0.5,0.5,10,-1,4,-1,km,gs#0.00,gs,gs,0.0,12,skga,0.5898772547831284,0.062397060553604104,0.12479412110720821,0.0,0.12591244965070594,0.12367579256371061,71,,6870,4085,1194,6870,10,0,50,0,598
email-temp,-1,dept,mean,20,only_clusters,adm,0.5,0.5,10,-1,4,-1,hdbscan,gs#1.00,gs,gs,1.0,19,skga,0.6342497049092486,0.0062067285501820595,0.012413457100364119,0.0,0.014559721011333893,0.01026719318939431,2,,7135,2972,1258,7135,10,0,39,0,465
email-temp,-1,dept,mean,20,only_clusters,adm,0.5,0.5,4,-1,1,-1,km,ir,ir,ir,1.0,19,skga,0.4585340624454998,0.0026879217517405372,0.0053758435034810745,0.0,0.006494307588097944,0.004257379418864217,0,,7135,2988,1258,7135,4,20,115,193,683
email-temp,-1,dept,mean,20,only_clusters,adm,0.5,0.5,8,-1,1,-1,hdbscan,ir,ir,ir,1.0,2,skga,0.17852826985552953,0.005716171091338815,0.01143234218267763,0.0,0.013898994942684317,0.008965689422671034,0,,7189,10101,1214,7189,8,14,68,423,1003
email-temp,-1,dept,mean,20,only_clusters,adm,0.5,0.5,8,-1,1,-1,hdbscan,gs#1.00,gs,gs,1.0,0,skga,0.0009010362708886979,0.0009010362708886979,0.0018020725417773958,0.0,0.001758085221386418,0.0018460598621683679,0,,6502,1680,1192,6502,8,0,127,0,1192
email-temp,-1,dept,mean,20,only_clusters,adm,0.5,0.5,8,-1,1,-1,km,ir,ir,ir,1.0,4,skga,0.39637618440233235,0.0030033607544141284,0.006006721508828257,0.0,0.007496608193839337,0.004516834823817147,0,,6461,3108,1176,6461,8,7,63,134,712
email-temp,-1,dept,mean,20,only_clusters,adm,0.5,0.5,8,-1,1,-1,km,ir,ir,ir,1.0,10,skga,0.5026718160948895,0.003646266374403308,0.007292532748806616,0.0,0.009198155717450316,0.005386909780162894,0,,6544,3131,1174,6544,8,4,54,72,586
email-temp,-1,dept,mean,20,only_clusters,adm,0.5,0.5,10,-1,4,-1,hdbscan,gs#1.00,gs,gs,1.0,4,skga,0.43880841026886946,0.004583243553831795,0.00916648710766359,0.0,0.010982598167472124,0.00735037604785504,0,,6461,5011,1176,6461,10,0,45,0,663
email-temp,-1,dept,mean,20,only_clusters,adm,0.5,0.5,10,-1,4,2,hdbscan,ir,ir,ir,1.0,18,skga,0.1880501434808835,0.00556240345133947,0.01112480690267894,0.0,0.014247980982415065,0.008001632822942775,0,,7194,9516,1237,7194,11,0,29,0,1010
email-temp,-1,dept,mean,20,only_clusters,adm,0.5,0.5,10,-1,4,2,km,gs#1.00,gs,gs,1.0,9,skga,0.1304360545205163,0.0044992072441772755,0.008998414488354551,0.0,0.01075604317339731,0.007240785803311809,0,,6806,7879,1162,6806,10,0,71,0,1015
email-temp,-1,dept,mean,20,only_clusters,adm,0.5,0.5,10,-1,4,-1,hdbscan,gs#0.75,gs,gs,0.75,15,skga,0.5703760947655849,0.006013509574140253,0.012027019148280506,0.0,0.015633459100638784,0.008420579195922092,0,,7866,5635,1291,7866,10,0,44,0,558
email-temp,-1,dept,mean,20,only_clusters,adm,0.5,0.5,8,-1,1,-1,hdbscan,ir,ir,ir,1.0,16,skga,0.5579457807041118,0.004970207488960148,0.009940414977920297,0.0,0.011507168350372106,0.008373661605468522,0,,6609,5176,1220,6609,8,3,43,136,542
email-temp,-1,dept,mean,20,only_clusters,adm,0.5,0.5,10,-1,4,3,hdbscan,gs#1.00,gs,gs,1.0,18,skga,0.0019285451476274635,0.0019285451476274635,0.003857090295254927,0.0,0.004293643381874772,0.0034205372086351365,0,,7194,4307,1237,7194,10,0,88,0,1237
email-temp,-1,dept,mean,20,only_clusters,adm,0.5,0.5,4,-1,1,-1,hdbscan,gs#1.00,gs,gs,1.0,14,skga,0.33625888309026264,0.001948099940872846,0.003896199881745692,0.0,0.004627299167425714,0.0031651005960656345,0,,6728,2298,1227,6728,4,0,182,0,816
email-temp,-1,dept,mean,20,only_clusters,adm,0.5,0.5,6,-1,1,-1,hdbscan,ir,ir,ir,1.0,1,skga,0.056848846769051796,0.002644757502905349,0.005289515005810698,0.0,0.006633517560746241,0.0039455124508751835,0,,6779,4393,1196,6779,6,30,96,619,1131
email-temp,-1,dept,mean,20,only_clusters,adm,0.5,0.5,10,-1,4,3,hdbscan,ir,ir,ir,1.0,10,skga,0.17382077319782105,0.004174114716880813,0.008348229433761626,0.0,0.011255155333387014,0.005441303534136266,0,,6544,5539,1174,6544,10,0,51,0,974
email-temp,-1,dept,mean,20,only_clusters,adm,0.5,0.5,10,-1,4,1,km,ir,ir,ir,1.0,3,skga,0.27197257835503336,0.00013036723905980856,0.00026073447811961713,0.0,0.0002488378479392563,0.00027263110829998195,0,,6629,121,1177,6629,10,0,31,0,857
email-temp,-1,dept,mean,20,only_clusters,adm,0.5,0.5,10,-1,4,-1,km,gs#1.00,gs,gs,1.0,1,skga,0.089988856388631,0.003321128425643472,0.006642256851286944,0.0,0.008562577333480367,0.004721936369093539,0,,6779,5308,1196,6779,10,0,84,0,1092
email-temp,-1,dept,mean,20,only_clusters,adm,0.5,0.5,10,-1,1,-1,km,ir,ir,ir,1.0,3,skga,0.3564608118360332,0.0033610204355408505,0.006722040871081701,0.0,0.008656038992979459,0.00478804274918391,0,,6629,3680,1177,6629,10,6,52,143,760
email-temp,-1,dept,mean,20,only_clusters,adm,0.5,0.5,10,-1,4,2,hdbscan,gs#1.00,gs,gs,1.0,18,skga,0.002266579704594706,0.002266579704594706,0.004533159409189412,0.0,0.0054804403957993755,0.003585878422579479,0,,7194,4741,1237,7194,10,0,88,0,1237
email-temp,-1,dept,mean,20,only_clusters,adm,0.5,0.5,2,-1,1,-1,km,gs#1.00,gs,gs,1.0,2,skga,0.029602977616983626,0.0007956020585395457,0.0015912041170790914,0.0,0.0018165228120332142,0.0013658854221249726,0,,7189,1085,1214,7189,2,1,545,4,1179
email-temp,-1,dept,mean,20,only_clusters,adm,0.5,0.5,10,-1,3,-1,hdbscan,gs#1.00,gs,gs,1.0,3,skga,0.3398696266374269,0.005155634509925074,0.010311269019850147,0.0,0.012764934396678971,0.007857603643021321,0,,6629,6428,1177,6629,10,0,54,0,781
email-temp,-1,dept,mean,20,only_clusters,adm,0.5,0.5,10,-1,3,-1,hdbscan,gs#1.00,gs,gs,1.0,18,skga,0.6970084676921307,0.005834149960651786,0.011668299921303572,0.0,0.013459876616010752,0.00987672322659643,0,,7194,4215,1237,7194,10,0,28,0,377
email-temp,-1,dept,mean,20,only_clusters,adm,0.5,0.5,2,-1,1,-1,hdbscan,gs#1.00,gs,gs,1.0,5,skga,0.10925281579604462,0.000850564133487784,0.001701128266975568,0.0,0.002075630385451536,0.0013266261484996048,0,,6500,1054,1189,6500,2,2,497,8,1060
email-temp,-1,dept,mean,20,only_clusters,adm,0.5,0.5,4,-1,1,-1,hdbscan,gs#1.00,gs,gs,1.0,4,skga,0.2242434069716322,0.001871166956935941,0.003742333913871882,0.0,0.0043335715029994325,0.0031510963247443264,0,,6461,2353,1176,6461,4,0,204,0,914
email-temp,-1,dept,mean,20,only_clusters,adm,0.5,0.5,10,-1,4,-1,km,ir,ir,ir,1.0,10,skga,0.5305747905354226,0.0034264088401194004,0.006852817680238801,0.0,0.008516347258718878,0.005189288101758702,0,,6544,2904,1174,6544,10,0,38,0,553
email-temp,-1,dept,mean,20,only_clusters,adm,0.5,0.5,10,-1,1,-1,km,ir,ir,ir,1.0,19,skga,0.5625459697048587,0.004851410287002246,0.009702820574004492,0.0,0.011859002923783266,0.007546638224225702,0,,7135,4637,1258,7135,10,4,40,93,553
email-temp,-1,dept,mean,20,only_clusters,adm,0.5,0.5,10,-1,4,-1,km,gs#0.00,gs,gs,0.0,9,skga,0.524575928498849,0.05806811583684127,0.11613623167368255,0.0,0.1175152416896502,0.11475722165771506,73,,6806,4447,1162,6806,10,0,54,0,664
email-temp,-1,dept,mean,20,only_clusters,adm,0.5,0.5,8,-1,1,-1,hdbscan,gs#1.00,gs,gs,1.0,10,skga,0.5010663684196779,0.0038297900079963844,0.007659580015992769,0.0,0.009549305241687808,0.0057698547902977,0,,6544,3454,1174,6544,8,0,61,0,588
email-temp,-1,dept,mean,20,only_clusters,adm,0.5,0.5,10,-1,4,2,km,gs#1.00,gs,gs,1.0,5,skga,0.09608083914718676,0.003005675089058493,0.006011350178116986,0.0,0.006990486384935577,0.005032213971298468,0,,6500,5339,1189,6500,10,0,80,0,1078
email-temp,-1,dept,mean,20,only_clusters,adm,0.5,0.5,10,-1,4,1,km,ir,ir,ir,1.0,14,skga,0.31709701374068516,9.312155109868863e-05,0.00018624310219737727,0.0,0.0001487999719905936,0.00022368623240416054,0,,6728,87,1227,6728,10,0,33,0,838
email-temp,-1,dept,mean,20,only_clusters,adm,0.5,0.5,10,-1,4,2,km,gs#1.00,gs,gs,1.0,18,skga,0.0015695978679479063,0.0015695978679479063,0.0031391957358958126,0.0,0.003678678629615435,0.0025997128421762646,0,,7194,2596,1237,7194,10,0,90,0,1237
email-temp,-1,dept,mean,20,only_clusters,adm,0.5,0.5,10,-1,3,-1,km,ir,ir,ir,1.0,4,skga,0.4328726601184692,0.0030766043338112557,0.006153208667622511,0.0,0.0078068596646431315,0.004499557670601853,0,,6461,2936,1176,6461,10,0,47,0,669
email-temp,-1,dept,mean,20,only_clusters,adm,0.5,0.5,10,-1,4,-1,hdbscan,gs#0.50,gs,gs,0.5,18,skga,0.6732177948971649,0.004360621398505037,0.008721242797010075,0.0,0.011110624385232023,0.006331861208788166,0,,7194,2820,1237,7194,10,0,32,0,406
email-temp,-1,dept,mean,20,only_clusters,adm,0.5,0.5,2,-1,1,-1,hdbscan,ir,ir,ir,1.0,15,skga,0.35064343446646357,0.0031874838242621907,0.006374967648524381,0.0,0.008206452611190011,0.004543482685858622,0,,7866,4231,1291,7866,2,82,158,654,841
email-temp,-1,dept,mean,20,only_clusters,adm,0.5,0.5,4,-1,1,-1,hdbscan,gs#1.00,gs,gs,1.0,16,skga,0.3619149758129535,0.0019695775535939555,0.003939155107187911,0.0,0.004631147540983583,0.0032471626733921633,0,,6609,2373,1220,6609,4,0,174,0,780
email-temp,-1,dept,mean,20,only_clusters,adm,0.5,0.5,6,-1,1,-1,km,gs#1.00,gs,gs,1.0,17,skga,0.4580492925950188,0.003068386675532362,0.006136773351064724,0.0,0.00758425010862076,0.00468929659350867,0,,7388,3208,1238,7388,6,0,99,0,673
email-temp,-1,dept,mean,20,only_clusters,adm,0.5,0.5,10,-1,2,-1,hdbscan,ir,ir,ir,1.0,8,skga,0.5575194444444445,0.00566167290886393,0.01132334581772786,0.0,0.013412921348314639,0.009233770287141093,0,,6926,5367,1200,6926,10,2,33,53,534
email-temp,-1,dept,mean,20,only_clusters,adm,0.5,0.5,10,-1,4,4,hdbscan,gs#1.00,gs,gs,1.0,8,skga,0.002646701388888882,0.002646701388888882,0.005293402777777764,0.0,0.007227777777777795,0.0033590277777777833,0,,6926,4073,1200,6926,10,0,85,0,1200
email-temp,-1,dept,mean,20,only_clusters,adm,0.5,0.5,8,-1,1,-1,km,gs#1.00,gs,gs,1.0,19,skga,0.5034775844768363,0.0037875618370974405,0.007575123674194881,0.0,0.009024222646513654,0.006126024701876089,0,,7135,4178,1258,7135,8,0,67,0,627
email-temp,-1,dept,mean,20,only_clusters,adm,0.5,0.5,4,-1,1,-1,km,ir,ir,ir,1.0,13,skga,0.4061145729635561,0.002534973375254429,0.005069946750508858,0.0,0.006258632596685102,0.0038812609043326774,0,,6731,2706,1216,6731,4,22,116,241,724
email-temp,-1,dept,mean,20,only_clusters,adm,0.5,0.5,10,-1,2,-1,hdbscan,gs#1.00,gs,gs,1.0,3,skga,0.38845988931149206,0.00444991662465583,0.00889983324931166,0.0,0.010757123333227562,0.007042543165395748,0,,6629,5095,1177,6629,10,0,54,0,723
email-temp,-1,dept,mean,20,only_clusters,adm,0.5,0.5,10,-1,4,4,hdbscan,gs#1.00,gs,gs,1.0,0,skga,0.0020272876221791797,0.0020272876221791797,0.0040545752443583594,0.0,0.004082727129408573,0.00402642335930815,0,,6502,3708,1192,6502,10,0,88,0,1192
email-temp,-1,dept,mean,20,only_clusters,adm,0.5,0.5,10,-1,4,-1,km,ir,ir,ir,1.0,15,skga,0.619916168720949,0.0046891963869070165,0.009378392773814033,0.0,0.011944135008633604,0.006812650538994378,0,,7866,3916,1291,7866,10,0,35,0,493
email-temp,-1,dept,mean,20,only_clusters,adm,0.5,0.5,10,-1,4,3,km,gs#1.00,gs,gs,1.0,5,skga,0.272677211415831,0.00370184835647818,0.00740369671295636,0.0,0.009293136392352398,0.005514257033560341,0,,6500,4916,1189,6500,10,0,68,0,868
email-temp,-1,dept,mean,20,only_clusters,adm,0.5,0.5,10,-1,1,-1,km,gs#1.00,gs,gs,1.0,19,skga,0.5441849429154209,0.006191119494990269,0.012382238989980539,0.0,0.014334511286660025,0.010429966693301023,2,,7135,4427,1258,7135,10,0,50,0,579
email-temp,-1,dept,mean,20,only_clusters,adm,0.5,0.5,10,-1,4,2,km,gs#1.00,gs,gs,1.0,15,skga,0.10502849675492794,0.003958439060872395,0.00791687812174479,0.0,0.010662010203264084,0.0051717460402253895,0,,7866,7073,1291,7866,10,0,85,0,1160
email-temp,-1,dept,mean,20,only_clusters,adm,0.5,0.5,10,-1,4,4,hdbscan,ir,ir,ir,1.0,7,skga,0.4476411936953142,0.0032048003147747417,0.006409600629549483,0.0,0.007820840710866285,0.00499836054823265,0,,6627,3304,1173,6627,10,0,43,0,650
email-temp,-1,dept,mean,20,only_clusters,adm,0.5,0.5,10,-1,4,-1,km,gs#1.00,gs,gs,1.0,13,skga,0.48559959179146467,0.003963540793664095,0.00792708158732819,0.0,0.009842230975527975,0.006011932199128432,0,,6731,3975,1216,6731,10,0,51,0,628
email-temp,-1,dept,mean,20,only_clusters,adm,0.5,0.5,10,-1,4,-1,km,gs#1.00,gs,gs,1.0,19,skga,0.5709293589390382,0.005925015679467923,0.011850031358935847,0.0,0.012943218447805587,0.010756844270066061,2,,7135,4300,1258,7135,10,0,45,0,545
email-temp,-1,dept,mean,20,only_clusters,adm,0.5,0.5,4,-1,1,-1,hdbscan,gs#1.00,gs,gs,1.0,17,skga,0.3367332857467226,0.0022792317793956882,0.0045584635587913765,0.0,0.005516874510489025,0.0036000526070937046,0,,7388,2936,1238,7388,4,0,184,0,823
email-temp,-1,dept,mean,20,only_clusters,adm,0.5,0.5,6,-1,1,-1,hdbscan,gs#1.00,gs,gs,1.0,2,skga,0.19139182084901846,0.0023878765352727638,0.0047757530705455275,0.0,0.00588660746574518,0.003664898675345905,0,,7189,3341,1214,7189,6,0,143,0,984
email-temp,-1,dept,mean,20,only_clusters,adm,0.5,0.5,10,-1,4,3,hdbscan,gs#1.00,gs,gs,1.0,14,skga,0.2628972939079885,0.005032980885700635,0.01006596177140127,0.0,0.01174885214682836,0.008383071395974178,0,,6728,8454,1227,6728,10,0,57,0,909
email-temp,-1,dept,mean,20,only_clusters,adm,0.5,0.5,10,-1,4,-1,km,gs#0.00,gs,gs,0.0,4,skga,0.4306858904275994,0.05144422762751827,0.10288845525503654,0.0,0.10376202577600231,0.10201488473407086,77,,6461,4399,1176,6461,10,0,64,0,787
email-temp,-1,dept,mean,20,only_clusters,adm,0.5,0.5,10,-1,4,2,km,ir,ir,ir,1.0,7,skga,0.20277681479204232,0.0019820744408384707,0.003964148881676941,0.0,0.0048175736351800166,0.0031107241281738184,0,,6627,2929,1173,6627,10,0,45,0,937
email-temp,-1,dept,mean,20,only_clusters,adm,0.5,0.5,10,-1,1,-1,km,gs#1.00,gs,gs,1.0,16,skga,0.6047638403654931,0.003743564557648024,0.007487129115296048,0.0,0.009280585286546546,0.0056936729440455,0,,6609,3005,1220,6609,10,0,42,0,484
email-temp,-1,dept,mean,20,only_clusters,adm,0.5,0.5,4,-1,1,-1,km,gs#1.00,gs,gs,1.0,1,skga,0.07581203649847316,0.0015096618357487905,0.003019323671497581,0.0,0.003868661875024569,0.0021699854679706437,0,,6779,1990,1196,6779,4,0,247,0,1107
email-temp,-1,dept,mean,20,only_clusters,adm,0.5,0.5,10,-1,2,-1,km,gs#1.00,gs,gs,1.0,15,skga,0.5384946189462771,0.0053364825703567575,0.010672965140713515,0.0,0.013790089084699598,0.007555841196727274,0,,7866,5313,1291,7866,10,0,52,0,599
email-temp,-1,dept,mean,20,only_clusters,adm,0.5,0.5,10,-1,4,4,km,ir,ir,ir,1.0,0,skga,0.28445227692446284,7.868006325877119e-05,0.00015736012651754237,0.0,0.0001730961391692961,0.0001416241138657874,0,,6502,64,1192,6502,11,0,34,0,853
email-temp,-1,dept,mean,20,only_clusters,adm,0.5,0.5,4,-1,1,-1,hdbscan,gs#1.00,gs,gs,1.0,8,skga,0.28565954861111115,0.002085516103996902,0.004171032207993804,0.0,0.005133876600698501,0.003208187815289095,0,,6926,2390,1200,6926,4,0,191,0,859
email-temp,-1,dept,mean,20,only_clusters,adm,0.5,0.5,10,-1,4,4,km,gs#1.00,gs,gs,1.0,11,skga,0.41882495040209733,0.00516506215888423,0.01033012431776846,0.0,0.012084344046897117,0.008575904588639558,0,,6725,6026,1164,6725,10,0,50,0,680
email-temp,-1,dept,mean,20,only_clusters,adm,0.5,0.5,10,-1,4,1,km,ir,ir,ir,1.0,9,skga,0.27718138351290583,0.00010091385951971102,0.00020182771903942204,0.0,0.0002612490779444296,0.00014240636013441532,0,,6806,89,1162,6806,10,0,35,0,840
email-temp,-1,dept,mean,20,only_clusters,adm,0.5,0.5,10,-1,2,-1,hdbscan,gs#1.00,gs,gs,1.0,11,skga,0.5955770775026276,0.004760503621687998,0.009521007243375996,0.0,0.012087429073763256,0.006954585412988658,0,,6725,3490,1164,6725,10,0,38,0,473
email-temp,-1,dept,mean,20,only_clusters,adm,0.5,0.5,2,-1,1,-1,km,ir,ir,ir,1.0,6,skga,0.26223688835490266,0.0021920077863042,0.0043840155726084,0.0,0.005702830224062532,0.0030652009211543183,0,,6809,2562,1201,6809,2,67,202,580,888
email-temp,-1,dept,mean,20,only_clusters,adm,0.5,0.5,10,-1,4,2,hdbscan,ir,ir,ir,1.0,9,skga,0.16043155903673706,0.004511705714988212,0.009023411429976425,0.0,0.010124170149987764,0.007922652709965233,0,,6806,8016,1162,6806,10,0,54,0,980
email-temp,-1,dept,mean,20,only_clusters,adm,0.5,0.5,4,-1,1,-1,hdbscan,ir,ir,ir,1.0,4,skga,0.3054451053380536,0.003906638875062216,0.007813277750124432,0.0,0.009620250539240073,0.006006304961008785,0,,6461,4882,1176,6461,4,37,89,545,820
email-temp,-1,dept,mean,20,only_clusters,adm,0.5,0.5,10,-1,4,3,hdbscan,gs#1.00,gs,gs,1.0,2,skga,0.2783962298717054,0.0045147989366482,0.0090295978732964,0.0,0.010393889471319463,0.007665306275273342,0,,7189,6993,1214,7189,10,0,60,0,880
email-temp,-1,dept,mean,20,only_clusters,adm,0.5,0.5,10,-1,4,4,km,gs#1.00,gs,gs,1.0,18,skga,0.2462830902991761,0.0039019045941034508,0.0078038091882069015,0.0,0.009624885130139742,0.005982733246274015,0,,7194,5992,1237,7194,10,0,68,0,936
email-temp,-1,dept,mean,20,only_clusters,adm,0.5,0.5,10,-1,3,-1,km,gs#1.00,gs,gs,1.0,9,skga,0.43451387304813055,0.004401697699890475,0.00880339539978095,0.0,0.010689511291920951,0.006917279507640961,0,,6806,4841,1162,6806,10,0,50,0,660
email-temp,-1,dept,mean,20,only_clusters,adm,0.5,0.5,10,-1,4,-1,km,gs#0.50,gs,gs,0.5,12,skga,0.5340176244146472,0.004681652148638236,0.009363304297276472,0.0,0.011545503306634529,0.00718110528791843,0,,6870,4135,1194,6870,10,0,42,0,559
email-temp,-1,dept,mean,20,only_clusters,adm,0.5,0.5,10,-1,3,-1,km,gs#1.00,gs,gs,1.0,18,skga,0.6186050364371517,0.004671793402440227,0.009343586804880453,0.0,0.011646865800954375,0.007040307808806539,0,,7194,3670,1237,7194,10,0,36,0,474
email-temp,-1,dept,mean,20,only_clusters,adm,0.5,0.5,10,-1,2,-1,km,ir,ir,ir,1.0,0,skga,0.2056064127178956,8.74804221030033e-05,0.0001749608442060066,0.0,0.00022146942304557748,0.0001284522653664343,0,,6502,65,1192,6502,10,15,43,565,947
email-temp,-1,dept,mean,20,only_clusters,adm,0.5,0.5,10,-1,4,-1,km,gs#0.50,gs,gs,0.5,5,skga,0.39841418497709236,0.003780593228081942,0.007561186456163884,0.0,0.00887780513575,0.006244567776577758,0,,6500,4643,1189,6500,10,0,51,0,718
email-temp,-1,dept,mean,20,only_clusters,adm,0.5,0.5,10,-1,4,-1,km,gs#1.00,gs,gs,1.0,14,skga,0.5341041255266421,0.004086693416707134,0.008173386833414268,0.0,0.009833905534305083,0.006512868132523441,0,,6728,3831,1227,6728,10,0,47,0,574
