data,sample,sattr,strategy,n_sg,anony_mode,info_loss,alpha_adm,alpha_dm,k,w,l,reset_w,calgo,enforcer_str,enforcer_name,max_dist,enforcer,t,algo,adm,radm,dm,am,odm,idm,num_anonymized_fake_entities,num_anonymized_real_entities,num_real_edges,num_fake_edges,num_raw_entities,num_raw_edges,anonymized_anonymity,num_big_clusters,num_clusters,num_entities_in_big_clusters,num_anonymized_entities
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,10,-1,4,4,hdbscan,gs#1.00,gs,1.0,gs,16,skga,0.0018413901763062897,0.0018413901763062897,0.0036827803526125794,0.0,0.003996179684688703,0.0033693810205364444,0,,3819,3033,1053,3819,10,0,70,0,1053
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,10,-1,4,4,hdbscan,gs#1.00,gs,1.0,gs,15,skga,0.3957056238575867,0.004965896074143499,0.009931792148286997,0.0,0.014380633366887679,0.005482950929686326,0,,3974,3336,1067,3974,10,0,47,0,648
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,10,-1,4,2,hdbscan,gs#1.00,gs,1.0,gs,45,skga,0.19510410847575,0.0032497662609897154,0.006499532521979431,0.0,0.008346120329437942,0.004652944714520753,0,,4156,4160,1117,4156,10,0,62,0,902
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,10,-1,4,1,hdbscan,gs#1.00,gs,1.0,gs,34,skga,0.00119101535141449,0.00119101535141449,0.00238203070282898,0.0,0.0030316754399641608,0.001732385965693804,0,,3887,1369,1101,3887,10,0,88,0,1101
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,10,-1,4,-1,km,gs#0.25,gs,0.25,gs,47,skga,0.7266472119067336,0.012839807771617105,0.02567961554323421,0.0,0.02719321358200065,0.024166017504467785,6,,3966,1642,1112,3966,10,0,28,0,314
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,6,-1,1,-1,hdbscan,gs#1.00,gs,1.0,gs,23,skga,0.4956294184183241,0.004767749944415621,0.009535499888831242,0.0,0.010985325724449728,0.00808567405321277,2,,3949,1911,1030,3949,6,0,79,0,524
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,10,-1,4,-1,km,gs#0.50,gs,0.5,gs,39,skga,0.703805006377551,0.0037886100386100427,0.007577220077220085,0.0,0.010333547833547842,0.004820892320892331,0,,4370,1549,1120,4370,10,0,31,0,333
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,6,-1,1,-1,km,gs#1.00,gs,1.0,gs,2,skga,0.2702975524619419,0.001967816462497315,0.00393563292499463,0.0,0.005088882748457224,0.0027823831015320265,0,,3701,1623,1034,3701,6,0,113,0,756
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,10,-1,4,-1,km,gs#1.00,gs,1.0,gs,43,skga,0.6995444401220287,0.0029928118163412214,0.005985623632682443,0.0,0.007343089696030854,0.004628157569334028,0,,3999,1428,1105,3999,10,0,30,0,333
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,10,-1,4,2,hdbscan,gs#1.00,gs,1.0,gs,27,skga,0.20077449726372062,0.0038921173213688795,0.007784234642737759,0.0,0.009728652570282992,0.005839816715192541,0,,3780,4277,1022,3780,10,0,57,0,820
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,10,-1,3,-1,km,gs#1.00,gs,1.0,gs,16,skga,0.5977465460688,0.00567082479076248,0.01134164958152496,0.0,0.013499480789200413,0.009183818373849541,2,,3819,1734,1053,3819,10,0,38,0,428
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,10,-1,4,-1,km,gs#0.75,gs,0.75,gs,4,skga,0.4119040905647673,0.003072253056914964,0.006144506113829928,0.0,0.007422203832379699,0.00486680839528012,0,,3990,2851,1090,3990,10,0,53,0,643
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,10,-1,4,-1,km,gs#1.00,gs,1.0,gs,48,skga,0.7158880829169421,0.003798660164181952,0.007597320328363904,0.0,0.00971901629670769,0.00547562436002013,0,,3988,1623,1101,3988,10,0,29,0,314
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,10,-1,2,-1,hdbscan,gs#1.00,gs,1.0,gs,14,skga,0.5431379776104026,0.005362134309502725,0.01072426861900545,0.0,0.012945518208676125,0.00850301902933482,1,,3842,2979,1045,3842,10,0,40,0,481
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,10,-1,4,1,hdbscan,gs#1.00,gs,1.0,gs,5,skga,0.002583339620743413,0.002583339620743413,0.005166679241486826,0.0,0.005517988280267577,0.004815370202706084,0,,4423,5181,1128,4423,10,0,82,0,1128
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,10,-1,4,3,hdbscan,gs#1.00,gs,1.0,gs,16,skga,0.14040515544155938,0.0031350536122929534,0.006270107224585907,0.0,0.008106689090536332,0.004433525358635476,0,,3819,3617,1053,3819,10,0,66,0,908
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,10,-1,4,-1,hdbscan,gs#0.50,gs,0.5,gs,3,skga,0.3785174919322994,0.004893591218039196,0.009787182436078392,0.0,0.014313200739097405,0.005261164133059363,0,,3934,3549,1084,3934,10,0,46,0,677
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,10,-1,4,-1,km,gs#0.00,gs,0.0,gs,3,skga,0.4044926369466645,0.056308314054642844,0.11261662810928569,0.0,0.11425013861537543,0.11098311760319621,83,,3934,3371,1084,3934,10,0,61,0,772
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,10,-1,4,4,hdbscan,gs#1.00,gs,1.0,gs,1,skga,0.20684011705191468,0.003514971725440576,0.007029943450881152,0.0,0.008111697020551565,0.00594818988121075,0,,3725,4490,1039,3725,10,0,54,0,827
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,10,-1,3,-1,km,gs#1.00,gs,1.0,gs,6,skga,0.45194592172150083,0.0038876752692542206,0.007775350538508441,0.0,0.010675336991126454,0.004875364085890422,0,,3969,2516,1036,3969,10,0,46,0,570
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,4,-1,1,-1,hdbscan,gs#1.00,gs,1.0,gs,39,skga,0.4172383211096939,0.001998348077763222,0.003996696155526444,0.0,0.005056793359545671,0.0029365989515072236,0,,4370,1642,1120,4370,4,0,145,0,654
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,10,-1,4,-1,km,gs#0.75,gs,0.75,gs,10,skga,0.5959872624284518,0.004851456404632104,0.009702912809264209,0.0,0.011780265152737028,0.007625560465791448,1,,3898,2092,1069,3898,10,0,38,0,435
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,10,-1,3,-1,km,gs#1.00,gs,1.0,gs,2,skga,0.36554160477984504,0.0029939503683279163,0.005987900736655833,0.0,0.008039719447596308,0.003936082025715339,0,,3701,2130,1034,3701,10,0,55,0,658
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,4,-1,1,-1,km,gs#1.00,gs,1.0,gs,25,skga,0.39039425508503484,0.001854329754617396,0.003708659509234792,0.0,0.0046629168667245815,0.002754402151744994,0,,3546,1376,1043,3546,4,0,142,0,637
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,2,-1,1,-1,hdbscan,gs#1.00,gs,1.0,gs,24,skga,0.2105978126079424,0.0009128565819270919,0.0018257131638541838,0.0,0.0020979436043538674,0.0015534827233545235,0,,3869,905,1053,3869,2,0,383,0,832
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,10,-1,4,-1,km,gs#0.25,gs,0.25,gs,19,skga,0.5489157456796172,0.008660852351100983,0.017321704702201967,0.0,0.019305303244117788,0.015338106160285865,5,,3917,2169,1046,3917,10,0,39,0,481
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,10,-1,4,-1,km,gs#1.00,gs,1.0,gs,40,skga,0.7189901926659978,0.013925971726483227,0.027851943452966453,0.0,0.029313397599842597,0.02639048930609032,7,,3885,1339,1105,3885,10,0,28,0,322
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,10,-1,4,-1,km,gs#0.00,gs,0.0,gs,11,skga,0.5440628018908219,0.07336068406449622,0.14672136812899245,0.0,0.14797041776513892,0.14547231849284606,84,,3644,3008,1023,3644,10,0,49,0,594
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,4,-1,1,-1,hdbscan,gs#1.00,gs,1.0,gs,11,skga,0.340377094184681,0.001783679513208048,0.003567359026416096,0.0,0.00427736035676482,0.0028573576960673713,0,,3644,1456,1023,3644,4,0,148,0,676
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,10,-1,4,3,hdbscan,gs#1.00,gs,1.0,gs,27,skga,0.001987344947361559,0.001987344947361559,0.003974689894723118,0.0,0.004419407094795118,0.003529972694651121,0,,3780,2957,1022,3780,10,0,76,0,1022
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,10,-1,4,2,km,gs#1.00,gs,1.0,gs,44,skga,0.001331390270395718,0.001331390270395718,0.002662780540791436,0.0,0.0032216058714129637,0.002103955210169899,0,,4333,1950,1114,4333,10,0,86,0,1114
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,10,-1,4,2,hdbscan,gs#1.00,gs,1.0,gs,28,skga,0.0012182949327397689,0.0012182949327397689,0.0024365898654795377,0.0,0.00250714748706678,0.0023660322438922897,0,,3809,1855,1031,3809,10,0,77,0,1031
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,10,-1,3,-1,hdbscan,gs#1.00,gs,1.0,gs,38,skga,0.6959421895128381,0.009204991201701002,0.018409982403402005,0.0,0.02153062907837819,0.015289335728425847,4,,4450,1676,1186,4450,10,0,33,0,368
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,10,-1,4,-1,km,gs#0.75,gs,0.75,gs,5,skga,0.35184897012222727,0.003931387326801523,0.007862774653603046,0.0,0.009767474442962814,0.005958074864243292,0,,4423,4153,1128,4423,10,0,57,0,734
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,8,-1,1,-1,hdbscan,gs#1.00,gs,1.0,gs,13,skga,0.4597947879534328,0.0027683818226653697,0.0055367636453307395,0.0,0.007062863204716019,0.004010664085945468,0,,3813,2176,1091,3813,8,0,66,0,591
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,4,-1,1,-1,km,gs#1.00,gs,1.0,gs,33,skga,0.4065736205723994,0.0019647255081262256,0.003929451016252451,0.0,0.005143344620157924,0.0027155574123469443,0,,3882,1349,1073,3882,4,0,141,0,638
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,10,-1,1,-1,hdbscan,gs#1.00,gs,1.0,gs,2,skga,0.4224114628735189,0.00296068883341998,0.00592137766683996,0.0,0.007644914315606599,0.004197841018073326,0,,3701,2165,1034,3701,10,0,52,0,599
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,10,-1,4,1,hdbscan,gs#1.00,gs,1.0,gs,46,skga,0.0020540605147977725,0.0020540605147977725,0.004108121029595545,0.0,0.005413531878287419,0.0028027101809036965,0,,4019,2949,1109,4019,10,0,75,0,1109
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,10,-1,4,3,km,gs#1.00,gs,1.0,gs,24,skga,0.001060822919005884,0.001060822919005884,0.002121645838011768,0.0,0.00247021804476696,0.001773073631256607,0,,3869,1397,1053,3869,10,0,86,0,1053
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,10,-1,4,2,hdbscan,gs#1.00,gs,1.0,gs,39,skga,0.12166733099489796,0.0043192416136495155,0.008638483227299031,0.0,0.011891808849045709,0.0053851576055523815,0,,4370,5487,1120,4370,10,0,60,0,988
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,10,-1,3,-1,km,gs#1.00,gs,1.0,gs,43,skga,0.6960830040334964,0.0034769123353518452,0.0069538246707036904,0.0,0.009098110826161075,0.004809538515246306,0,,3999,1561,1105,3999,10,0,30,0,337
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,8,-1,1,-1,hdbscan,gs#1.00,gs,1.0,gs,15,skga,0.5048884969463913,0.00323778536188573,0.00647557072377146,0.0,0.008673586673975709,0.004277554773567226,0,,3974,1970,1067,3974,8,0,61,0,530
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,6,-1,1,-1,hdbscan,gs#1.00,gs,1.0,gs,16,skga,0.46101289762258424,0.0025423219623571048,0.0050846439247142095,0.0,0.006449060930607499,0.003720226918820953,0,,3819,1915,1053,3819,6,0,84,0,569
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,10,-1,4,2,hdbscan,gs#1.00,gs,1.0,gs,32,skga,0.0016908820470015909,0.0016908820470015909,0.0033817640940031818,0.0,0.004032225210732217,0.0027313029772741723,0,,3889,2509,1051,3889,10,0,81,0,1051
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,10,-1,4,3,km,gs#1.00,gs,1.0,gs,18,skga,0.0009829329990905006,0.0009829329990905006,0.001965865998181001,0.0,0.0023763716590540626,0.0015553603373079452,0,,3707,823,1047,3707,10,0,85,0,1047
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,10,-1,4,-1,km,gs#0.75,gs,0.75,gs,3,skga,0.3567308706989284,0.0038518054823405328,0.0077036109646810656,0.0,0.010144965735371629,0.0052622561939905275,0,,3934,3468,1084,3934,10,0,56,0,700
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,10,-1,4,-1,km,gs#1.00,gs,1.0,gs,47,skga,0.742634107641944,0.006238371371868023,0.012476742743736046,0.0,0.013718680228231214,0.011234805259240888,2,,3966,1196,1112,3966,10,0,26,0,290
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,10,-1,4,-1,km,gs#0.25,gs,0.25,gs,24,skga,0.5945552840931125,0.009327326032218999,0.018654652064437997,0.0,0.01998658267771415,0.0173227214511618,5,,3869,2328,1053,3869,10,0,37,0,436
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,10,-1,1,-1,km,gs#1.00,gs,1.0,gs,42,skga,0.6426829637641969,0.004868697794603691,0.009737395589207382,0.0,0.01207860104561025,0.007396190132804513,1,,3894,1821,1075,3894,10,0,34,0,387
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,10,-1,4,2,km,gs#1.00,gs,1.0,gs,35,skga,0.09139741867871351,0.0022827064560999796,0.004565412912199959,0.0,0.0060080778061438475,0.003122748018256098,0,,3700,2797,1086,3700,10,0,81,0,989
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,10,-1,4,2,hdbscan,gs#1.00,gs,1.0,gs,41,skga,0.1639832302762057,0.0032463043845590623,0.006492608769118125,0.0,0.008507980071582487,0.004477237466653689,0,,3848,3961,1079,3848,10,0,64,0,905
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,10,-1,4,4,hdbscan,gs#1.00,gs,1.0,gs,12,skga,0.0014640288935752648,0.0014640288935752648,0.0029280577871505296,0.0,0.0028042955324772607,0.003051820041823767,0,,3667,2310,1009,3667,10,0,80,0,1009
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,10,-1,4,-1,km,gs#1.00,gs,1.0,gs,11,skga,0.5140194394995266,0.0036911555270854484,0.007382311054170897,0.0,0.009346160551797626,0.0054184615565441695,0,,3644,2353,1023,3644,10,0,41,0,499
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,4,-1,1,-1,hdbscan,gs#1.00,gs,1.0,gs,9,skga,0.3395683249191673,0.0016506602641056497,0.0033013205282112993,0.0,0.004052674934142291,0.0025499661222802973,0,,3701,1322,1037,3701,4,0,151,0,686
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,6,-1,1,-1,hdbscan,gs#1.00,gs,1.0,gs,5,skga,0.3164644085433328,0.0025509092327030028,0.0051018184654060056,0.0,0.006382290605818689,0.0038213463249933276,0,,4423,2643,1128,4423,6,0,116,0,773
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,10,-1,4,3,km,gs#1.00,gs,1.0,gs,1,skga,0.1503606692227386,0.0025138252230795487,0.005027650446159097,0.0,0.006182607135283278,0.0038726937570349937,0,,3725,2994,1039,3725,10,0,71,0,885
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,10,-1,4,-1,km,gs#0.00,gs,0.0,gs,41,skga,0.6846413242619012,0.08028761545750848,0.16057523091501696,0.0,0.16201226687215584,0.15913819495787826,69,,3848,2454,1079,3848,10,0,37,0,445
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,10,-1,4,-1,km,gs#0.75,gs,0.75,gs,7,skga,0.4566576038209214,0.003716944227384232,0.007433888454768464,0.0,0.009672238205340886,0.0051955387041960985,0,,3894,2807,1069,3894,10,0,47,0,583
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,4,-1,1,-1,hdbscan,gs#1.00,gs,1.0,gs,26,skga,0.3811542526214984,0.0018929873785609272,0.0037859747571218545,0.0,0.004597091859583082,0.002974857654660627,0,,3718,1461,1029,3718,4,0,140,0,638
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,10,-1,2,-1,hdbscan,gs#1.00,gs,1.0,gs,41,skga,0.7303386927620656,0.010186072114995866,0.020372144229991732,0.0,0.02234233785943981,0.018401950600543608,4,,3848,1479,1079,3848,10,0,26,0,298
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,2,-1,1,-1,km,gs#1.00,gs,1.0,gs,30,skga,0.21237722308865456,0.0008601522573391826,0.0017203045146783652,0.0,0.002117297864219522,0.0013233111651372042,0,,4031,729,1077,4031,2,0,393,0,849
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,10,-1,4,-1,hdbscan,gs#0.25,gs,0.25,gs,0,skga,0.0022946716974827372,0.0022946716974827372,0.0045893433949654745,0.0,0.004484921474715963,0.004693765315214965,0,,4040,4354,1072,4040,10,0,81,0,1072
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,10,-1,4,2,hdbscan,gs#1.00,gs,1.0,gs,49,skga,0.1464145244908466,0.0022802733179157577,0.0045605466358315154,0.0,0.0055716689816353495,0.0035494242900276853,0,,4215,3234,1156,4215,10,0,77,0,989
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,10,-1,4,-1,km,gs#0.50,gs,0.5,gs,21,skga,0.6140238860739167,0.005625224483359762,0.011250448966719524,0.0,0.012982803479601571,0.009518094453837455,2,,4028,1921,1082,4028,10,0,38,0,422
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,10,-1,1,-1,km,gs#1.00,gs,1.0,gs,40,skga,0.6659151123031879,0.012693435944941264,0.025386871889882527,0.0,0.02741772663032503,0.023356017149440016,7,,3885,1943,1105,3885,10,0,33,0,381
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,10,-1,4,4,km,gs#1.00,gs,1.0,gs,20,skga,0.001071772680836814,0.001071772680836814,0.002143545361673628,0.0,0.002766664047204979,0.001520426676142279,0,,3983,1051,1082,3983,10,0,91,0,1082
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,10,-1,1,-1,km,gs#1.00,gs,1.0,gs,7,skga,0.45919444223245276,0.0032394116318828345,0.006478823263765669,0.0,0.008591658333602141,0.00436598819392925,0,,3894,2190,1069,3894,10,0,49,0,580
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,10,-1,4,-1,km,gs#1.00,gs,1.0,gs,23,skga,0.6363933924026769,0.009123544960097596,0.018247089920195192,0.0,0.020154526508412554,0.01633965333197784,4,,3949,1993,1030,3949,10,0,32,0,382
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,8,-1,1,-1,hdbscan,gs#1.00,gs,1.0,gs,9,skga,0.46331608034079463,0.002614292676351357,0.005228585352702714,0.0,0.006613715466796641,0.0038434552386087564,0,,3701,1865,1037,3701,8,0,63,0,558
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,10,-1,2,-1,km,gs#1.00,gs,1.0,gs,5,skga,0.36757771238871284,0.0036699156067989814,0.007339831213597963,0.0,0.010078648123935125,0.0046010143032608,0,,4423,3159,1128,4423,10,0,61,0,716
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,4,-1,1,-1,km,gs#1.00,gs,1.0,gs,32,skga,0.41119734637212896,0.0018845339308185846,0.0037690678616371692,0.0,0.004651483993738716,0.0028866517295356386,0,,3889,1293,1051,3889,4,0,138,0,620
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,6,-1,1,-1,hdbscan,gs#1.00,gs,1.0,gs,46,skga,0.5889992609041037,0.0026262151917965802,0.0052524303835931605,0.0,0.0065724438796952896,0.003932416887491054,0,,4019,1605,1109,4019,6,0,69,0,457
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,10,-1,4,-1,km,gs#1.00,gs,1.0,gs,0,skga,0.0012796036143907339,0.0012796036143907339,0.0025592072287814677,0.0,0.002728892849186895,0.0023895216083760266,0,,4040,1848,1072,4040,10,0,88,0,1072
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,10,-1,3,-1,km,gs#1.00,gs,1.0,gs,1,skga,0.2424570712380769,0.0024244575619288807,0.004848915123857761,0.0,0.006019973870751716,0.0036778563769638314,0,,3725,2426,1039,3725,10,0,63,0,789
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,10,-1,4,-1,km,gs#0.25,gs,0.25,gs,31,skga,0.6156477117676542,0.009440254192221793,0.018880508384443585,0.0,0.021105133477505558,0.016655883291381554,5,,3994,1877,1072,3994,10,0,37,0,421
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,10,-1,4,-1,km,gs#0.75,gs,0.75,gs,33,skga,0.6433289268315138,0.003364423151599877,0.006728846303199754,0.0,0.008710488505747117,0.004747204100652381,0,,3882,1569,1073,3882,10,0,33,0,384
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,8,-1,1,-1,km,gs#1.00,gs,1.0,gs,2,skga,0.3749031946694402,0.0025461470496931497,0.005092294099386299,0.0,0.0064399909258065335,0.003744597272966067,0,,3701,1998,1034,3701,8,0,71,0,648
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,10,-1,4,-1,hdbscan,gs#0.00,gs,0.0,gs,3,skga,0.35318976287087595,0.010943875977756966,0.021887751955513932,0.0,0.026039685884323868,0.017735818026703886,9,,3934,3873,1084,3934,10,0,47,0,718
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,10,-1,4,1,km,gs#1.00,gs,1.0,gs,48,skga,0.00155708500487955,0.00155708500487955,0.0031141700097591,0.0,0.004226196810594944,0.0020021432089232685,0,,3988,1627,1101,3988,10,0,84,0,1101
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,10,-1,4,2,km,gs#1.00,gs,1.0,gs,8,skga,0.0008773077765526554,0.0008773077765526554,0.0017546155531053109,0.0,0.0022052190183434045,0.0013040120878672057,0,,3974,740,1038,3974,10,0,81,0,1038
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,10,-1,4,-1,km,gs#1.00,gs,1.0,gs,16,skga,0.5845738535672059,0.005783411326397752,0.011566822652795504,0.0,0.014124694366021663,0.009008950939569353,2,,3819,1810,1053,3819,10,0,38,0,442
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,10,-1,4,-1,km,gs#1.00,gs,1.0,gs,42,skga,0.7213888588426176,0.00494378561527799,0.00988757123055598,0.0,0.011563221931310638,0.008211920529801311,1,,3894,1277,1075,3894,10,0,26,0,302
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,10,-1,4,-1,km,gs#0.75,gs,0.75,gs,16,skga,0.6290458951902447,0.0060388041400699635,0.012077608280139927,0.0,0.014314736677605881,0.009840479882673983,2,,3819,1692,1053,3819,10,0,34,0,395
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,4,-1,1,-1,km,gs#1.00,gs,1.0,gs,48,skga,0.47244392637854615,0.0019944380460125257,0.003988876092025051,0.0,0.004940837913674222,0.003036914270375881,0,,3988,1468,1101,3988,4,0,130,0,582
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,8,-1,1,-1,hdbscan,gs#1.00,gs,1.0,gs,44,skga,0.6080674313212935,0.003166937196166684,0.006333874392333368,0.0,0.008076945148094424,0.004590803636572319,0,,4333,1919,1114,4333,8,0,50,0,438
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,10,-1,2,-1,hdbscan,gs#1.00,gs,1.0,gs,9,skga,0.525503338853919,0.003941219416020218,0.007882438832040437,0.0,0.010334232584651337,0.005430645079429528,0,,3701,2500,1037,3701,10,0,39,0,494
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,8,-1,1,-1,km,gs#1.00,gs,1.0,gs,17,skga,0.5422497373197058,0.0030814437278968176,0.006162887455793635,0.0,0.007519565576063634,0.004806209335523605,0,,4199,1955,1102,4199,8,0,57,0,506
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,10,-1,4,-1,km,gs#0.25,gs,0.25,gs,6,skga,0.4614919835720994,0.007253878057764989,0.014507756115529978,0.0,0.016295005252602485,0.012720506978457505,4,,3969,3023,1036,3969,10,0,45,0,566
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,10,-1,4,2,hdbscan,gs#1.00,gs,1.0,gs,43,skga,0.14786736553305624,0.0025354225784185837,0.005070845156837167,0.0,0.006146943784032501,0.003994746529641833,0,,3999,3583,1105,3999,10,0,71,0,944
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,8,-1,1,-1,hdbscan,gs#1.00,gs,1.0,gs,33,skga,0.5755259791076226,0.0033684367231488657,0.006736873446297731,0.0,0.008807796704876596,0.004665950187718843,0,,3882,1949,1073,3882,8,0,52,0,457
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,10,-1,2,-1,hdbscan,gs#1.00,gs,1.0,gs,43,skga,0.6943248500235458,0.0036252486018232954,0.007250497203646591,0.0,0.008590611193422209,0.005910383213870969,0,,3999,1880,1105,3999,10,0,30,0,339
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,8,-1,1,-1,km,gs#1.00,gs,1.0,gs,5,skga,0.3770064697449826,0.003210351591972216,0.006420703183944432,0.0,0.008357225491675432,0.004484180876213444,0,,4423,2829,1128,4423,8,0,76,0,705
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,10,-1,4,-1,hdbscan,gs#0.75,gs,0.75,gs,0,skga,0.0023107700768545294,0.0023107700768545294,0.004621540153709059,0.0,0.0045197287814658016,0.00472335152595232,0,,4040,4380,1072,4040,10,0,81,0,1072
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,10,-1,3,-1,km,gs#1.00,gs,1.0,gs,15,skga,0.5632221743029576,0.006280382125808607,0.012560764251617213,0.0,0.015984256512196652,0.00913727199103783,2,,3974,2173,1067,3974,10,0,40,0,471
email-temp,-1,dept,mean,50,only_clusters,adm,0.5,0.5,10,-1,3,-1,km,gs#1.00,gs,1.0,gs,20,skga,0.6115448645453582,0.004008396772695818,0.008016793545391636,0.0,0.010448879116258296,0.0055847079745249655,0,,3983,2214,1082,3983,10,0,36,0,422
