Unnamed: 0,t,clustering,gen_history,data,sample,strategy,n_sg,anony_mode,info_loss,alpha_adm,alpha_dm,k,w,calgo,max_dist
42,42,1.9073486328125e-06,30.976030588150024,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,8,km,1.0
43,43,2.1457672119140625e-06,32.89439606666565,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,8,km,1.0
44,44,2.384185791015625e-06,30.744707107543945,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,8,km,1.0
45,45,1.6689300537109375e-06,28.994861841201786,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,8,km,1.0
46,46,1.6689300537109375e-06,29.752665042877197,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,8,km,1.0
47,47,1.430511474609375e-06,27.517210483551025,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,8,km,1.0
48,48,1.6689300537109375e-06,29.10132122039795,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,8,km,1.0
49,49,1.430511474609375e-06,31.608094215393066,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,8,km,1.0
0,0,2.86102294921875e-06,0.979222059249878,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,20,6,km,1.0
1,1,2.86102294921875e-06,0.951374053955078,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,20,6,km,1.0
2,2,2.86102294921875e-06,1.0850510597229004,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,20,6,km,1.0
3,3,3.337860107421875e-06,1.0844368934631348,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,20,6,km,1.0
4,4,3.0994415283203125e-06,1.164118766784668,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,20,6,km,1.0
5,5,2.86102294921875e-06,1.3131484985351562,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,20,6,km,1.0
6,6,3.814697265625e-06,1.4509451389312744,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,20,6,km,1.0
7,7,3.5762786865234375e-06,1.609776735305786,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,20,6,km,1.0
8,8,3.337860107421875e-06,1.815049409866333,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,20,6,km,1.0
9,9,3.5762786865234375e-06,1.9738242626190183,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,20,6,km,1.0
10,10,3.337860107421875e-06,2.176840543746948,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,20,6,km,1.0
11,11,2.384185791015625e-06,2.392812490463257,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,20,6,km,1.0
12,12,3.5762786865234375e-06,2.708812475204468,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,20,6,km,1.0
13,13,3.337860107421875e-06,2.9775278568267822,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,20,6,km,1.0
14,14,4.291534423828125e-06,3.143199920654297,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,20,6,km,1.0
15,15,2.86102294921875e-06,3.460891008377075,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,20,6,km,1.0
16,16,3.337860107421875e-06,3.858161449432373,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,20,6,km,1.0
17,17,2.6226043701171875e-06,4.249895095825194,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,20,6,km,1.0
18,18,3.0994415283203125e-06,4.685159921646118,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,20,6,km,1.0
19,19,3.337860107421875e-06,4.859603643417358,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,20,6,km,1.0
20,20,3.5762786865234375e-06,5.240654468536377,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,20,6,km,1.0
21,21,2.6226043701171875e-06,5.750683069229126,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,20,6,km,1.0
22,22,3.5762786865234375e-06,6.1936023235321045,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,20,6,km,1.0
23,23,3.0994415283203125e-06,6.676221132278442,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,20,6,km,1.0
24,24,3.337860107421875e-06,7.2643911838531485,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,20,6,km,1.0
25,25,3.5762786865234375e-06,7.96142840385437,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,20,6,km,1.0
26,26,3.337860107421875e-06,8.731749534606934,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,20,6,km,1.0
27,27,3.0994415283203125e-06,9.318697690963743,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,20,6,km,1.0
28,28,3.5762786865234375e-06,10.471721410751345,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,20,6,km,1.0
29,29,3.337860107421875e-06,11.439802408218384,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,20,6,km,1.0
30,30,3.337860107421875e-06,12.273684740066528,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,20,6,km,1.0
31,31,3.337860107421875e-06,13.329999446868895,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,20,6,km,1.0
32,32,2.86102294921875e-06,14.780189275741575,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,20,6,km,1.0
33,33,3.337860107421875e-06,16.146512031555176,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,20,6,km,1.0
34,34,3.0994415283203125e-06,17.325613737106323,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,20,6,km,1.0
35,35,3.0994415283203125e-06,18.6751492023468,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,20,6,km,1.0
36,36,3.814697265625e-06,20.31824231147766,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,20,6,km,1.0
37,37,5.0067901611328125e-06,27.881144046783447,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,20,6,km,1.0
38,38,3.337860107421875e-06,24.41716980934143,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,20,6,km,1.0
39,39,3.0994415283203125e-06,25.884352684021,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,20,6,km,1.0
40,40,3.337860107421875e-06,27.70729637145996,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,20,6,km,1.0
41,41,3.337860107421875e-06,29.550190925598145,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,20,6,km,1.0
42,42,3.337860107421875e-06,32.49183249473572,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,20,6,km,1.0
43,43,3.0994415283203125e-06,34.64235734939575,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,20,6,km,1.0
44,44,3.5762786865234375e-06,36.70038962364197,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,20,6,km,1.0
45,45,3.5762786865234375e-06,38.928564786911004,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,20,6,km,1.0
46,46,3.337860107421875e-06,41.78220987319946,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,20,6,km,1.0
47,47,3.337860107421875e-06,44.75707840919495,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,20,6,km,1.0
48,48,3.337860107421875e-06,47.39456033706665,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,20,6,km,1.0
49,49,3.337860107421875e-06,50.15776991844177,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,20,6,km,1.0
0,0,3.814697265625e-06,1.5095758438110352,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,6,km,1.0
1,1,5.0067901611328125e-06,1.5631630420684814,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,6,km,1.0
2,2,4.291534423828125e-06,1.6351964473724363,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,6,km,1.0
3,3,3.814697265625e-06,1.61490797996521,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,6,km,1.0
4,4,3.5762786865234375e-06,1.682227611541748,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,6,km,1.0
5,5,2.86102294921875e-06,1.9870398044586184,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,6,km,1.0
6,6,4.529953002929688e-06,2.0065360069274902,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,6,km,1.0
7,7,4.0531158447265625e-06,2.0321567058563232,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,6,km,1.0
8,8,5.0067901611328125e-06,2.261293172836304,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,6,km,1.0
9,9,3.814697265625e-06,2.579547882080078,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,6,km,1.0
10,10,3.0994415283203125e-06,2.886037588119507,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,6,km,1.0
11,11,3.5762786865234375e-06,3.001108407974243,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,6,km,1.0
12,12,4.76837158203125e-06,3.372410774230957,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,6,km,1.0
13,13,3.814697265625e-06,3.6347427368164062,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,6,km,1.0
14,14,3.5762786865234375e-06,4.049372434616089,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,6,km,1.0
15,15,4.76837158203125e-06,4.168580293655396,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,6,km,1.0
16,16,4.291534423828125e-06,4.860645532608032,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,6,km,1.0
17,17,4.529953002929688e-06,4.756469249725342,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,6,km,1.0
18,18,4.529953002929688e-06,5.486125946044922,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,6,km,1.0
19,19,3.814697265625e-06,5.602927923202515,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,6,km,1.0
20,20,4.291534423828125e-06,5.879621744155884,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,6,km,1.0
21,21,3.814697265625e-06,6.1826531887054434,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,6,km,1.0
22,22,4.529953002929688e-06,7.3287503719329825,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,6,km,1.0
23,23,5.0067901611328125e-06,8.0999755859375,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,6,km,1.0
24,24,4.291534423828125e-06,8.284476041793821,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,6,km,1.0
25,25,4.291534423828125e-06,9.282896757125853,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,6,km,1.0
26,26,4.291534423828125e-06,10.334707498550417,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,6,km,1.0
27,27,5.0067901611328125e-06,11.03869366645813,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,6,km,1.0
28,28,3.5762786865234375e-06,11.063413619995117,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,6,km,1.0
29,29,3.814697265625e-06,12.940448760986328,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,6,km,1.0
30,30,4.0531158447265625e-06,14.286907196044922,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,6,km,1.0
31,31,4.0531158447265625e-06,15.77541470527649,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,6,km,1.0
32,32,3.5762786865234375e-06,17.290744066238403,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,6,km,1.0
33,33,4.0531158447265625e-06,17.707318544387817,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,6,km,1.0
34,34,4.0531158447265625e-06,19.32399725914001,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,6,km,1.0
35,35,4.291534423828125e-06,21.621763706207275,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,6,km,1.0
36,36,3.814697265625e-06,23.88588356971741,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,6,km,1.0
37,37,4.529953002929688e-06,26.27400922775269,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,6,km,1.0
38,38,3.814697265625e-06,26.61512017250061,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,6,km,1.0
39,39,4.291534423828125e-06,29.08806133270264,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,6,km,1.0
40,40,4.529953002929688e-06,30.875725746154785,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,6,km,1.0
41,41,3.814697265625e-06,34.520602226257324,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,6,km,1.0
42,42,3.0994415283203125e-06,28.65963339805603,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,6,km,1.0
43,43,4.529953002929688e-06,33.49407386779785,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,6,km,1.0
44,44,3.814697265625e-06,30.546459674835205,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,6,km,1.0
45,45,4.76837158203125e-06,30.96465587615967,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,6,km,1.0
46,46,3.814697265625e-06,28.728644847869873,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,6,km,1.0
47,47,3.814697265625e-06,27.57550287246704,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,6,km,1.0
48,48,2.86102294921875e-06,29.18736958503723,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,6,km,1.0
49,49,2.384185791015625e-06,30.739371061325073,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,6,km,1.0
0,0,2.1457672119140625e-06,1.5560364723205566,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,4,2,km,1.0
1,1,2.6226043701171875e-06,1.435483694076538,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,4,2,km,1.0
2,2,1.6689300537109375e-06,1.5685200691223145,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,4,2,km,1.0
3,3,2.384185791015625e-06,1.5087008476257324,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,4,2,km,1.0
4,4,3.0994415283203125e-06,1.6080546379089355,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,4,2,km,1.0
5,5,2.1457672119140625e-06,1.6111493110656738,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,4,2,km,1.0
6,6,1.6689300537109375e-06,1.7638204097747805,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,4,2,km,1.0
7,7,1.6689300537109375e-06,1.9354925155639648,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,4,2,km,1.0
8,8,1.6689300537109375e-06,1.924057483673096,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,4,2,km,1.0
9,9,1.6689300537109375e-06,1.9793410301208496,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,4,2,km,1.0
10,10,3.0994415283203125e-06,2.0727362632751465,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,4,2,km,1.0
11,11,2.384185791015625e-06,2.125041961669922,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,4,2,km,1.0
12,12,1.9073486328125e-06,2.4370858669281006,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,4,2,km,1.0
13,13,2.6226043701171875e-06,2.6705119609832764,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,4,2,km,1.0
14,14,3.0994415283203125e-06,2.71028208732605,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,4,2,km,1.0
15,15,1.9073486328125e-06,2.7740702629089355,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,4,2,km,1.0
16,16,2.1457672119140625e-06,3.18972396850586,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,4,2,km,1.0
17,17,2.1457672119140625e-06,3.3167378902435303,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,4,2,km,1.0
18,18,2.1457672119140625e-06,3.261950969696045,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,4,2,km,1.0
19,19,2.384185791015625e-06,3.7430531978607178,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,4,2,km,1.0
20,20,2.6226043701171875e-06,4.068488597869873,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,4,2,km,1.0
21,21,2.1457672119140625e-06,4.300963640213014,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,4,2,km,1.0
22,22,2.1457672119140625e-06,4.570597887039185,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,4,2,km,1.0
23,23,1.6689300537109375e-06,4.81532096862793,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,4,2,km,1.0
24,24,2.1457672119140625e-06,5.188810586929321,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,4,2,km,1.0
25,25,2.1457672119140625e-06,5.58580756187439,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,4,2,km,1.0
26,26,2.6226043701171875e-06,6.003895998001099,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,4,2,km,1.0
27,27,2.6226043701171875e-06,6.243606090545653,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,4,2,km,1.0
28,28,1.9073486328125e-06,7.378021955490112,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,4,2,km,1.0
29,29,2.6226043701171875e-06,7.4017701148986825,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,4,2,km,1.0
30,30,3.0994415283203125e-06,8.406328439712523,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,4,2,km,1.0
31,31,2.6226043701171875e-06,8.702512979507446,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,4,2,km,1.0
32,32,1.9073486328125e-06,9.93804407119751,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,4,2,km,1.0
33,33,3.0994415283203125e-06,10.720387697219847,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,4,2,km,1.0
34,34,2.6226043701171875e-06,11.010752439498901,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,4,2,km,1.0
35,35,2.1457672119140625e-06,12.225017309188845,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,4,2,km,1.0
36,36,2.384185791015625e-06,12.072726726531982,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,4,2,km,1.0
37,37,2.6226043701171875e-06,14.526675701141356,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,4,2,km,1.0
38,38,1.9073486328125e-06,14.384724855422974,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,4,2,km,1.0
39,39,2.1457672119140625e-06,16.292110919952393,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,4,2,km,1.0
40,40,1.9073486328125e-06,17.834500312805176,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,4,2,km,1.0
41,41,2.384185791015625e-06,20.61592054367065,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,4,2,km,1.0
42,42,1.6689300537109375e-06,20.18707299232483,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,4,2,km,1.0
43,43,2.6226043701171875e-06,23.12589263916016,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,4,2,km,1.0
44,44,2.6226043701171875e-06,24.75852680206299,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,4,2,km,1.0
45,45,2.1457672119140625e-06,23.672096967697144,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,4,2,km,1.0
46,46,2.384185791015625e-06,24.984646797180176,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,4,2,km,1.0
47,47,1.9073486328125e-06,23.70813727378845,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,4,2,km,1.0
48,48,2.1457672119140625e-06,24.8413245677948,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,4,2,km,1.0
49,49,2.1457672119140625e-06,24.891740083694454,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,4,2,km,1.0
0,0,1.1920928955078123e-06,1.383531093597412,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,10,km,1.0
1,1,1.430511474609375e-06,1.5162978172302246,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,10,km,1.0
2,2,1.1920928955078123e-06,1.67305326461792,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,10,km,1.0
3,3,1.1920928955078123e-06,1.5941932201385498,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,10,km,1.0
4,4,1.430511474609375e-06,1.8076038360595703,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,10,km,1.0
5,5,1.1920928955078123e-06,1.8178400993347168,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,10,km,1.0
6,6,2.1457672119140625e-06,2.1713206768035893,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,10,km,1.0
7,7,1.6689300537109375e-06,2.0064630508422847,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,10,km,1.0
8,8,2.384185791015625e-06,2.2952899932861333,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,10,km,1.0
9,9,2.1457672119140625e-06,2.714432954788208,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,10,km,1.0
10,10,2.6226043701171875e-06,2.804748773574829,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,10,km,1.0
11,11,1.6689300537109375e-06,3.088104724884033,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,10,km,1.0
12,12,1.9073486328125e-06,3.363059759140014,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,10,km,1.0
13,13,2.1457672119140625e-06,3.7010247707366943,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,10,km,1.0
14,14,1.9073486328125e-06,3.9949793815612793,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,10,km,1.0
15,15,2.384185791015625e-06,4.079884767532349,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,10,km,1.0
16,16,1.9073486328125e-06,4.375265121459962,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,10,km,1.0
17,17,2.6226043701171875e-06,4.843811273574829,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,10,km,1.0
18,18,2.1457672119140625e-06,4.9178717136383066,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,10,km,1.0
19,19,2.384185791015625e-06,5.56434440612793,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,10,km,1.0
20,20,2.1457672119140625e-06,6.1157095432281485,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,10,km,1.0
21,21,2.6226043701171875e-06,6.719035387039185,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,10,km,1.0
22,22,2.1457672119140625e-06,7.38198184967041,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,10,km,1.0
23,23,2.1457672119140625e-06,7.572220325469972,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,10,km,1.0
24,24,1.9073486328125e-06,8.171452760696411,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,10,km,1.0
25,25,2.1457672119140625e-06,8.820292949676514,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,10,km,1.0
26,26,2.1457672119140625e-06,9.584123849868773,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,10,km,1.0
27,27,2.1457672119140625e-06,10.360681295394896,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,10,km,1.0
28,28,2.384185791015625e-06,11.48811674118042,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,10,km,1.0
29,29,2.384185791015625e-06,12.92502498626709,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,10,km,1.0
30,30,2.1457672119140625e-06,14.510406494140625,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,10,km,1.0
31,31,1.9073486328125e-06,14.492702722549438,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,10,km,1.0
32,32,2.384185791015625e-06,16.19137215614319,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,10,km,1.0
33,33,2.384185791015625e-06,19.225170135498047,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,10,km,1.0
34,34,2.6226043701171875e-06,20.51627850532532,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,10,km,1.0
35,35,1.9073486328125e-06,20.963664531707767,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,10,km,1.0
36,36,1.9073486328125e-06,22.488646984100342,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,10,km,1.0
37,37,2.1457672119140625e-06,25.54677224159241,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,10,km,1.0
38,38,1.9073486328125e-06,27.40484166145325,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,10,km,1.0
39,39,2.1457672119140625e-06,30.387515306472782,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,10,km,1.0
40,40,1.9073486328125e-06,32.60152578353882,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,10,km,1.0
41,41,2.384185791015625e-06,32.979722738265984,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,10,km,1.0
42,42,2.86102294921875e-06,29.30097365379333,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,10,km,1.0
43,43,2.6226043701171875e-06,33.812992095947266,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,10,km,1.0
44,44,2.1457672119140625e-06,35.38033866882324,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,10,km,1.0
45,45,1.6689300537109375e-06,29.32771229743957,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,10,km,1.0
46,46,1.9073486328125e-06,31.49461793899536,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,10,km,1.0
47,47,1.9073486328125e-06,27.551291704177856,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,10,km,1.0
48,48,1.9073486328125e-06,29.040520668029785,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,10,km,1.0
49,49,1.9073486328125e-06,30.687371730804443,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,10,km,1.0
0,0,3.337860107421875e-06,0.9548990726470948,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,20,4,km,1.0
1,1,2.86102294921875e-06,0.9163529872894288,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,20,4,km,1.0
2,2,3.5762786865234375e-06,0.9920170307159424,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,20,4,km,1.0
3,3,3.337860107421875e-06,1.0796997547149658,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,20,4,km,1.0
4,4,3.337860107421875e-06,1.1680278778076172,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,20,4,km,1.0
5,5,3.337860107421875e-06,1.3017857074737549,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,20,4,km,1.0
6,6,2.86102294921875e-06,1.434257745742798,icews14,-1,equaladd,50,only_clusters,adm,0.5,0.5,20,4,km,1.0
