Unnamed: 0,t,clustering,gen_kg,gen_history,data,sample,strategy,n_sg,anony_mode,info_loss,alpha_adm,alpha_dm,k,w,calgo,max_dist
4,4,4.447756290435791,137.8797767162323,2.091583490371704,email-temp,-1,meanadd,50,all,adm,0.5,0.5,6,2,km,1.0
5,5,3.86221981048584,97.9152328968048,2.396601915359497,email-temp,-1,meanadd,50,all,adm,0.5,0.5,6,2,km,1.0
6,6,4.880018949508667,105.08445572853088,2.3098623752593994,email-temp,-1,meanadd,50,all,adm,0.5,0.5,6,2,km,1.0
7,7,4.311008691787721,106.05930352211,2.291161060333252,email-temp,-1,meanadd,50,all,adm,0.5,0.5,6,2,km,1.0
8,8,4.497534513473512,116.07071590423584,1.91011905670166,email-temp,-1,meanadd,50,all,adm,0.5,0.5,6,2,km,1.0
9,9,3.6200635433197017,142.17365598678592,2.6613874435424805,email-temp,-1,meanadd,50,all,adm,0.5,0.5,6,2,km,1.0
10,10,5.148831367492676,144.0150880813599,2.19886326789856,email-temp,-1,meanadd,50,all,adm,0.5,0.5,6,2,km,1.0
11,11,4.2709457874298105,156.3412029743195,3.005640983581543,email-temp,-1,meanadd,50,all,adm,0.5,0.5,6,2,km,1.0
12,12,5.052584171295166,167.86442446708682,2.824748277664185,email-temp,-1,meanadd,50,all,adm,0.5,0.5,6,2,km,1.0
13,13,5.285580635070801,176.10703468322754,2.796788215637207,email-temp,-1,meanadd,50,all,adm,0.5,0.5,6,2,km,1.0
14,14,5.722276210784912,207.99011445045468,2.9521377086639404,email-temp,-1,meanadd,50,all,adm,0.5,0.5,6,2,km,1.0
15,15,4.550679683685303,224.9784824848175,3.4008729457855225,email-temp,-1,meanadd,50,all,adm,0.5,0.5,6,2,km,1.0
16,16,5.250379085540772,257.4763245582581,3.9842603206634517,email-temp,-1,meanadd,50,all,adm,0.5,0.5,6,2,km,1.0
17,17,4.863640069961548,279.3816306591034,3.611625671386719,email-temp,-1,meanadd,50,all,adm,0.5,0.5,6,2,km,1.0
18,18,5.823472499847412,278.24823999404913,3.2999908924102783,email-temp,-1,meanadd,50,all,adm,0.5,0.5,6,2,km,1.0
19,19,5.697905540466309,293.9023473262787,2.8272266387939453,email-temp,-1,meanadd,50,all,adm,0.5,0.5,6,2,km,1.0
20,20,5.1194493770599365,283.329784154892,3.901341676712036,email-temp,-1,meanadd,50,all,adm,0.5,0.5,6,2,km,1.0
21,21,6.9387269020080575,398.2885763645172,3.3172154426574707,email-temp,-1,meanadd,50,all,adm,0.5,0.5,6,2,km,1.0
22,22,6.1717281341552725,380.1341621875763,4.698880195617676,email-temp,-1,meanadd,50,all,adm,0.5,0.5,6,2,km,1.0
23,23,5.423259019851685,424.3728144168854,4.049754142761231,email-temp,-1,meanadd,50,all,adm,0.5,0.5,6,2,km,1.0
24,24,6.986488342285156,413.5247173309326,3.7041933536529537,email-temp,-1,meanadd,50,all,adm,0.5,0.5,6,2,km,1.0
25,25,6.429142951965332,425.54830288887024,4.221039772033691,email-temp,-1,meanadd,50,all,adm,0.5,0.5,6,2,km,1.0
26,26,5.601306676864624,423.6388430595398,3.5013120174407963,email-temp,-1,meanadd,50,all,adm,0.5,0.5,6,2,km,1.0
27,27,6.423597812652588,438.19251704216003,4.6636881828308105,email-temp,-1,meanadd,50,all,adm,0.5,0.5,6,2,km,1.0
28,28,6.7402706146240225,460.65421509742737,3.828133583068848,email-temp,-1,meanadd,50,all,adm,0.5,0.5,6,2,km,1.0
29,29,6.336272478103638,498.0134222507477,4.648353576660156,email-temp,-1,meanadd,50,all,adm,0.5,0.5,6,2,km,1.0
30,30,8.158288955688478,535.3275406360626,4.390678644180299,email-temp,-1,meanadd,50,all,adm,0.5,0.5,6,2,km,1.0
31,31,7.288369178771973,530.9761183261871,4.383542537689209,email-temp,-1,meanadd,50,all,adm,0.5,0.5,6,2,km,1.0
32,32,6.49264407157898,507.5602767467499,4.08980655670166,email-temp,-1,meanadd,50,all,adm,0.5,0.5,6,2,km,1.0
33,33,7.700689554214477,530.7472479343413,5.51976466178894,email-temp,-1,meanadd,50,all,adm,0.5,0.5,6,2,km,1.0
34,34,7.077224016189575,538.6657314300537,5.860846757888794,email-temp,-1,meanadd,50,all,adm,0.5,0.5,6,2,km,1.0
35,35,8.822188138961794,606.2766761779785,4.4120259284973145,email-temp,-1,meanadd,50,all,adm,0.5,0.5,6,2,km,1.0
36,36,11.20187520980835,595.5424773693085,4.164674043655396,email-temp,-1,meanadd,50,all,adm,0.5,0.5,6,2,km,1.0
37,37,7.23268723487854,628.2461807727814,6.156644821166992,email-temp,-1,meanadd,50,all,adm,0.5,0.5,6,2,km,1.0
38,38,6.782767534255981,701.1046979427338,3.9056389331817623,email-temp,-1,meanadd,50,all,adm,0.5,0.5,6,2,km,1.0
39,39,6.981326341629027,602.1319794654846,4.104485750198363,email-temp,-1,meanadd,50,all,adm,0.5,0.5,6,2,km,1.0
40,40,7.316826105117798,716.3252599239349,4.277012825012207,email-temp,-1,meanadd,50,all,adm,0.5,0.5,6,2,km,1.0
41,41,7.517318248748778,778.5740299224854,4.2860028743743905,email-temp,-1,meanadd,50,all,adm,0.5,0.5,6,2,km,1.0
42,42,14.278927087783813,688.3872680664062,4.309725522994995,email-temp,-1,meanadd,50,all,adm,0.5,0.5,6,2,km,1.0
43,43,7.756010293960571,612.4693391323091,4.390372037887573,email-temp,-1,meanadd,50,all,adm,0.5,0.5,6,2,km,1.0
44,44,8.070390939712523,657.9002621173859,8.270426988601685,email-temp,-1,meanadd,50,all,adm,0.5,0.5,6,2,km,1.0
45,45,10.152163267135618,826.7555994987488,4.575599908828735,email-temp,-1,meanadd,50,all,adm,0.5,0.5,6,2,km,1.0
46,46,8.486627817153929,840.5835416316986,4.611818552017212,email-temp,-1,meanadd,50,all,adm,0.5,0.5,6,2,km,1.0
47,47,8.812147617340088,705.3819396495819,4.72247314453125,email-temp,-1,meanadd,50,all,adm,0.5,0.5,6,2,km,1.0
48,48,8.984288692474365,1014.10808467865,4.797370910644531,email-temp,-1,meanadd,50,all,adm,0.5,0.5,6,2,km,1.0
49,49,9.24638557434082,849.9679441452026,4.9472081661224365,email-temp,-1,meanadd,50,all,adm,0.5,0.5,6,2,km,1.0
0,0,5.576152086257935,6.16469144821167,1.5047433376312256,email-temp,-1,meanadd,50,all,adm,0.5,0.5,2,2,km,1.0
1,1,4.409536600112915,16.901087045669556,1.108670949935913,email-temp,-1,meanadd,50,all,adm,0.5,0.5,2,2,km,1.0
2,2,4.250105142593384,37.66563725471497,1.8028516769409182,email-temp,-1,meanadd,50,all,adm,0.5,0.5,2,2,km,1.0
3,3,4.3089239597320566,42.99387693405152,1.8609673976898196,email-temp,-1,meanadd,50,all,adm,0.5,0.5,2,2,km,1.0
4,4,3.609808206558228,51.05352306365967,1.540719509124756,email-temp,-1,meanadd,50,all,adm,0.5,0.5,2,2,km,1.0
5,5,3.954923868179321,67.04779720306396,1.8057188987731931,email-temp,-1,meanadd,50,all,adm,0.5,0.5,2,2,km,1.0
6,6,4.54958701133728,50.183160305023186,2.323136329650879,email-temp,-1,meanadd,50,all,adm,0.5,0.5,2,2,km,1.0
7,7,4.901029825210571,61.44495224952698,2.1492276191711426,email-temp,-1,meanadd,50,all,adm,0.5,0.5,2,2,km,1.0
8,8,5.237400770187378,60.749621629714966,2.136383533477783,email-temp,-1,meanadd,50,all,adm,0.5,0.5,2,2,km,1.0
9,9,4.47562313079834,80.38307380676271,2.8560657501220703,email-temp,-1,meanadd,50,all,adm,0.5,0.5,2,2,km,1.0
10,10,5.8032875061035165,81.98365187644957,2.5568881034851074,email-temp,-1,meanadd,50,all,adm,0.5,0.5,2,2,km,1.0
11,11,5.552861213684082,80.8194065093994,2.165006399154663,email-temp,-1,meanadd,50,all,adm,0.5,0.5,2,2,km,1.0
12,12,5.301841020584106,101.12512516975404,2.2435216903686523,email-temp,-1,meanadd,50,all,adm,0.5,0.5,2,2,km,1.0
13,13,5.854925394058228,106.87295794487,3.1354124546051025,email-temp,-1,meanadd,50,all,adm,0.5,0.5,2,2,km,1.0
14,14,6.225595474243164,111.57060122489928,3.517552137374878,email-temp,-1,meanadd,50,all,adm,0.5,0.5,2,2,km,1.0
15,15,6.4054012298583975,118.24076890945436,3.037031888961792,email-temp,-1,meanadd,50,all,adm,0.5,0.5,2,2,km,1.0
16,16,6.21224308013916,140.85105657577517,3.738287687301636,email-temp,-1,meanadd,50,all,adm,0.5,0.5,2,2,km,1.0
17,17,6.546592950820923,150.61141848564145,3.585133552551269,email-temp,-1,meanadd,50,all,adm,0.5,0.5,2,2,km,1.0
18,18,6.888981819152832,138.87586426734924,3.2125427722930913,email-temp,-1,meanadd,50,all,adm,0.5,0.5,2,2,km,1.0
19,19,5.853468418121338,147.6670620441437,3.4940223693847656,email-temp,-1,meanadd,50,all,adm,0.5,0.5,2,2,km,1.0
20,20,6.089620113372803,149.85454583168033,3.369881153106689,email-temp,-1,meanadd,50,all,adm,0.5,0.5,2,2,km,1.0
21,21,5.583794593811035,203.59297227859497,3.943984746932984,email-temp,-1,meanadd,50,all,adm,0.5,0.5,2,2,km,1.0
22,22,6.261403799057008,209.6013798713684,4.295182466506958,email-temp,-1,meanadd,50,all,adm,0.5,0.5,2,2,km,1.0
23,23,6.603473663330077,224.68685841560364,3.357314348220825,email-temp,-1,meanadd,50,all,adm,0.5,0.5,2,2,km,1.0
24,24,7.3597261905670175,210.68661618232727,4.2657012939453125,email-temp,-1,meanadd,50,all,adm,0.5,0.5,2,2,km,1.0
25,25,7.245851516723633,236.93134808540344,4.672644376754762,email-temp,-1,meanadd,50,all,adm,0.5,0.5,2,2,km,1.0
26,26,8.503262519836426,259.91827654838556,4.520100355148315,email-temp,-1,meanadd,50,all,adm,0.5,0.5,2,2,km,1.0
27,27,6.988195657730103,265.7690303325653,4.407599925994873,email-temp,-1,meanadd,50,all,adm,0.5,0.5,2,2,km,1.0
28,28,6.68268609046936,289.5968785285949,4.421252965927124,email-temp,-1,meanadd,50,all,adm,0.5,0.5,2,2,km,1.0
29,29,7.119784832000732,304.0525982379913,3.6962282657623287,email-temp,-1,meanadd,50,all,adm,0.5,0.5,2,2,km,1.0
30,30,7.679067850112915,249.10544991493225,3.3296000957489014,email-temp,-1,meanadd,50,all,adm,0.5,0.5,2,2,km,1.0
31,31,7.74378228187561,270.4799690246582,4.853512763977051,email-temp,-1,meanadd,50,all,adm,0.5,0.5,2,2,km,1.0
32,32,7.136430263519287,271.7514762878418,3.9968981742858887,email-temp,-1,meanadd,50,all,adm,0.5,0.5,2,2,km,1.0
33,33,7.87633490562439,272.2162005901337,4.602045774459839,email-temp,-1,meanadd,50,all,adm,0.5,0.5,2,2,km,1.0
34,34,8.192704916000366,276.7864151000977,5.163402795791626,email-temp,-1,meanadd,50,all,adm,0.5,0.5,2,2,km,1.0
35,35,8.270538091659546,289.35711169242865,5.888983011245728,email-temp,-1,meanadd,50,all,adm,0.5,0.5,2,2,km,1.0
36,36,8.314099788665771,300.11937642097473,4.328439474105835,email-temp,-1,meanadd,50,all,adm,0.5,0.5,2,2,km,1.0
37,37,9.823965787887571,292.54973506927485,4.270136594772339,email-temp,-1,meanadd,50,all,adm,0.5,0.5,2,2,km,1.0
38,38,8.237837791442871,303.46622896194464,4.582604885101318,email-temp,-1,meanadd,50,all,adm,0.5,0.5,2,2,km,1.0
39,39,10.203521251678467,298.168363571167,5.584106922149658,email-temp,-1,meanadd,50,all,adm,0.5,0.5,2,2,km,1.0
40,40,9.050729513168337,321.18798995018005,4.914252281188965,email-temp,-1,meanadd,50,all,adm,0.5,0.5,2,2,km,1.0
41,41,11.38338565826416,307.8715498447418,4.8544020652771,email-temp,-1,meanadd,50,all,adm,0.5,0.5,2,2,km,1.0
42,42,10.333487510681152,297.37715220451355,5.480639457702637,email-temp,-1,meanadd,50,all,adm,0.5,0.5,2,2,km,1.0
43,43,12.542551279067993,299.96090507507324,5.045816898345947,email-temp,-1,meanadd,50,all,adm,0.5,0.5,2,2,km,1.0
44,44,11.011866092681883,341.8978660106659,5.4407925605773935,email-temp,-1,meanadd,50,all,adm,0.5,0.5,2,2,km,1.0
45,45,10.807941913604736,318.6797089576721,5.812355995178223,email-temp,-1,meanadd,50,all,adm,0.5,0.5,2,2,km,1.0
46,46,13.408582925796509,345.39310359954834,5.604804515838623,email-temp,-1,meanadd,50,all,adm,0.5,0.5,2,2,km,1.0
47,47,12.14401388168335,343.24277853965765,5.4855923652648935,email-temp,-1,meanadd,50,all,adm,0.5,0.5,2,2,km,1.0
48,48,12.03009796142578,317.49226713180536,5.243656873703003,email-temp,-1,meanadd,50,all,adm,0.5,0.5,2,2,km,1.0
49,49,13.027223110198975,289.5734195709228,5.400126695632935,email-temp,-1,meanadd,50,all,adm,0.5,0.5,2,2,km,1.0
0,0,4.711382389068604,6.661475896835327,1.2202212810516355,email-temp,-1,meanadd,50,all,adm,0.5,0.5,6,6,km,1.0
1,1,4.121539831161498,16.941791534423828,1.4007730484008791,email-temp,-1,meanadd,50,all,adm,0.5,0.5,6,6,km,1.0
2,2,3.624376058578491,81.6623396873474,1.7687702178955078,email-temp,-1,meanadd,50,all,adm,0.5,0.5,6,6,km,1.0
3,3,3.983280897140503,75.47314167022705,1.9959185123443604,email-temp,-1,meanadd,50,all,adm,0.5,0.5,6,6,km,1.0
4,4,3.653210163116455,137.94377660751346,1.8108782768249512,email-temp,-1,meanadd,50,all,adm,0.5,0.5,6,6,km,1.0
5,5,3.9632139205932617,163.566570520401,2.180924654006958,email-temp,-1,meanadd,50,all,adm,0.5,0.5,6,6,km,1.0
6,6,3.3663756847381587,154.533029794693,2.3491132259368896,email-temp,-1,meanadd,50,all,adm,0.5,0.5,6,6,km,1.0
7,7,4.213948488235474,174.15132331848145,2.433868646621704,email-temp,-1,meanadd,50,all,adm,0.5,0.5,6,6,km,1.0
8,8,4.2034757137298575,178.36370205879211,2.316293239593506,email-temp,-1,meanadd,50,all,adm,0.5,0.5,6,6,km,1.0
9,9,4.329512357711792,205.43992161750796,2.56702733039856,email-temp,-1,meanadd,50,all,adm,0.5,0.5,6,6,km,1.0
10,10,4.929334878921509,236.94998860359192,2.553861141204834,email-temp,-1,meanadd,50,all,adm,0.5,0.5,6,6,km,1.0
11,11,4.39681077003479,257.265285730362,2.600961446762085,email-temp,-1,meanadd,50,all,adm,0.5,0.5,6,6,km,1.0
12,12,4.234147787094116,256.8399329185486,2.954363822937012,email-temp,-1,meanadd,50,all,adm,0.5,0.5,6,6,km,1.0
13,13,5.364283084869385,278.56768941879267,3.130609035491944,email-temp,-1,meanadd,50,all,adm,0.5,0.5,6,6,km,1.0
14,14,4.553662300109863,292.05581998825073,3.259095430374145,email-temp,-1,meanadd,50,all,adm,0.5,0.5,6,6,km,1.0
15,15,4.393465995788573,321.29898190498346,3.066135168075561,email-temp,-1,meanadd,50,all,adm,0.5,0.5,6,6,km,1.0
16,16,4.25091290473938,307.55985426902765,3.376596212387085,email-temp,-1,meanadd,50,all,adm,0.5,0.5,6,6,km,1.0
17,17,4.803980827331543,349.0450279712677,3.3480629920959477,email-temp,-1,meanadd,50,all,adm,0.5,0.5,6,6,km,1.0
18,18,5.0408034324646,357.19156622886663,3.2797107696533203,email-temp,-1,meanadd,50,all,adm,0.5,0.5,6,6,km,1.0
19,19,5.873938798904419,345.6448974609375,3.0219647884368896,email-temp,-1,meanadd,50,all,adm,0.5,0.5,6,6,km,1.0
20,20,6.293608903884888,359.4276530742645,3.3786511421203613,email-temp,-1,meanadd,50,all,adm,0.5,0.5,6,6,km,1.0
21,21,5.314457893371582,423.74413132667536,3.665350437164306,email-temp,-1,meanadd,50,all,adm,0.5,0.5,6,6,km,1.0
22,22,5.597859621047974,455.2358083724976,3.5462803840637207,email-temp,-1,meanadd,50,all,adm,0.5,0.5,6,6,km,1.0
23,23,5.784843444824219,439.3421800136566,3.9330573081970215,email-temp,-1,meanadd,50,all,adm,0.5,0.5,6,6,km,1.0
24,24,6.249796628952026,473.4551236629486,3.5968546867370605,email-temp,-1,meanadd,50,all,adm,0.5,0.5,6,6,km,1.0
25,25,6.431392431259155,447.4453110694885,3.6631848812103267,email-temp,-1,meanadd,50,all,adm,0.5,0.5,6,6,km,1.0
26,26,5.233607530593872,462.5133218765259,3.768614292144776,email-temp,-1,meanadd,50,all,adm,0.5,0.5,6,6,km,1.0
27,27,5.357635974884033,490.08403873443604,4.550938367843628,email-temp,-1,meanadd,50,all,adm,0.5,0.5,6,6,km,1.0
28,28,5.59856915473938,499.6328864097595,4.372437238693236,email-temp,-1,meanadd,50,all,adm,0.5,0.5,6,6,km,1.0
29,29,6.876431703567505,552.2087986469269,4.973047018051148,email-temp,-1,meanadd,50,all,adm,0.5,0.5,6,6,km,1.0
30,30,6.981785535812378,609.4558470249176,4.267552375793457,email-temp,-1,meanadd,50,all,adm,0.5,0.5,6,6,km,1.0
31,31,8.449470281600952,572.6636066436768,3.770331859588623,email-temp,-1,meanadd,50,all,adm,0.5,0.5,6,6,km,1.0
32,32,6.906710147857666,618.149827003479,4.071255683898927,email-temp,-1,meanadd,50,all,adm,0.5,0.5,6,6,km,1.0
33,33,6.511995077133179,611.6092643737792,5.568500757217407,email-temp,-1,meanadd,50,all,adm,0.5,0.5,6,6,km,1.0
34,34,6.708558559417725,727.0308065414429,3.7763946056365967,email-temp,-1,meanadd,50,all,adm,0.5,0.5,6,6,km,1.0
35,35,6.138611793518066,579.0680153369904,3.7387583255767822,email-temp,-1,meanadd,50,all,adm,0.5,0.5,6,6,km,1.0
36,36,6.307750225067139,588.050005197525,3.869296312332153,email-temp,-1,meanadd,50,all,adm,0.5,0.5,6,6,km,1.0
37,37,6.637932777404785,540.4702167510986,3.9452505111694336,email-temp,-1,meanadd,50,all,adm,0.5,0.5,6,6,km,1.0
38,38,6.685136556625366,766.2056062221527,7.527140617370605,email-temp,-1,meanadd,50,all,adm,0.5,0.5,6,6,km,1.0
39,39,7.1460931301116934,619.2807800769806,4.324810028076172,email-temp,-1,meanadd,50,all,adm,0.5,0.5,6,6,km,1.0
40,40,7.0585410594940186,812.8946616649628,6.204960823059082,email-temp,-1,meanadd,50,all,adm,0.5,0.5,6,6,km,1.0
41,41,13.76999545097351,792.6360654830933,4.348737955093384,email-temp,-1,meanadd,50,all,adm,0.5,0.5,6,6,km,1.0
42,42,7.663428783416747,713.7610800266266,4.514389753341675,email-temp,-1,meanadd,50,all,adm,0.5,0.5,6,6,km,1.0
43,43,7.812756538391112,1032.1356494426727,4.606971740722656,email-temp,-1,meanadd,50,all,adm,0.5,0.5,6,6,km,1.0
44,44,7.898283958435059,795.1402349472046,4.609837055206299,email-temp,-1,meanadd,50,all,adm,0.5,0.5,6,6,km,1.0
45,45,8.204933643341063,834.4261691570282,4.792918920516968,email-temp,-1,meanadd,50,all,adm,0.5,0.5,6,6,km,1.0
46,46,8.346142530441284,892.382381439209,4.794400930404663,email-temp,-1,meanadd,50,all,adm,0.5,0.5,6,6,km,1.0
47,47,8.711774110794067,946.3169662952423,4.926891565322876,email-temp,-1,meanadd,50,all,adm,0.5,0.5,6,6,km,1.0
48,48,8.816446304321289,828.3810348510742,4.921030282974243,email-temp,-1,meanadd,50,all,adm,0.5,0.5,6,6,km,1.0
49,49,9.304246425628662,808.2332060337068,5.260502338409424,email-temp,-1,meanadd,50,all,adm,0.5,0.5,6,6,km,1.0
0,0,4.519438028335571,2.3423566818237305,1.54756498336792,email-temp,-1,meanadd,50,all,adm,0.5,0.5,8,8,km,1.0
1,1,3.9158756732940674,25.554461240768433,1.610429048538208,email-temp,-1,meanadd,50,all,adm,0.5,0.5,8,8,km,1.0
2,2,3.3496439456939697,46.53352642059326,1.7979261875152588,email-temp,-1,meanadd,50,all,adm,0.5,0.5,8,8,km,1.0
3,3,3.4191405773162837,73.41729569435121,1.8511817455291748,email-temp,-1,meanadd,50,all,adm,0.5,0.5,8,8,km,1.0
4,4,4.00484299659729,138.35752129554749,2.07325291633606,email-temp,-1,meanadd,50,all,adm,0.5,0.5,8,8,km,1.0
5,5,3.9614529609680176,164.82958030700684,2.2827210426330566,email-temp,-1,meanadd,50,all,adm,0.5,0.5,8,8,km,1.0
6,6,3.9204118251800537,176.93622422218326,2.37747573852539,email-temp,-1,meanadd,50,all,adm,0.5,0.5,8,8,km,1.0
7,7,4.231916904449463,190.69914293289185,1.933835506439209,email-temp,-1,meanadd,50,all,adm,0.5,0.5,8,8,km,1.0
8,8,3.254850149154663,186.63069748878482,2.290208101272583,email-temp,-1,meanadd,50,all,adm,0.5,0.5,8,8,km,1.0
9,9,4.315255403518677,208.6887640953064,2.758342266082764,email-temp,-1,meanadd,50,all,adm,0.5,0.5,8,8,km,1.0
10,10,3.9409337043762207,240.62938475608826,2.9797110557556152,email-temp,-1,meanadd,50,all,adm,0.5,0.5,8,8,km,1.0
11,11,3.6430552005767822,238.99856805801392,2.472081661224365,email-temp,-1,meanadd,50,all,adm,0.5,0.5,8,8,km,1.0
12,12,3.898604869842529,258.0819191932678,2.8312337398529053,email-temp,-1,meanadd,50,all,adm,0.5,0.5,8,8,km,1.0
13,13,4.3632237911224365,254.43009614944458,3.451829195022583,email-temp,-1,meanadd,50,all,adm,0.5,0.5,8,8,km,1.0
14,14,4.444819450378418,272.2271761894226,2.46174693107605,email-temp,-1,meanadd,50,all,adm,0.5,0.5,8,8,km,1.0
15,15,5.160918712615967,326.4242444038391,2.914778232574463,email-temp,-1,meanadd,50,all,adm,0.5,0.5,8,8,km,1.0
16,16,4.974982261657715,351.7958664894104,2.9577012062072754,email-temp,-1,meanadd,50,all,adm,0.5,0.5,8,8,km,1.0
17,17,4.966775178909302,365.9150793552399,2.8298549652099614,email-temp,-1,meanadd,50,all,adm,0.5,0.5,8,8,km,1.0
18,18,4.544279098510742,344.8904435634613,3.6684536933898926,email-temp,-1,meanadd,50,all,adm,0.5,0.5,8,8,km,1.0
19,19,5.002181768417358,363.86197137832636,2.9548916816711426,email-temp,-1,meanadd,50,all,adm,0.5,0.5,8,8,km,1.0
20,20,5.050863981246948,336.91962265968317,3.2336423397064213,email-temp,-1,meanadd,50,all,adm,0.5,0.5,8,8,km,1.0
21,21,6.038039445877075,446.0568315982818,4.128217697143556,email-temp,-1,meanadd,50,all,adm,0.5,0.5,8,8,km,1.0
22,22,5.13839602470398,470.77807426452637,3.786157131195069,email-temp,-1,meanadd,50,all,adm,0.5,0.5,8,8,km,1.0
23,23,6.012198209762572,496.1648299694061,3.744794607162476,email-temp,-1,meanadd,50,all,adm,0.5,0.5,8,8,km,1.0
24,24,6.442568778991699,522.2598903179169,3.6552793979644775,email-temp,-1,meanadd,50,all,adm,0.5,0.5,8,8,km,1.0
25,25,6.558136224746704,521.6972012519836,3.5551059246063232,email-temp,-1,meanadd,50,all,adm,0.5,0.5,8,8,km,1.0
26,26,5.8830437660217285,519.9501621723175,3.94143009185791,email-temp,-1,meanadd,50,all,adm,0.5,0.5,8,8,km,1.0
27,27,5.528549432754517,559.8436346054077,3.636260271072388,email-temp,-1,meanadd,50,all,adm,0.5,0.5,8,8,km,1.0
28,28,5.741154193878174,595.8447480201721,3.8924405574798575,email-temp,-1,meanadd,50,all,adm,0.5,0.5,8,8,km,1.0
29,29,6.579331636428832,588.360497713089,4.854333877563477,email-temp,-1,meanadd,50,all,adm,0.5,0.5,8,8,km,1.0
30,30,6.5263612270355225,641.1779963970183,4.573384523391724,email-temp,-1,meanadd,50,all,adm,0.5,0.5,8,8,km,1.0
31,31,6.9285430908203125,653.6420428752898,3.983011484146118,email-temp,-1,meanadd,50,all,adm,0.5,0.5,8,8,km,1.0
32,32,6.041138648986816,708.8274669647217,4.2616493701934814,email-temp,-1,meanadd,50,all,adm,0.5,0.5,8,8,km,1.0
33,33,5.96328330039978,622.2524242401122,3.6951608657836914,email-temp,-1,meanadd,50,all,adm,0.5,0.5,8,8,km,1.0
34,34,6.042401552200317,758.318544626236,3.808836698532105,email-temp,-1,meanadd,50,all,adm,0.5,0.5,8,8,km,1.0
35,35,6.112685203552246,617.6809918880463,3.883946895599365,email-temp,-1,meanadd,50,all,adm,0.5,0.5,8,8,km,1.0
36,36,8.434474945068361,802.3399722576141,3.9769420623779297,email-temp,-1,meanadd,50,all,adm,0.5,0.5,8,8,km,1.0
37,37,6.4792542457580575,705.7120950222015,4.2043423652648935,email-temp,-1,meanadd,50,all,adm,0.5,0.5,8,8,km,1.0
38,38,6.885423421859741,691.050270318985,4.288297414779663,email-temp,-1,meanadd,50,all,adm,0.5,0.5,8,8,km,1.0
39,39,7.211336135864258,758.6178634166718,4.463006973266602,email-temp,-1,meanadd,50,all,adm,0.5,0.5,8,8,km,1.0
40,40,7.266296625137329,773.9607717990875,4.444468975067139,email-temp,-1,meanadd,50,all,adm,0.5,0.5,8,8,km,1.0
41,41,7.28341269493103,952.7127299308777,4.452722072601318,email-temp,-1,meanadd,50,all,adm,0.5,0.5,8,8,km,1.0
42,42,7.880049705505371,864.6341540813446,4.498143196105957,email-temp,-1,meanadd,50,all,adm,0.5,0.5,8,8,km,1.0
43,43,7.859653949737549,1041.1201131343844,4.642455339431763,email-temp,-1,meanadd,50,all,adm,0.5,0.5,8,8,km,1.0
44,44,8.058009624481201,915.6803121566772,4.73664402961731,email-temp,-1,meanadd,50,all,adm,0.5,0.5,8,8,km,1.0
45,45,8.343825578689575,1033.1857669353483,4.8439483642578125,email-temp,-1,meanadd,50,all,adm,0.5,0.5,8,8,km,1.0
46,46,8.536657571792603,906.8875739574432,4.916107654571533,email-temp,-1,meanadd,50,all,adm,0.5,0.5,8,8,km,1.0
47,47,8.821661233901976,983.7613122463226,5.0498785972595215,email-temp,-1,meanadd,50,all,adm,0.5,0.5,8,8,km,1.0
48,48,9.198100566864014,949.3954520225524,5.1430487632751465,email-temp,-1,meanadd,50,all,adm,0.5,0.5,8,8,km,1.0
49,49,9.359609842300417,914.7844531536102,5.113529443740845,email-temp,-1,meanadd,50,all,adm,0.5,0.5,8,8,km,1.0
0,0,5.204811096191406,9.644541263580322,1.2524268627166748,email-temp,-1,meanadd,50,all,adm,0.5,0.5,10,8,km,1.0
1,1,3.958248853683472,19.772400617599487,1.6229722499847412,email-temp,-1,meanadd,50,all,adm,0.5,0.5,10,8,km,1.0
2,2,3.714021921157837,54.36886715888977,1.6233811378479004,email-temp,-1,meanadd,50,all,adm,0.5,0.5,10,8,km,1.0
3,3,3.8751249313354488,87.03720736503601,1.7801036834716797,email-temp,-1,meanadd,50,all,adm,0.5,0.5,10,8,km,1.0
4,4,3.08141827583313,109.79134964942932,2.1473734378814697,email-temp,-1,meanadd,50,all,adm,0.5,0.5,10,8,km,1.0
5,5,3.933934211730957,121.39135479927064,2.3312580585479736,email-temp,-1,meanadd,50,all,adm,0.5,0.5,10,8,km,1.0
6,6,3.7736310958862314,158.88510751724243,2.488843441009521,email-temp,-1,meanadd,50,all,adm,0.5,0.5,10,8,km,1.0
7,7,3.5713198184967037,141.04931569099423,1.969224214553833,email-temp,-1,meanadd,50,all,adm,0.5,0.5,10,8,km,1.0
8,8,3.8387389183044434,171.7641749382019,2.511591911315918,email-temp,-1,meanadd,50,all,adm,0.5,0.5,10,8,km,1.0
9,9,4.259251832962036,189.76377177238464,2.2716450691223145,email-temp,-1,meanadd,50,all,adm,0.5,0.5,10,8,km,1.0
10,10,3.785048484802246,278.83793926239014,2.3513660430908203,email-temp,-1,meanadd,50,all,adm,0.5,0.5,10,8,km,1.0
11,11,4.337029457092285,235.55235958099362,2.524815797805786,email-temp,-1,meanadd,50,all,adm,0.5,0.5,10,8,km,1.0
12,12,3.994738101959229,273.989444732666,3.5560665130615234,email-temp,-1,meanadd,50,all,adm,0.5,0.5,10,8,km,1.0
