Unnamed: 0,t,clustering,gen_kg,gen_history,data,sample,strategy,n_sg,anony_mode,info_loss,alpha_adm,alpha_dm,k,w,calgo,max_dist
46,46,35.181095600128174,446.6012825965881,6.310426712036133,icews14,-1,equaladd,50,all,adm,0.5,0.5,10,4,km,1.0
47,47,36.56364035606384,249.9561102390289,6.522175312042236,icews14,-1,equaladd,50,all,adm,0.5,0.5,10,4,km,1.0
48,48,40.562573432922356,1774.2312579154968,7.326765775680543,icews14,-1,equaladd,50,all,adm,0.5,0.5,10,4,km,1.0
49,49,42.22146415710449,818.4650011062622,7.502838611602782,icews14,-1,equaladd,50,all,adm,0.5,0.5,10,4,km,1.0
0,0,1.6012012958526611,3.039762258529663,1.3089330196380615,icews14,-1,equaladd,50,all,adm,0.5,0.5,4,4,km,1.0
1,1,1.639312744140625,5.127898216247559,1.2560272216796875,icews14,-1,equaladd,50,all,adm,0.5,0.5,4,4,km,1.0
2,2,1.347764253616333,2.1095526218414307,1.5175607204437256,icews14,-1,equaladd,50,all,adm,0.5,0.5,4,4,km,1.0
3,3,1.6259863376617432,1.7332704067230225,1.3098974227905271,icews14,-1,equaladd,50,all,adm,0.5,0.5,4,4,km,1.0
4,4,1.5697021484375,4.816558837890625,1.3923349380493164,icews14,-1,equaladd,50,all,adm,0.5,0.5,4,4,km,1.0
5,5,1.603029489517212,2.1823740005493164,1.3296525478363037,icews14,-1,equaladd,50,all,adm,0.5,0.5,4,4,km,1.0
6,6,1.7947869300842283,3.06237268447876,1.3764665126800537,icews14,-1,equaladd,50,all,adm,0.5,0.5,4,4,km,1.0
7,7,1.588663101196289,2.6298577785491943,1.3833200931549072,icews14,-1,equaladd,50,all,adm,0.5,0.5,4,4,km,1.0
8,8,1.8026509284973145,15.904791355133055,1.4729251861572266,icews14,-1,equaladd,50,all,adm,0.5,0.5,4,4,km,1.0
9,9,2.180370569229126,14.618401288986206,1.5699257850646973,icews14,-1,equaladd,50,all,adm,0.5,0.5,4,4,km,1.0
10,10,2.1543891429901123,9.222536802291868,1.6148545742034912,icews14,-1,equaladd,50,all,adm,0.5,0.5,4,4,km,1.0
11,11,2.1258997917175293,3.583923816680908,1.5294570922851562,icews14,-1,equaladd,50,all,adm,0.5,0.5,4,4,km,1.0
12,12,2.29975962638855,39.292306184768684,1.6574382781982422,icews14,-1,equaladd,50,all,adm,0.5,0.5,4,4,km,1.0
13,13,2.4382479190826416,8.201030492782593,1.8577623367309568,icews14,-1,equaladd,50,all,adm,0.5,0.5,4,4,km,1.0
14,14,2.5285651683807373,31.60755157470703,1.7696802616119385,icews14,-1,equaladd,50,all,adm,0.5,0.5,4,4,km,1.0
15,15,2.922499656677246,3.2304503917694087,1.760340452194214,icews14,-1,equaladd,50,all,adm,0.5,0.5,4,4,km,1.0
16,16,3.061284303665161,22.66388702392578,1.7277591228485107,icews14,-1,equaladd,50,all,adm,0.5,0.5,4,4,km,1.0
17,17,3.018300294876098,10.995050430297852,1.814330816268921,icews14,-1,equaladd,50,all,adm,0.5,0.5,4,4,km,1.0
18,18,3.3668930530548096,23.050011396408078,1.9768307209014893,icews14,-1,equaladd,50,all,adm,0.5,0.5,4,4,km,1.0
19,19,4.296842813491821,8.704427003860474,1.9172031879425049,icews14,-1,equaladd,50,all,adm,0.5,0.5,4,4,km,1.0
20,20,4.154797554016113,106.33400630950928,2.0367994308471684,icews14,-1,equaladd,50,all,adm,0.5,0.5,4,4,km,1.0
21,21,4.6560657024383545,119.90399360656738,2.362746238708496,icews14,-1,equaladd,50,all,adm,0.5,0.5,4,4,km,1.0
22,22,5.073753118515015,24.70195341110229,2.0128836631774902,icews14,-1,equaladd,50,all,adm,0.5,0.5,4,4,km,1.0
23,23,4.829596042633057,17.856140613555905,1.7546751499176023,icews14,-1,equaladd,50,all,adm,0.5,0.5,4,4,km,1.0
24,24,5.5191969871521,90.54789519309998,2.344522714614868,icews14,-1,equaladd,50,all,adm,0.5,0.5,4,4,km,1.0
25,25,6.9124698638916025,35.40120005607604,2.1336429119110107,icews14,-1,equaladd,50,all,adm,0.5,0.5,4,4,km,1.0
26,26,6.5943450927734375,179.69190502166748,2.699880361557007,icews14,-1,equaladd,50,all,adm,0.5,0.5,4,4,km,1.0
27,27,9.131376504898073,20.43901252746582,2.23237681388855,icews14,-1,equaladd,50,all,adm,0.5,0.5,4,4,km,1.0
28,28,10.603575229644775,209.5838897228241,2.9864473342895512,icews14,-1,equaladd,50,all,adm,0.5,0.5,4,4,km,1.0
29,29,11.390324115753176,488.0075011253357,3.1151976585388184,icews14,-1,equaladd,50,all,adm,0.5,0.5,4,4,km,1.0
30,30,11.653995275497437,196.74132561683655,3.0243477821350098,icews14,-1,equaladd,50,all,adm,0.5,0.5,4,4,km,1.0
31,31,12.11391282081604,84.38609075546266,3.3020751476287837,icews14,-1,equaladd,50,all,adm,0.5,0.5,4,4,km,1.0
32,32,15.631248950958252,325.1936030387878,3.6868643760681152,icews14,-1,equaladd,50,all,adm,0.5,0.5,4,4,km,1.0
33,33,17.485913515090942,37.23009443283081,3.6530158519744873,icews14,-1,equaladd,50,all,adm,0.5,0.5,4,4,km,1.0
34,34,19.096995830535892,260.34698033332825,4.249955892562866,icews14,-1,equaladd,50,all,adm,0.5,0.5,4,4,km,1.0
35,35,18.15845227241516,188.02618265151975,3.947947025299072,icews14,-1,equaladd,50,all,adm,0.5,0.5,4,4,km,1.0
36,36,21.670111417770386,53.527230024337776,3.805886268615722,icews14,-1,equaladd,50,all,adm,0.5,0.5,4,4,km,1.0
37,37,24.963101863861084,266.8695521354676,4.887475728988648,icews14,-1,equaladd,50,all,adm,0.5,0.5,4,4,km,1.0
38,38,22.56957173347473,407.3091673851013,4.129555940628052,icews14,-1,equaladd,50,all,adm,0.5,0.5,4,4,km,1.0
39,39,24.368198156356808,333.8281009197235,4.9824650287628165,icews14,-1,equaladd,50,all,adm,0.5,0.5,4,4,km,1.0
40,40,28.884119272232056,2398.7851331233983,3.9646210670471187,icews14,-1,equaladd,50,all,adm,0.5,0.5,4,4,km,1.0
41,41,26.74739718437195,1969.0170164108279,3.70898699760437,icews14,-1,equaladd,50,all,adm,0.5,0.5,4,4,km,1.0
42,42,25.373388528823853,72.52662086486815,4.85640025138855,icews14,-1,equaladd,50,all,adm,0.5,0.5,4,4,km,1.0
43,43,35.82683777809143,54.79633569717407,7.330765724182129,icews14,-1,equaladd,50,all,adm,0.5,0.5,4,4,km,1.0
44,44,34.41365218162537,64.72718954086304,4.3468265533447275,icews14,-1,equaladd,50,all,adm,0.5,0.5,4,4,km,1.0
45,45,36.74833202362061,1464.4674983024595,7.0918128490448,icews14,-1,equaladd,50,all,adm,0.5,0.5,4,4,km,1.0
46,46,54.41484689712525,1470.5837788581848,4.515037059783936,icews14,-1,equaladd,50,all,adm,0.5,0.5,4,4,km,1.0
47,47,30.6574182510376,891.3229250907898,4.741331577301025,icews14,-1,equaladd,50,all,adm,0.5,0.5,4,4,km,1.0
48,48,35.06525778770447,2873.134213924408,4.973569393157959,icews14,-1,equaladd,50,all,adm,0.5,0.5,4,4,km,1.0
49,49,35.265479326248176,370.7422437667847,5.22373628616333,icews14,-1,equaladd,50,all,adm,0.5,0.5,4,4,km,1.0
0,0,1.40033221244812,2.5528573989868164,1.1511294841766355,icews14,-1,equaladd,50,all,adm,0.5,0.5,2,6,km,1.0
1,1,1.82263445854187,5.6819396018981925,1.297443389892578,icews14,-1,equaladd,50,all,adm,0.5,0.5,2,6,km,1.0
2,2,1.4362397193908691,3.4982049465179443,1.198462963104248,icews14,-1,equaladd,50,all,adm,0.5,0.5,2,6,km,1.0
3,3,1.4397175312042236,4.257762908935547,1.4478483200073242,icews14,-1,equaladd,50,all,adm,0.5,0.5,2,6,km,1.0
4,4,1.3295328617095947,12.252914428710938,1.4644286632537842,icews14,-1,equaladd,50,all,adm,0.5,0.5,2,6,km,1.0
5,5,1.8645787239074707,7.1782519817352295,1.2516791820526123,icews14,-1,equaladd,50,all,adm,0.5,0.5,2,6,km,1.0
6,6,1.898689031600952,11.602317094802856,1.5488762855529783,icews14,-1,equaladd,50,all,adm,0.5,0.5,2,6,km,1.0
7,7,1.8620195388793943,36.06078124046326,1.5836668014526367,icews14,-1,equaladd,50,all,adm,0.5,0.5,2,6,km,1.0
8,8,1.982106685638428,14.074375867843628,1.6512246131896973,icews14,-1,equaladd,50,all,adm,0.5,0.5,2,6,km,1.0
9,9,1.9005825519561768,20.135146141052246,1.57307767868042,icews14,-1,equaladd,50,all,adm,0.5,0.5,2,6,km,1.0
10,10,1.837031841278076,23.69157218933105,1.377941608428955,icews14,-1,equaladd,50,all,adm,0.5,0.5,2,6,km,1.0
11,11,2.3784596920013428,10.683066844940186,1.6511375904083252,icews14,-1,equaladd,50,all,adm,0.5,0.5,2,6,km,1.0
12,12,2.7817859649658203,33.65652632713318,1.4259955883026123,icews14,-1,equaladd,50,all,adm,0.5,0.5,2,6,km,1.0
13,13,2.9206256866455083,32.437429666519165,1.7839400768280032,icews14,-1,equaladd,50,all,adm,0.5,0.5,2,6,km,1.0
14,14,2.8917877674102783,25.593234300613407,1.7211318016052246,icews14,-1,equaladd,50,all,adm,0.5,0.5,2,6,km,1.0
15,15,2.7220144271850586,10.448824882507324,1.7851097583770752,icews14,-1,equaladd,50,all,adm,0.5,0.5,2,6,km,1.0
16,16,2.39802360534668,13.53261947631836,1.790987253189087,icews14,-1,equaladd,50,all,adm,0.5,0.5,2,6,km,1.0
17,17,3.471003293991089,14.202235460281372,1.6749534606933594,icews14,-1,equaladd,50,all,adm,0.5,0.5,2,6,km,1.0
18,18,3.3200867176055913,27.454044580459595,2.1132073402404785,icews14,-1,equaladd,50,all,adm,0.5,0.5,2,6,km,1.0
19,19,4.3995089530944815,51.83825659751892,1.8127789497375488,icews14,-1,equaladd,50,all,adm,0.5,0.5,2,6,km,1.0
20,20,4.761527061462402,21.444842815399173,1.9298133850097656,icews14,-1,equaladd,50,all,adm,0.5,0.5,2,6,km,1.0
21,21,4.842142581939697,12.791969537734985,2.212423324584961,icews14,-1,equaladd,50,all,adm,0.5,0.5,2,6,km,1.0
22,22,5.084686279296875,58.67144632339478,1.7374236583709717,icews14,-1,equaladd,50,all,adm,0.5,0.5,2,6,km,1.0
23,23,5.5064353942871085,30.001416206359863,1.704676389694214,icews14,-1,equaladd,50,all,adm,0.5,0.5,2,6,km,1.0
24,24,6.4259727001190186,122.72360253334044,2.577704906463623,icews14,-1,equaladd,50,all,adm,0.5,0.5,2,6,km,1.0
25,25,6.2223753929138175,325.86438059806824,2.294771671295166,icews14,-1,equaladd,50,all,adm,0.5,0.5,2,6,km,1.0
26,26,6.885763645172119,58.651306867599494,2.533087015151977,icews14,-1,equaladd,50,all,adm,0.5,0.5,2,6,km,1.0
27,27,7.5690882205963135,153.35886931419373,2.3467342853546143,icews14,-1,equaladd,50,all,adm,0.5,0.5,2,6,km,1.0
28,28,9.662223100662233,141.4304072856903,2.2882192134857178,icews14,-1,equaladd,50,all,adm,0.5,0.5,2,6,km,1.0
29,29,9.07020831108093,59.20066785812378,2.77945876121521,icews14,-1,equaladd,50,all,adm,0.5,0.5,2,6,km,1.0
30,30,11.745796918869019,423.4819104671478,3.1069302558898926,icews14,-1,equaladd,50,all,adm,0.5,0.5,2,6,km,1.0
31,31,12.751058101654053,186.50052356719968,2.7189295291900635,icews14,-1,equaladd,50,all,adm,0.5,0.5,2,6,km,1.0
32,32,12.466739654541016,421.8760097026825,3.262647151947021,icews14,-1,equaladd,50,all,adm,0.5,0.5,2,6,km,1.0
33,33,14.611653804779053,61.155251741409295,3.184088706970215,icews14,-1,equaladd,50,all,adm,0.5,0.5,2,6,km,1.0
34,34,14.576200246810913,61.821213006973274,3.7861750125885014,icews14,-1,equaladd,50,all,adm,0.5,0.5,2,6,km,1.0
35,35,16.070752143859867,293.19888877868647,3.2882692813873287,icews14,-1,equaladd,50,all,adm,0.5,0.5,2,6,km,1.0
36,36,18.312707424163822,36.84213376045228,4.563204765319824,icews14,-1,equaladd,50,all,adm,0.5,0.5,2,6,km,1.0
37,37,21.43844437599182,1515.0799210071564,3.449171304702759,icews14,-1,equaladd,50,all,adm,0.5,0.5,2,6,km,1.0
38,38,20.46662378311157,270.92304468154913,3.971477508544922,icews14,-1,equaladd,50,all,adm,0.5,0.5,2,6,km,1.0
39,39,23.079853773117065,168.9838628768921,4.225752353668213,icews14,-1,equaladd,50,all,adm,0.5,0.5,2,6,km,1.0
40,40,23.112529277801514,170.29667639732358,3.5533390045166016,icews14,-1,equaladd,50,all,adm,0.5,0.5,2,6,km,1.0
41,41,26.448078632354736,618.4890959262847,4.2125933170318595,icews14,-1,equaladd,50,all,adm,0.5,0.5,2,6,km,1.0
42,42,26.325334548950195,1058.6808173656464,4.0350518226623535,icews14,-1,equaladd,50,all,adm,0.5,0.5,2,6,km,1.0
43,43,26.812259912490845,2098.0203680992126,3.49181866645813,icews14,-1,equaladd,50,all,adm,0.5,0.5,2,6,km,1.0
44,44,29.80580019950867,1396.670336008072,3.6347947120666495,icews14,-1,equaladd,50,all,adm,0.5,0.5,2,6,km,1.0
45,45,23.07180666923523,367.30019569396967,3.991334438323975,icews14,-1,equaladd,50,all,adm,0.5,0.5,2,6,km,1.0
46,46,25.477835416793823,158.2450814247131,3.910722255706787,icews14,-1,equaladd,50,all,adm,0.5,0.5,2,6,km,1.0
47,47,26.392859697341922,804.6281847953796,4.248917818069458,icews14,-1,equaladd,50,all,adm,0.5,0.5,2,6,km,1.0
48,48,34.05152702331543,625.9848535060883,4.361025094985962,icews14,-1,equaladd,50,all,adm,0.5,0.5,2,6,km,1.0
49,49,30.52943205833435,3164.036000728607,4.535097122192383,icews14,-1,equaladd,50,all,adm,0.5,0.5,2,6,km,1.0
