Unnamed: 0,t,clustering,gen_kg,gen_history,data,sample,strategy,n_sg,anony_mode,info_loss,alpha_adm,alpha_dm,k,w,calgo,max_dist,algo,galgo
0,3,7.935630798339844,417.716171503067,1.3330090045928955,email-temp,-1,meanadd,50,all,adm,0.5,0.5,4,1,km,1.0,ctkga,ad2
0,2,7.175940752029419,389.1003317832947,1.3504607677459717,email-temp,-1,meanadd,50,all,adm,0.5,0.5,10,6,km,1.0,ctkga,ad2
0,2,8.266088962554933,332.2680456638336,1.3164308071136477,email-temp,-1,meanadd,50,all,adm,0.5,0.5,2,6,km,1.0,ctkga,ad2
0,3,7.937185525894165,418.77337050437933,1.2958872318267822,email-temp,-1,meanadd,50,all,adm,0.5,0.5,4,8,km,1.0,ctkga,ad2
0,2,8.470580577850344,336.1571998596192,1.3451409339904783,email-temp,-1,meanadd,50,all,adm,0.5,0.5,2,8,km,1.0,ctkga,ad2
0,3,8.022346973419191,399.55996990203863,1.0816466808319092,email-temp,-1,meanadd,50,all,adm,0.5,0.5,4,4,km,1.0,ctkga,ad2
0,2,7.820662498474121,351.6475839614868,1.33428692817688,email-temp,-1,meanadd,50,all,adm,0.5,0.5,4,2,km,1.0,ctkga,ad2
0,1,6.9999938011169425,294.729926109314,1.2864603996276855,email-temp,-1,meanadd,50,all,adm,0.5,0.5,8,1,km,1.0,ctkga,ad2
0,3,7.970321655273437,416.4088659286499,1.3330221176147459,email-temp,-1,meanadd,50,all,adm,0.5,0.5,4,2,km,1.0,ctkga,ad2
0,0,5.86515736579895,181.87431073188785,1.3031814098358154,email-temp,-1,meanadd,50,all,adm,0.5,0.5,8,1,km,1.0,ctkga,ad2
0,0,6.745269536972046,173.9738485813141,1.3612070083618164,email-temp,-1,meanadd,50,all,adm,0.5,0.5,2,6,km,1.0,ctkga,ad2
0,2,7.639811992645264,336.6658351421356,1.3133771419525146,email-temp,-1,meanadd,50,all,adm,0.5,0.5,4,1,km,1.0,ctkga,ad2
0,2,7.435420036315918,361.3287887573242,1.3434312343597412,email-temp,-1,meanadd,50,all,adm,0.5,0.5,4,4,km,1.0,ctkga,ad2
0,1,6.648273706436157,279.4477355480194,1.3299684524536133,email-temp,-1,meanadd,50,all,adm,0.5,0.5,6,2,km,1.0,ctkga,ad2
0,3,7.43875241279602,453.1349260807037,1.3221428394317627,email-temp,-1,meanadd,50,all,adm,0.5,0.5,10,2,km,1.0,ctkga,ad2
