Unnamed: 0,t,clustering,gen_kg,gen_history,data,sample,strategy,n_sg,anony_mode,info_loss,alpha_adm,alpha_dm,k,w,calgo,max_dist,algo,galgo
0,2,267.43336653709406,1.9073486328125e-06,10.660154581069945,yago,-1,equaladd,50,only_clusters,adm,0.5,0.5,8,2,km,1.0,ctkga,ad2
0,4,503.00581336021423,1.9073486328125e-06,19.434715986251828,yago,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,1,km,1.0,ctkga,ad2
0,6,241.6588237285614,2.6226043701171875e-06,35.405875444412224,yago,-1,equaladd,50,only_clusters,adm,0.5,0.5,6,4,km,1.0,ctkga,ad2
0,8,651.8741002082825,3.0994415283203125e-06,33.57227063179016,yago,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,1,km,1.0,ctkga,ad2
0,2,220.5327229499817,1.9073486328125e-06,13.284247159957886,yago,-1,equaladd,50,only_clusters,adm,0.5,0.5,8,6,km,1.0,ctkga,ad2
0,2,289.2485105991364,2.1457672119140625e-06,14.173080682754517,yago,-1,equaladd,50,only_clusters,adm,0.5,0.5,4,6,km,1.0,ctkga,ad2
0,1,205.63228845596316,2.6226043701171875e-06,8.447143316268921,yago,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,8,km,1.0,ctkga,ad2
0,2,216.05452990531919,1.6689300537109375e-06,12.592444896697998,yago,-1,equaladd,50,only_clusters,adm,0.5,0.5,2,4,km,1.0,ctkga,ad2
0,0,561.2236294746399,4.291534423828125e-06,3.7534885406494136,yago,-1,equaladd,50,only_clusters,adm,0.5,0.5,4,8,km,1.0,ctkga,ad2
0,5,229.2160904407501,1.6689300537109375e-06,19.760878801345825,yago,-1,equaladd,50,only_clusters,adm,0.5,0.5,2,6,km,1.0,ctkga,ad2
0,4,217.26151061058044,1.6689300537109375e-06,28.70222568511963,yago,-1,equaladd,50,only_clusters,adm,0.5,0.5,8,2,km,1.0,ctkga,ad2
0,6,244.80885004997253,4.76837158203125e-06,32.135051488876336,yago,-1,equaladd,50,only_clusters,adm,0.5,0.5,4,8,km,1.0,ctkga,ad2
0,4,234.33699011802673,2.384185791015625e-06,13.15430235862732,yago,-1,equaladd,50,only_clusters,adm,0.5,0.5,2,8,km,1.0,ctkga,ad2
0,9,270.32425904273987,2.1457672119140625e-06,33.15370678901673,yago,-1,equaladd,50,only_clusters,adm,0.5,0.5,8,6,km,1.0,ctkga,ad2
0,3,220.82545948028562,1.6689300537109375e-06,21.312212467193607,yago,-1,equaladd,50,only_clusters,adm,0.5,0.5,8,2,km,1.0,ctkga,ad2
0,5,271.11086344718933,2.1457672119140625e-06,39.675309419631965,yago,-1,equaladd,50,only_clusters,adm,0.5,0.5,8,2,km,1.0,ctkga,ad2
0,5,540.2585349082947,1.6689300537109375e-06,18.55275678634644,yago,-1,equaladd,50,only_clusters,adm,0.5,0.5,6,1,km,1.0,ctkga,ad2
0,0,705.8560237884521,0.00012087821960449221,4.787226915359497,yago,-1,equaladd,50,only_clusters,adm,0.5,0.5,4,4,km,1.0,ctkga,ad2
0,8,266.3752422332764,2.6226043701171875e-06,34.31974029541016,yago,-1,equaladd,50,only_clusters,adm,0.5,0.5,8,2,km,1.0,ctkga,ad2
0,9,267.6953604221344,1.9073486328125e-06,36.333650827407844,yago,-1,equaladd,50,only_clusters,adm,0.5,0.5,2,2,km,1.0,ctkga,ad2
0,8,284.1444160938263,2.384185791015625e-06,33.512702703475945,yago,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,4,km,1.0,ctkga,ad2
0,10,250.11506366729736,2.1457672119140625e-06,35.47870397567749,yago,-1,equaladd,50,only_clusters,adm,0.5,0.5,8,6,km,1.0,ctkga,ad2
0,2,220.4898190498352,9.5367431640625e-07,21.221656322479244,yago,-1,equaladd,50,only_clusters,adm,0.5,0.5,8,4,km,1.0,ctkga,ad2
0,8,577.2690134048463,3.0994415283203125e-06,36.66415691375733,yago,-1,equaladd,50,only_clusters,adm,0.5,0.5,6,1,km,1.0,ctkga,ad2
0,1,564.0876717567444,1.6689300537109375e-06,6.1112024784088135,yago,-1,equaladd,50,only_clusters,adm,0.5,0.5,4,1,km,1.0,ctkga,ad2
0,9,238.45015978813169,2.6226043701171875e-06,28.798875331878662,yago,-1,equaladd,50,only_clusters,adm,0.5,0.5,2,6,km,1.0,ctkga,ad2
0,3,219.03548336029053,1.1920928955078123e-06,8.723309278488161,yago,-1,equaladd,50,only_clusters,adm,0.5,0.5,2,6,km,1.0,ctkga,ad2
0,9,254.40522575378415,1.9073486328125e-06,46.8663911819458,yago,-1,equaladd,50,only_clusters,adm,0.5,0.5,4,2,km,1.0,ctkga,ad2
0,3,304.90650963783264,1.9073486328125e-06,8.540179491043089,yago,-1,equaladd,50,only_clusters,adm,0.5,0.5,2,4,km,1.0,ctkga,ad2
0,6,247.4430446624756,2.1457672119140625e-06,23.592260599136356,yago,-1,equaladd,50,only_clusters,adm,0.5,0.5,4,2,km,1.0,ctkga,ad2
0,7,460.901784658432,2.384185791015625e-06,27.961477518081665,yago,-1,equaladd,50,only_clusters,adm,0.5,0.5,8,1,km,1.0,ctkga,ad2
0,5,512.5296025276184,1.9073486328125e-06,31.788247108459476,yago,-1,equaladd,50,only_clusters,adm,0.5,0.5,8,1,km,1.0,ctkga,ad2
0,0,475.56937313079834,1.6689300537109375e-06,5.774903297424316,yago,-1,equaladd,50,only_clusters,adm,0.5,0.5,8,6,km,1.0,ctkga,ad2
0,6,276.50420928001404,2.1457672119140625e-06,23.003381490707397,yago,-1,equaladd,50,only_clusters,adm,0.5,0.5,8,2,km,1.0,ctkga,ad2
0,4,228.49000215530398,1.6689300537109375e-06,19.347719192504886,yago,-1,equaladd,50,only_clusters,adm,0.5,0.5,2,6,km,1.0,ctkga,ad2
0,10,233.9701030254364,2.1457672119140625e-06,31.188275575637817,yago,-1,equaladd,50,only_clusters,adm,0.5,0.5,6,2,km,1.0,ctkga,ad2
0,0,478.07063698768616,2.1457672119140625e-06,4.276867866516113,yago,-1,equaladd,50,only_clusters,adm,0.5,0.5,6,6,km,1.0,ctkga,ad2
0,3,539.3499956130981,1.6689300537109375e-06,15.8867769241333,yago,-1,equaladd,50,only_clusters,adm,0.5,0.5,6,1,km,1.0,ctkga,ad2
0,7,232.29274344444275,1.6689300537109375e-06,22.5048303604126,yago,-1,equaladd,50,only_clusters,adm,0.5,0.5,6,4,km,1.0,ctkga,ad2
0,5,755.6253845691681,2.86102294921875e-06,12.245375633239744,yago,-1,equaladd,50,only_clusters,adm,0.5,0.5,2,1,km,1.0,ctkga,ad2
0,7,222.20899271965027,2.384185791015625e-06,28.85359239578247,yago,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,6,km,1.0,ctkga,ad2
0,1,226.96715712547302,1.9073486328125e-06,5.1697211265563965,yago,-1,equaladd,50,only_clusters,adm,0.5,0.5,2,4,km,1.0,ctkga,ad2
0,2,237.8869948387146,2.1457672119140625e-06,11.874128103256226,yago,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,4,km,1.0,ctkga,ad2
0,9,264.89456963539124,2.384185791015625e-06,32.87313437461853,yago,-1,equaladd,50,only_clusters,adm,0.5,0.5,8,2,km,1.0,ctkga,ad2
0,3,222.5673394203186,2.1457672119140625e-06,12.66914677619934,yago,-1,equaladd,50,only_clusters,adm,0.5,0.5,6,6,km,1.0,ctkga,ad2
0,1,258.71360874176025,1.6689300537109375e-06,6.026177167892456,yago,-1,equaladd,50,only_clusters,adm,0.5,0.5,4,6,km,1.0,ctkga,ad2
0,4,218.12589406967163,1.9073486328125e-06,18.93418955802917,yago,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,4,km,1.0,ctkga,ad2
0,4,240.1240260601044,2.1457672119140625e-06,29.53635406494141,yago,-1,equaladd,50,only_clusters,adm,0.5,0.5,8,4,km,1.0,ctkga,ad2
0,7,268.1772427558899,2.384185791015625e-06,23.71292042732239,yago,-1,equaladd,50,only_clusters,adm,0.5,0.5,6,2,km,1.0,ctkga,ad2
0,7,219.8896782398224,1.9073486328125e-06,22.98718237876892,yago,-1,equaladd,50,only_clusters,adm,0.5,0.5,6,6,km,1.0,ctkga,ad2
0,4,210.44062304496762,3.5762786865234375e-06,13.052729845046995,yago,-1,equaladd,50,only_clusters,adm,0.5,0.5,4,8,km,1.0,ctkga,ad2
0,6,230.2782232761383,1.9073486328125e-06,26.45961618423462,yago,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,8,km,1.0,ctkga,ad2
0,10,350.32721519470215,1.9073486328125e-06,39.68836212158203,yago,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,2,km,1.0,ctkga,ad2
0,4,220.51823830604556,1.9073486328125e-06,15.18284821510315,yago,-1,equaladd,50,only_clusters,adm,0.5,0.5,6,6,km,1.0,ctkga,ad2
0,2,697.2029957771301,1.9073486328125e-06,7.0216052532196045,yago,-1,equaladd,50,only_clusters,adm,0.5,0.5,2,1,km,1.0,ctkga,ad2
0,3,232.61390709877014,2.384185791015625e-06,14.022238731384276,yago,-1,equaladd,50,only_clusters,adm,0.5,0.5,8,8,km,1.0,ctkga,ad2
0,0,497.99145698547363,3.0994415283203125e-06,6.359354019165039,yago,-1,equaladd,50,only_clusters,adm,0.5,0.5,4,1,km,1.0,ctkga,ad2
0,1,493.26319575309753,2.1457672119140625e-06,11.217275857925415,yago,-1,equaladd,50,only_clusters,adm,0.5,0.5,6,1,km,1.0,ctkga,ad2
0,0,447.6603009700775,2.1457672119140625e-06,7.746220111846924,yago,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,1,km,1.0,ctkga,ad2
0,5,279.6374588012696,2.384185791015625e-06,19.053246021270756,yago,-1,equaladd,50,only_clusters,adm,0.5,0.5,6,8,km,1.0,ctkga,ad2
0,7,569.7598714828491,1.9073486328125e-06,19.4927990436554,yago,-1,equaladd,50,only_clusters,adm,0.5,0.5,4,1,km,1.0,ctkga,ad2
0,4,271.59872388839716,1.6689300537109375e-06,12.8903226852417,yago,-1,equaladd,50,only_clusters,adm,0.5,0.5,4,4,km,1.0,ctkga,ad2
0,10,233.3213346004486,2.6226043701171875e-06,39.05732488632202,yago,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,6,km,1.0,ctkga,ad2
0,8,232.90343046188354,2.384185791015625e-06,32.92444896697998,yago,-1,equaladd,50,only_clusters,adm,0.5,0.5,2,6,km,1.0,ctkga,ad2
0,1,237.8410460948944,1.9073486328125e-06,9.6553156375885,yago,-1,equaladd,50,only_clusters,adm,0.5,0.5,2,6,km,1.0,ctkga,ad2
0,5,276.9787938594818,2.384185791015625e-06,20.698143720626828,yago,-1,equaladd,50,only_clusters,adm,0.5,0.5,8,6,km,1.0,ctkga,ad2
0,2,216.00403690338132,1.6689300537109375e-06,12.881466627120972,yago,-1,equaladd,50,only_clusters,adm,0.5,0.5,2,2,km,1.0,ctkga,ad2
0,9,248.4271466732025,1.9073486328125e-06,23.272029876708984,yago,-1,equaladd,50,only_clusters,adm,0.5,0.5,4,4,km,1.0,ctkga,ad2
0,9,234.78997659683228,2.1457672119140625e-06,35.289290428161614,yago,-1,equaladd,50,only_clusters,adm,0.5,0.5,2,4,km,1.0,ctkga,ad2
0,1,210.43162488937375,1.6689300537109375e-06,10.918887853622437,yago,-1,equaladd,50,only_clusters,adm,0.5,0.5,6,6,km,1.0,ctkga,ad2
0,1,639.3389489650726,2.1457672119140625e-06,5.279691457748413,yago,-1,equaladd,50,only_clusters,adm,0.5,0.5,2,1,km,1.0,ctkga,ad2
0,0,548.8493196964264,2.384185791015625e-06,7.408682823181152,yago,-1,equaladd,50,only_clusters,adm,0.5,0.5,6,4,km,1.0,ctkga,ad2
0,0,707.5430827140808,2.1457672119140625e-06,7.041121959686278,yago,-1,equaladd,50,only_clusters,adm,0.5,0.5,4,2,km,1.0,ctkga,ad2
0,8,442.36508440971375,1.6689300537109375e-06,30.541423320770264,yago,-1,equaladd,50,only_clusters,adm,0.5,0.5,8,1,km,1.0,ctkga,ad2
0,0,489.0953679084778,1.9073486328125e-06,4.83627462387085,yago,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,8,km,1.0,ctkga,ad2
0,10,245.67832016944885,1.6689300537109375e-06,37.50473070144653,yago,-1,equaladd,50,only_clusters,adm,0.5,0.5,8,2,km,1.0,ctkga,ad2
0,3,262.1491680145264,2.1457672119140625e-06,15.612653255462645,yago,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,4,km,1.0,ctkga,ad2
0,9,709.5784850120544,2.384185791015625e-06,30.60424113273621,yago,-1,equaladd,50,only_clusters,adm,0.5,0.5,2,1,km,1.0,ctkga,ad2
0,0,433.4663743972778,2.1457672119140625e-06,7.017052412033081,yago,-1,equaladd,50,only_clusters,adm,0.5,0.5,8,2,km,1.0,ctkga,ad2
0,6,216.4116780757904,1.6689300537109375e-06,26.044703483581547,yago,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,2,km,1.0,ctkga,ad2
0,1,208.3610076904297,2.384185791015625e-06,13.501325607299805,yago,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,4,km,1.0,ctkga,ad2
0,7,272.57661128044134,2.384185791015625e-06,22.892066717147827,yago,-1,equaladd,50,only_clusters,adm,0.5,0.5,6,8,km,1.0,ctkga,ad2
0,0,508.7453374862671,2.1457672119140625e-06,4.744623899459839,yago,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,4,km,1.0,ctkga,ad2
0,3,215.02339100837708,2.1457672119140625e-06,8.827286720275879,yago,-1,equaladd,50,only_clusters,adm,0.5,0.5,2,8,km,1.0,ctkga,ad2
0,1,214.7233953475952,2.384185791015625e-06,8.445049524307251,yago,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,2,km,1.0,ctkga,ad2
0,2,445.2385404109955,2.1457672119140625e-06,12.784013748168945,yago,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,1,km,1.0,ctkga,ad2
0,8,231.50499033927917,2.6226043701171875e-06,32.94943141937256,yago,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,8,km,1.0,ctkga,ad2
0,10,281.2673070430756,1.6689300537109375e-06,27.322357416152954,yago,-1,equaladd,50,only_clusters,adm,0.5,0.5,4,4,km,1.0,ctkga,ad2
0,3,263.2696402072906,1.9073486328125e-06,17.07745099067688,yago,-1,equaladd,50,only_clusters,adm,0.5,0.5,6,8,km,1.0,ctkga,ad2
0,9,565.8908755779266,2.384185791015625e-06,30.260880708694454,yago,-1,equaladd,50,only_clusters,adm,0.5,0.5,4,1,km,1.0,ctkga,ad2
0,5,281.15967178344727,1.9073486328125e-06,22.245803594589233,yago,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,4,km,1.0,ctkga,ad2
0,1,274.11194086074835,1.6689300537109375e-06,14.642590045928955,yago,-1,equaladd,50,only_clusters,adm,0.5,0.5,8,8,km,1.0,ctkga,ad2
0,9,228.5802481174469,1.430511474609375e-06,36.385771751403816,yago,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,4,km,1.0,ctkga,ad2
0,0,564.169331073761,2.384185791015625e-06,4.787023067474365,yago,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,2,km,1.0,ctkga,ad2
0,6,818.2982182502748,2.6226043701171875e-06,25.942293167114254,yago,-1,equaladd,50,only_clusters,adm,0.5,0.5,2,1,km,1.0,ctkga,ad2
0,5,458.8075592517853,2.1457672119140625e-06,33.573167085647576,yago,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,1,km,1.0,ctkga,ad2
0,0,528.1729726791382,1.9073486328125e-06,4.483349323272705,yago,-1,equaladd,50,only_clusters,adm,0.5,0.5,8,4,km,1.0,ctkga,ad2
0,2,274.78740334510803,2.1457672119140625e-06,9.729673147201536,yago,-1,equaladd,50,only_clusters,adm,0.5,0.5,6,2,km,1.0,ctkga,ad2
0,2,237.62630319595337,1.6689300537109375e-06,12.462167263031006,yago,-1,equaladd,50,only_clusters,adm,0.5,0.5,6,6,km,1.0,ctkga,ad2
0,7,265.5788805484772,2.1457672119140625e-06,25.28194284439087,yago,-1,equaladd,50,only_clusters,adm,0.5,0.5,2,8,km,1.0,ctkga,ad2
0,8,263.6531140804291,1.6689300537109375e-06,31.92126727104187,yago,-1,equaladd,50,only_clusters,adm,0.5,0.5,2,4,km,1.0,ctkga,ad2
0,1,274.71452832221985,1.9073486328125e-06,7.810284852981567,yago,-1,equaladd,50,only_clusters,adm,0.5,0.5,8,4,km,1.0,ctkga,ad2
0,0,482.5867710113525,2.384185791015625e-06,6.187130451202393,yago,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,6,km,1.0,ctkga,ad2
0,2,499.3925287723541,1.6689300537109375e-06,11.052989721298218,yago,-1,equaladd,50,only_clusters,adm,0.5,0.5,8,1,km,1.0,ctkga,ad2
0,8,285.0250174999237,1.430511474609375e-06,33.07450819015503,yago,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,2,km,1.0,ctkga,ad2
0,6,275.38960790634155,1.6689300537109375e-06,24.58329701423645,yago,-1,equaladd,50,only_clusters,adm,0.5,0.5,6,6,km,1.0,ctkga,ad2
0,9,293.4837350845337,2.6226043701171875e-06,37.62876868247986,yago,-1,equaladd,50,only_clusters,adm,0.5,0.5,6,6,km,1.0,ctkga,ad2
0,2,210.71889352798462,1.6689300537109375e-06,12.0370831489563,yago,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,8,km,1.0,ctkga,ad2
0,10,515.0601563453673,1.9073486328125e-06,39.791499614715576,yago,-1,equaladd,50,only_clusters,adm,0.5,0.5,8,1,km,1.0,ctkga,ad2
0,2,307.87812733650213,4.291534423828125e-06,8.407995223999022,yago,-1,equaladd,50,only_clusters,adm,0.5,0.5,4,8,km,1.0,ctkga,ad2
0,6,242.77250480651853,2.6226043701171875e-06,42.73176503181458,yago,-1,equaladd,50,only_clusters,adm,0.5,0.5,8,8,km,1.0,ctkga,ad2
0,5,222.4137041568756,4.76837158203125e-06,15.275352478027346,yago,-1,equaladd,50,only_clusters,adm,0.5,0.5,4,8,km,1.0,ctkga,ad2
0,5,311.43603539466864,2.1457672119140625e-06,14.932580947875975,yago,-1,equaladd,50,only_clusters,adm,0.5,0.5,4,2,km,1.0,ctkga,ad2
0,4,209.09137773513797,1.430511474609375e-06,18.74567651748657,yago,-1,equaladd,50,only_clusters,adm,0.5,0.5,2,2,km,1.0,ctkga,ad2
0,10,424.63639402389526,2.6226043701171875e-06,41.14677810668945,yago,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,1,km,1.0,ctkga,ad2
0,3,231.2455916404724,1.9073486328125e-06,15.96917963027954,yago,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,6,km,1.0,ctkga,ad2
0,0,649.3592665195465,1.6689300537109375e-06,4.3909151554107675,yago,-1,equaladd,50,only_clusters,adm,0.5,0.5,6,8,km,1.0,ctkga,ad2
0,4,284.34376788139343,2.6226043701171875e-06,19.086098194122318,yago,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,6,km,1.0,ctkga,ad2
0,1,239.00238752365112,1.9073486328125e-06,10.799849033355713,yago,-1,equaladd,50,only_clusters,adm,0.5,0.5,6,4,km,1.0,ctkga,ad2
0,1,227.78755760192868,1.9073486328125e-06,8.279297113418579,yago,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,6,km,1.0,ctkga,ad2
0,1,264.63713812828064,2.384185791015625e-06,12.907675743103027,yago,-1,equaladd,50,only_clusters,adm,0.5,0.5,6,8,km,1.0,ctkga,ad2
0,2,211.2758777141571,2.1457672119140625e-06,11.960759401321411,yago,-1,equaladd,50,only_clusters,adm,0.5,0.5,10,2,km,1.0,ctkga,ad2
0,7,306.36588573455816,1.6689300537109375e-06,19.898728370666504,yago,-1,equaladd,50,only_clusters,adm,0.5,0.5,4,2,km,1.0,ctkga,ad2
