Unnamed: 0,t,clustering,gen_history,data,sample,strategy,n_sg,anony_mode,info_loss,alpha_adm,alpha_dm,k,w,calgo,max_dist
30,30,4.76837158203125e-06,4.844770431518555,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,6,4,km,1.0
31,31,4.0531158447265625e-06,4.56017279624939,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,6,4,km,1.0
32,32,4.0531158447265625e-06,5.04758095741272,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,6,4,km,1.0
33,33,3.814697265625e-06,4.7397210597991934,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,6,4,km,1.0
34,34,4.0531158447265625e-06,5.224984169006348,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,6,4,km,1.0
35,35,4.0531158447265625e-06,4.9729182720184335,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,6,4,km,1.0
36,36,3.5762786865234375e-06,5.1598548889160165,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,6,4,km,1.0
37,37,4.291534423828125e-06,6.091614007949829,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,6,4,km,1.0
38,38,3.0994415283203125e-06,5.38947319984436,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,6,4,km,1.0
39,39,4.529953002929688e-06,6.028702735900879,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,6,4,km,1.0
40,40,4.291534423828125e-06,6.4815101623535165,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,6,4,km,1.0
41,41,4.0531158447265625e-06,6.106987714767456,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,6,4,km,1.0
42,42,3.814697265625e-06,6.637080430984497,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,6,4,km,1.0
43,43,3.814697265625e-06,7.21967887878418,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,6,4,km,1.0
44,44,5.0067901611328125e-06,6.826525688171388,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,6,4,km,1.0
45,45,5.0067901611328125e-06,6.987539768218994,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,6,4,km,1.0
46,46,5.0067901611328125e-06,7.965070247650146,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,6,4,km,1.0
47,47,4.291534423828125e-06,6.529751300811768,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,6,4,km,1.0
48,48,4.529953002929688e-06,7.1879122257232675,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,6,4,km,1.0
49,49,3.814697265625e-06,7.054019212722777,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,6,4,km,1.0
0,0,1.9073486328125e-06,1.3348884582519531,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,2,4,km,1.0
1,1,1.1920928955078123e-06,1.6232869625091553,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,2,4,km,1.0
2,2,1.430511474609375e-06,1.4947597980499268,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,2,4,km,1.0
3,3,1.6689300537109375e-06,1.7255864143371582,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,2,4,km,1.0
4,4,1.430511474609375e-06,2.04931640625,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,2,4,km,1.0
5,5,1.430511474609375e-06,2.0885605812072754,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,2,4,km,1.0
6,6,1.9073486328125e-06,2.2187209129333496,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,2,4,km,1.0
7,7,1.1920928955078123e-06,2.487382173538208,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,2,4,km,1.0
8,8,1.6689300537109375e-06,2.395468473434448,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,2,4,km,1.0
9,9,2.384185791015625e-06,2.258516550064087,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,2,4,km,1.0
10,10,1.6689300537109375e-06,2.859675407409668,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,2,4,km,1.0
11,11,2.1457672119140625e-06,2.759131908416748,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,2,4,km,1.0
12,12,1.9073486328125e-06,3.0895404815673833,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,2,4,km,1.0
13,13,2.1457672119140625e-06,3.3260204792022705,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,2,4,km,1.0
14,14,1.9073486328125e-06,2.8904526233673096,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,2,4,km,1.0
15,15,1.6689300537109375e-06,2.997349977493286,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,2,4,km,1.0
16,16,1.430511474609375e-06,3.057459831237793,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,2,4,km,1.0
17,17,1.430511474609375e-06,3.58582615852356,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,2,4,km,1.0
18,18,1.6689300537109375e-06,3.1228482723236084,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,2,4,km,1.0
19,19,2.1457672119140625e-06,3.5849201679229736,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,2,4,km,1.0
20,20,1.6689300537109375e-06,3.665455102920532,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,2,4,km,1.0
21,21,1.6689300537109375e-06,3.794827938079834,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,2,4,km,1.0
22,22,2.384185791015625e-06,3.746974229812622,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,2,4,km,1.0
23,23,1.6689300537109375e-06,4.002979755401611,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,2,4,km,1.0
24,24,1.6689300537109375e-06,4.2368717193603525,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,2,4,km,1.0
25,25,1.6689300537109375e-06,4.585292100906372,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,2,4,km,1.0
26,26,1.6689300537109375e-06,4.504594087600708,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,2,4,km,1.0
27,27,2.1457672119140625e-06,4.421305894851685,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,2,4,km,1.0
28,28,1.1920928955078123e-06,4.0672359466552725,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,2,4,km,1.0
29,29,1.6689300537109375e-06,4.47483491897583,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,2,4,km,1.0
30,30,1.430511474609375e-06,4.98494029045105,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,2,4,km,1.0
31,31,1.9073486328125e-06,5.046126365661621,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,2,4,km,1.0
32,32,1.430511474609375e-06,4.743187427520752,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,2,4,km,1.0
33,33,1.430511474609375e-06,4.937012672424316,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,2,4,km,1.0
34,34,2.1457672119140625e-06,4.7328665256500235,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,2,4,km,1.0
35,35,2.1457672119140625e-06,5.484596252441406,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,2,4,km,1.0
36,36,2.1457672119140625e-06,5.254542350769043,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,2,4,km,1.0
37,37,2.1457672119140625e-06,6.0057008266448975,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,2,4,km,1.0
38,38,1.9073486328125e-06,6.075217247009277,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,2,4,km,1.0
39,39,1.6689300537109375e-06,5.515675067901611,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,2,4,km,1.0
40,40,2.1457672119140625e-06,6.23065447807312,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,2,4,km,1.0
41,41,2.1457672119140625e-06,5.899887561798097,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,2,4,km,1.0
42,42,1.6689300537109375e-06,6.8226306438446045,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,2,4,km,1.0
43,43,1.6689300537109375e-06,7.340641260147095,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,2,4,km,1.0
44,44,1.6689300537109375e-06,7.102084398269652,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,2,4,km,1.0
45,45,2.1457672119140625e-06,6.328401803970338,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,2,4,km,1.0
46,46,2.1457672119140625e-06,6.467208385467528,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,2,4,km,1.0
47,47,1.9073486328125e-06,7.0351507663726816,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,2,4,km,1.0
48,48,1.6689300537109375e-06,4.653200387954712,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,2,4,km,1.0
49,49,1.1920928955078123e-06,4.602463483810425,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,2,4,km,1.0
0,0,1.6689300537109375e-06,1.2836618423461914,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,10,4,km,1.0
1,1,2.1457672119140625e-06,1.2967734336853027,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,10,4,km,1.0
2,2,1.430511474609375e-06,1.538095235824585,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,10,4,km,1.0
3,3,2.1457672119140625e-06,1.7535388469696045,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,10,4,km,1.0
4,4,1.430511474609375e-06,2.0258591175079346,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,10,4,km,1.0
5,5,1.430511474609375e-06,1.6910550594329834,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,10,4,km,1.0
6,6,2.1457672119140625e-06,1.900497913360596,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,10,4,km,1.0
7,7,2.1457672119140625e-06,2.224628210067749,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,10,4,km,1.0
8,8,2.1457672119140625e-06,2.5725438594818115,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,10,4,km,1.0
9,9,1.6689300537109375e-06,2.381799936294556,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,10,4,km,1.0
10,10,1.430511474609375e-06,2.582329273223877,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,10,4,km,1.0
11,11,2.1457672119140625e-06,2.5093469619750977,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,10,4,km,1.0
12,12,1.6689300537109375e-06,2.5095760822296143,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,10,4,km,1.0
13,13,1.430511474609375e-06,3.472608089447021,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,10,4,km,1.0
14,14,1.9073486328125e-06,2.729194164276123,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,10,4,km,1.0
15,15,2.384185791015625e-06,2.93702244758606,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,10,4,km,1.0
16,16,1.9073486328125e-06,3.0756607055664062,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,10,4,km,1.0
17,17,1.9073486328125e-06,3.918647766113281,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,10,4,km,1.0
18,18,2.1457672119140625e-06,3.2739245891571045,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,10,4,km,1.0
19,19,1.430511474609375e-06,3.5834953784942627,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,10,4,km,1.0
20,20,1.430511474609375e-06,3.547922849655152,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,10,4,km,1.0
21,21,1.9073486328125e-06,3.4987030029296875,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,10,4,km,1.0
22,22,2.1457672119140625e-06,3.620930194854736,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,10,4,km,1.0
23,23,1.1920928955078123e-06,3.953988790512085,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,10,4,km,1.0
24,24,2.1457672119140625e-06,4.0039212703704825,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,10,4,km,1.0
25,25,1.6689300537109375e-06,4.469590425491333,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,10,4,km,1.0
26,26,1.6689300537109375e-06,4.239752292633057,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,10,4,km,1.0
27,27,1.6689300537109375e-06,4.743072748184204,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,10,4,km,1.0
28,28,2.1457672119140625e-06,4.225033044815064,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,10,4,km,1.0
29,29,1.6689300537109375e-06,5.472258567810059,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,10,4,km,1.0
30,30,1.6689300537109375e-06,4.907615661621094,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,10,4,km,1.0
31,31,1.9073486328125e-06,5.364778280258179,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,10,4,km,1.0
32,32,2.1457672119140625e-06,5.7020909786224365,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,10,4,km,1.0
33,33,1.6689300537109375e-06,5.288808107376099,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,10,4,km,1.0
34,34,1.430511474609375e-06,5.889087677001952,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,10,4,km,1.0
35,35,2.384185791015625e-06,6.90477442741394,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,10,4,km,1.0
36,36,1.6689300537109375e-06,5.994106769561768,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,10,4,km,1.0
37,37,1.9073486328125e-06,6.527068614959718,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,10,4,km,1.0
38,38,2.6226043701171875e-06,6.222262144088745,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,10,4,km,1.0
39,39,2.384185791015625e-06,6.191216230392456,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,10,4,km,1.0
40,40,2.1457672119140625e-06,6.959092855453491,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,10,4,km,1.0
41,41,2.1457672119140625e-06,7.042344570159912,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,10,4,km,1.0
42,42,2.1457672119140625e-06,6.837684869766235,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,10,4,km,1.0
43,43,1.9073486328125e-06,6.290759086608888,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,10,4,km,1.0
44,44,1.6689300537109375e-06,6.907710313796997,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,10,4,km,1.0
45,45,2.6226043701171875e-06,7.460184812545776,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,10,4,km,1.0
46,46,1.6689300537109375e-06,8.238232374191284,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,10,4,km,1.0
47,47,2.1457672119140625e-06,7.859541177749634,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,10,4,km,1.0
48,48,2.1457672119140625e-06,7.164340734481812,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,10,4,km,1.0
49,49,1.1920928955078123e-06,5.363596200942993,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,10,4,km,1.0
0,0,1.9073486328125e-06,0.9651637077331544,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,2,10,km,1.0
1,1,2.1457672119140625e-06,1.0198049545288086,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,2,10,km,1.0
2,2,1.6689300537109375e-06,1.0934102535247805,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,2,10,km,1.0
3,3,1.9073486328125e-06,1.15321683883667,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,2,10,km,1.0
4,4,1.6689300537109375e-06,1.2379837036132812,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,2,10,km,1.0
5,5,1.6689300537109375e-06,1.2939519882202148,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,2,10,km,1.0
6,6,1.9073486328125e-06,1.3822414875030518,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,2,10,km,1.0
7,7,1.9073486328125e-06,1.4528460502624512,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,2,10,km,1.0
8,8,1.6689300537109375e-06,1.5092778205871582,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,2,10,km,1.0
9,9,2.1457672119140625e-06,1.63214373588562,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,2,10,km,1.0
10,10,1.6689300537109375e-06,1.6616389751434326,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,2,10,km,1.0
11,11,2.1457672119140625e-06,1.7264297008514404,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,2,10,km,1.0
12,12,2.1457672119140625e-06,1.8244979381561282,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,2,10,km,1.0
13,13,1.430511474609375e-06,1.8468530178070068,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,2,10,km,1.0
14,14,1.430511474609375e-06,1.968005657196045,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,2,10,km,1.0
15,15,2.1457672119140625e-06,2.0423631668090816,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,2,10,km,1.0
16,16,2.6226043701171875e-06,2.131904602050781,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,2,10,km,1.0
17,17,1.430511474609375e-06,2.169299840927124,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,2,10,km,1.0
18,18,1.6689300537109375e-06,2.2311713695526123,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,2,10,km,1.0
19,19,1.9073486328125e-06,2.282334089279175,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,2,10,km,1.0
20,20,1.9073486328125e-06,2.354665517807007,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,2,10,km,1.0
21,21,1.6689300537109375e-06,2.4257209300994877,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,2,10,km,1.0
22,22,1.9073486328125e-06,2.5125622749328613,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,2,10,km,1.0
23,23,1.9073486328125e-06,2.579531192779541,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,2,10,km,1.0
24,24,2.384185791015625e-06,2.688260078430176,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,2,10,km,1.0
25,25,2.1457672119140625e-06,2.7912817001342773,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,2,10,km,1.0
26,26,2.1457672119140625e-06,2.8304119110107417,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,2,10,km,1.0
27,27,1.6689300537109375e-06,2.9107270240783687,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,2,10,km,1.0
28,28,2.1457672119140625e-06,2.9772074222564697,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,2,10,km,1.0
29,29,1.6689300537109375e-06,3.0953288078308105,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,2,10,km,1.0
30,30,1.9073486328125e-06,3.1493952274322514,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,2,10,km,1.0
31,31,1.6689300537109375e-06,3.2011756896972656,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,2,10,km,1.0
32,32,1.6689300537109375e-06,3.2869579792022705,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,2,10,km,1.0
33,33,1.6689300537109375e-06,3.3177564144134517,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,2,10,km,1.0
34,34,1.9073486328125e-06,3.454442977905273,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,2,10,km,1.0
35,35,1.9073486328125e-06,3.5379068851470947,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,2,10,km,1.0
36,36,1.6689300537109375e-06,3.647284030914306,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,2,10,km,1.0
37,37,1.6689300537109375e-06,3.6710610389709473,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,2,10,km,1.0
38,38,1.6689300537109375e-06,3.824326276779175,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,2,10,km,1.0
39,39,1.6689300537109375e-06,3.8876445293426514,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,2,10,km,1.0
40,40,1.9073486328125e-06,3.8510558605194087,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,2,10,km,1.0
41,41,2.1457672119140625e-06,4.090089797973634,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,2,10,km,1.0
42,42,1.9073486328125e-06,4.0751755237579355,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,2,10,km,1.0
43,43,1.9073486328125e-06,4.2652297019958505,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,2,10,km,1.0
44,44,1.9073486328125e-06,4.314539909362793,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,2,10,km,1.0
45,45,1.9073486328125e-06,4.346066474914552,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,2,10,km,1.0
46,46,1.6689300537109375e-06,4.512455940246582,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,2,10,km,1.0
47,47,1.6689300537109375e-06,4.5394814014434814,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,2,10,km,1.0
48,48,1.9073486328125e-06,4.709463119506836,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,2,10,km,1.0
49,49,2.384185791015625e-06,4.692765712738037,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,2,10,km,1.0
0,0,1.9073486328125e-06,1.3726565837860107,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,4,4,km,1.0
1,1,2.384185791015625e-06,1.6562678813934326,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,4,4,km,1.0
2,2,1.1920928955078123e-06,1.652209997177124,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,4,4,km,1.0
3,3,2.1457672119140625e-06,1.7001702785491943,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,4,4,km,1.0
4,4,1.9073486328125e-06,1.6218938827514648,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,4,4,km,1.0
5,5,1.6689300537109375e-06,2.1876471042633057,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,4,4,km,1.0
6,6,1.9073486328125e-06,1.799635648727417,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,4,4,km,1.0
7,7,1.6689300537109375e-06,2.2966670989990234,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,4,4,km,1.0
8,8,1.430511474609375e-06,2.205351591110229,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,4,4,km,1.0
9,9,1.430511474609375e-06,2.415926456451416,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,4,4,km,1.0
10,10,1.430511474609375e-06,2.3346447944641118,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,4,4,km,1.0
11,11,1.6689300537109375e-06,2.432802438735962,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,4,4,km,1.0
12,12,1.6689300537109375e-06,2.9166815280914307,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,4,4,km,1.0
13,13,1.6689300537109375e-06,2.604835033416748,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,4,4,km,1.0
14,14,1.430511474609375e-06,3.083113431930542,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,4,4,km,1.0
15,15,2.1457672119140625e-06,3.2402381896972656,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,4,4,km,1.0
16,16,1.430511474609375e-06,3.663889408111572,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,4,4,km,1.0
17,17,2.1457672119140625e-06,3.326411247253418,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,4,4,km,1.0
18,18,1.6689300537109375e-06,3.0653810501098637,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,4,4,km,1.0
19,19,1.6689300537109375e-06,3.2145371437072754,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,4,4,km,1.0
20,20,1.6689300537109375e-06,3.449059009552002,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,4,4,km,1.0
21,21,1.9073486328125e-06,3.499725341796875,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,4,4,km,1.0
22,22,1.9073486328125e-06,4.176610231399536,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,4,4,km,1.0
23,23,1.9073486328125e-06,3.817416429519653,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,4,4,km,1.0
24,24,2.1457672119140625e-06,4.288021802902222,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,4,4,km,1.0
25,25,1.1920928955078123e-06,4.156322002410889,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,4,4,km,1.0
26,26,2.6226043701171875e-06,3.918521881103516,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,4,4,km,1.0
27,27,1.430511474609375e-06,3.9538767337799072,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,4,4,km,1.0
28,28,2.1457672119140625e-06,4.379626274108887,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,4,4,km,1.0
29,29,2.384185791015625e-06,4.875399827957153,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,4,4,km,1.0
30,30,2.1457672119140625e-06,4.820274353027344,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,4,4,km,1.0
31,31,1.430511474609375e-06,5.332353353500366,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,4,4,km,1.0
32,32,2.384185791015625e-06,5.3884687423706055,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,4,4,km,1.0
33,33,1.6689300537109375e-06,5.688112497329713,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,4,4,km,1.0
34,34,1.9073486328125e-06,5.170156717300415,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,4,4,km,1.0
35,35,1.430511474609375e-06,5.088662624359131,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,4,4,km,1.0
36,36,2.1457672119140625e-06,4.9461615085601816,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,4,4,km,1.0
37,37,2.1457672119140625e-06,5.376302480697632,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,4,4,km,1.0
38,38,1.9073486328125e-06,6.377437114715576,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,4,4,km,1.0
39,39,1.6689300537109375e-06,6.758185148239137,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,4,4,km,1.0
40,40,1.6689300537109375e-06,5.928046941757202,email-temp,-1,meanadd,50,only_clusters,adm,0.5,0.5,4,4,km,1.0
